gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,gate_numbers,label
g294,not,n136,n20[4],1,0,0,1,10,3,3,2,['g294'],Not_Trojan
g295,nor,n849,"n283, n99",2,0,0,0,10,2,2,3,['g295'],Not_Trojan
g296,dff,n20[7],"n2058, 1'b1, n0, n1216",4,1,1,1,9,4,0,1,['g296'],Not_Trojan
g297,nor,n920,"n188, n102",2,0,0,0,10,2,2,3,['g297'],Not_Trojan
g298,or,n1905,"n1713, n1589",2,0,0,0,4,6,1,0,['g298'],Not_Trojan
g299,dff,n20[15],"n2058, 1'b1, n0, n1194",4,1,1,1,9,4,0,1,['g299'],Not_Trojan
g300,or,n1850,"n697, n1801",2,0,0,0,3,8,2,4,['g300'],Not_Trojan
g301,nor,n824,"n334, n103",2,0,0,0,11,6,2,3,['g301'],Not_Trojan
g302,or,n1964,"n566, n1519",2,0,0,0,2,2,2,4,['g302'],Not_Trojan
g303,or,n589,"n129, n127",2,0,0,0,2,8,8,-1,['g303'],Not_Trojan
g304,nor,n684,"n638, n603",2,0,0,0,8,9,3,3,['g304'],Not_Trojan
g305,not,n383,n16[0],1,0,0,1,7,3,3,2,['g305'],Not_Trojan
g306,nor,n1402,"n391, n1371",2,0,0,0,3,3,3,3,['g306'],Not_Trojan
g307,nor,n1658,"n1113, n1445",2,0,0,0,3,7,2,5,['g307'],Not_Trojan
g308,or,n1133,"n956, n757",2,0,0,0,10,1,1,0,['g308'],Not_Trojan
g309,dff,n21[3],"n2058, 1'b1, n0, n1308",4,1,1,1,4,4,0,1,['g309'],Not_Trojan
g310,nor,n1419,"n432, n1370",2,0,0,0,3,3,3,3,['g310'],Not_Trojan
g311,nor,n1831,"n349, n1447",2,0,0,0,7,8,2,3,['g311'],Not_Trojan
g312,or,n1131,"n794, n762",2,0,0,0,11,1,1,0,['g312'],Not_Trojan
g313,or,n1186,"n823, n1059",2,0,0,0,8,5,1,0,['g313'],Not_Trojan
g314,nor,n1654,"n1118, n1441",2,0,0,0,3,7,2,5,['g314'],Not_Trojan
g315,or,n2104,"n2079, n24[6]",2,0,0,1,9,11,11,2,['g315'],Trojan
g316,nor,n916,"n221, n98",2,0,0,0,12,2,2,3,['g316'],Not_Trojan
g317,or,n1923,"n1731, n1634",2,0,0,0,4,6,1,0,['g317'],Not_Trojan
g318,nor,n1702,"n356, n1442",2,0,0,0,7,8,2,3,['g318'],Not_Trojan
g319,not,n169,n5[29],1,0,0,1,1,9,3,-1,['g319'],Not_Trojan
g320,buf,n11[16],n10[16],1,0,0,1,12,0,-1,2,['g320'],Not_Trojan
g321,xnor,n623,"n20[7], n24[7]",2,0,0,1,9,3,3,2,['g321'],Not_Trojan
g322,or,n1194,"n824, n1061",2,0,0,0,8,5,1,0,['g322'],Not_Trojan
g323,dff,n30[23],"n2058, 1'b1, n0, n1906",4,1,1,1,5,5,0,1,['g323'],Trojan
g324,nor,n1413,"n389, n1368",2,0,0,0,3,4,4,3,['g324'],Not_Trojan
g325,nor,n1730,"n490, n1440",2,0,0,0,7,7,2,3,['g325'],Not_Trojan
g326,not,n438,n9[3],1,0,0,1,5,4,4,2,['g326'],Not_Trojan
g327,not,n111,n24[11],1,0,0,1,10,3,3,2,['g327'],Not_Trojan
g328,not,n268,n9[8],1,0,0,1,5,4,4,2,['g328'],Not_Trojan
g329,nor,n1597,"n1100, n1443",2,0,0,0,3,8,2,5,['g329'],Not_Trojan
g330,nor,n1650,"n1113, n1441",2,0,0,0,3,7,2,5,['g330'],Not_Trojan
g331,or,n1321,"n523, n710",2,0,0,0,2,8,4,-1,['g331'],Not_Trojan
g332,nor,n695,"n638, n653",2,0,0,0,8,9,3,3,['g332'],Not_Trojan
g333,dff,n11[10],"n2058, 1'b1, n0, n1120",4,1,1,1,11,0,0,1,['g333'],Not_Trojan
g334,nor,n1680,"n361, n1442",2,0,0,0,7,8,2,3,['g334'],Not_Trojan
g335,nor,n1824,"n368, n1447",2,0,0,0,6,9,3,3,['g335'],Not_Trojan
g336,or,n34,"n29[6], n29[5]",2,0,0,1,-1,10,6,2,['g336'],Not_Trojan
g337,or,n1974,"n574, n1538",2,0,0,0,2,2,2,4,['g337'],Not_Trojan
g338,or,n1946,"n1833, n1655",2,0,0,0,4,6,1,0,['g338'],Not_Trojan
g339,not,n331,n21[1],1,0,0,1,5,3,3,2,['g339'],Not_Trojan
g340,nor,n1065,"n138, n105",2,0,0,0,7,6,2,3,['g340'],Not_Trojan
g341,nor,n943,"n513, n99",2,0,0,0,10,2,2,3,['g341'],Not_Trojan
g342,dff,n20[9],"n2058, 1'b1, n0, n1207",4,1,1,1,9,4,0,1,['g342'],Not_Trojan
g343,or,n2049,"n1561, n1985",2,0,0,0,3,1,1,0,['g343'],Not_Trojan
g344,dff,n30[21],"n2058, 1'b1, n0, n1908",4,1,1,1,5,5,0,1,['g344'],Trojan
g345,nor,n1452,"n140, n1368",2,0,0,0,3,4,4,3,['g345'],Not_Trojan
g346,nor,n792,"n476, n99",2,0,0,0,10,2,2,3,['g346'],Not_Trojan
g347,or,n1572,"n1501, n1500",2,0,0,0,4,3,3,4,['g347'],Not_Trojan
g348,not,n355,n16[2],1,0,0,1,7,3,3,2,['g348'],Not_Trojan
g349,or,n1912,"n1720, n1578",2,0,0,0,4,6,1,0,['g349'],Not_Trojan
g350,nor,n688,"n638, n597",2,0,0,0,8,9,3,3,['g350'],Not_Trojan
g351,dff,n30[19],"n2058, 1'b1, n0, n1910",4,1,1,1,5,5,0,1,['g351'],Trojan
g352,or,n1526,"n1401, n1400",2,0,0,0,4,3,3,4,['g352'],Not_Trojan
g353,not,n279,n13[10],1,0,0,1,14,3,3,2,['g353'],Not_Trojan
g354,dff,n25[4],"n2058, 1'b1, n0, n2021",4,1,1,1,4,6,0,1,['g354'],Not_Trojan
g355,not,n216,n6[3],1,0,0,1,1,7,3,-1,['g355'],Not_Trojan
g356,nor,n726,"n121, n103",2,0,0,0,11,6,2,3,['g356'],Not_Trojan
g357,not,n280,n13[22],1,0,0,1,14,3,3,2,['g357'],Not_Trojan
g358,nor,n731,"n315, n103",2,0,0,0,11,6,2,3,['g358'],Not_Trojan
g359,not,n482,n27[5],1,0,0,1,10,17,3,2,['g359'],Not_Trojan
g360,nor,n1723,"n209, n1440",2,0,0,0,7,7,2,3,['g360'],Not_Trojan
g361,nor,n1744,"n249, n1444",2,0,0,0,7,7,2,3,['g361'],Not_Trojan
g362,not,n248,n13[19],1,0,0,1,13,3,3,2,['g362'],Not_Trojan
g363,nor,n1010,"n328, n101",2,0,0,0,9,2,2,3,['g363'],Not_Trojan
g364,or,n2114,"n2107, n2109",2,0,0,0,11,6,6,4,['g364'],Trojan
g365,nor,n717,"n649, n600",2,0,0,0,6,11,5,3,['g365'],Not_Trojan
g366,nor,n1727,"n445, n1440",2,0,0,0,7,7,2,3,['g366'],Not_Trojan
g367,not,n476,n10[12],1,0,0,1,13,3,3,2,['g367'],Not_Trojan
g368,nor,n1087,"n353, n106",2,0,0,0,7,6,2,3,['g368'],Not_Trojan
g369,or,n2025,"n1577, n1993",2,0,0,0,3,1,1,0,['g369'],Not_Trojan
g370,buf,n11[29],n10[29],1,0,0,1,14,0,-1,2,['g370'],Not_Trojan
g371,buf,n12[4],n10[4],1,0,0,1,13,0,-1,2,['g371'],Not_Trojan
g372,or,n522,"n4[5], n4[4]",2,0,0,1,1,8,8,-1,['g372'],Not_Trojan
g373,buf,n12[0],n10[0],1,0,0,1,13,0,-1,2,['g373'],Not_Trojan
g374,or,n1203,"n899, n709",2,0,0,0,9,1,1,0,['g374'],Not_Trojan
g375,nor,n683,"n638, n618",2,0,0,0,8,9,3,3,['g375'],Not_Trojan
g376,dff,n22[31],"n2058, 1'b1, n0, n1855",4,1,1,1,5,6,0,1,['g376'],Not_Trojan
g377,nor,n1493,"n144, n1368",2,0,0,0,3,4,4,3,['g377'],Not_Trojan
g378,or,n624,"n15[1], n543",2,0,0,1,10,10,6,2,['g378'],Not_Trojan
g379,dff,n22[26],"n2058, 1'b1, n0, n1867",4,1,1,1,5,6,0,1,['g379'],Not_Trojan
g380,or,n1163,"n735, n1044",2,0,0,0,8,5,1,0,['g380'],Not_Trojan
g381,dff,n24[2],"n2058, 1'b1, n0, n1147",4,1,1,1,9,4,0,1,['g381'],Not_Trojan
g382,or,n1847,"n696, n1796",2,0,0,0,3,8,2,4,['g382'],Not_Trojan
g383,nor,n1475,"n372, n1369",2,0,0,0,3,4,4,3,['g383'],Not_Trojan
g384,nor,n767,"n315, n101",2,0,0,0,9,2,2,3,['g384'],Not_Trojan
g385,nor,n1632,"n1117, n1441",2,0,0,0,3,7,2,5,['g385'],Not_Trojan
g386,buf,n12[6],n10[6],1,0,0,1,12,0,-1,2,['g386'],Not_Trojan
g387,buf,n17[11],n10[3],1,0,0,1,12,0,-1,2,['g387'],Not_Trojan
g388,or,n1542,"n1433, n1432",2,0,0,0,4,3,3,4,['g388'],Not_Trojan
g389,nor,n1765,"n416, n1444",2,0,0,0,7,7,2,3,['g389'],Not_Trojan
g390,nor,n1752,"n222, n1444",2,0,0,0,7,7,2,3,['g390'],Not_Trojan
g391,nor,n565,"n415, n3",2,0,0,0,1,3,3,3,['g391'],Not_Trojan
g392,nor,n2070,"n91, n92",2,0,0,0,-1,12,1,0,['g392'],Not_Trojan
g393,nor,n1464,"n145, n1369",2,0,0,0,3,4,4,3,['g393'],Not_Trojan
g394,buf,n14[17],n10[13],1,0,0,1,12,0,-1,2,['g394'],Not_Trojan
g395,or,n1529,"n1407, n1406",2,0,0,0,4,2,2,4,['g395'],Not_Trojan
g396,or,n1319,"n1060, n870",2,0,0,0,8,6,2,4,['g396'],Not_Trojan
g397,nor,n1676,"n139, n1442",2,0,0,0,7,8,2,3,['g397'],Not_Trojan
g398,nor,n1458,"n475, n1371",2,0,0,0,3,3,3,3,['g398'],Not_Trojan
g399,nor,n1806,"n281, n1446",2,0,0,0,2,9,3,4,['g399'],Not_Trojan
g400,dff,n20[16],"n2058, 1'b1, n0, n1186",4,1,1,1,9,4,0,1,['g400'],Not_Trojan
g401,or,n1998,"n1777, n1837",2,0,0,0,4,7,1,0,['g401'],Not_Trojan
g402,or,n1267,"n788, n1003",2,0,0,0,7,2,2,4,['g402'],Not_Trojan
g403,or,n1910,"n1718, n1582",2,0,0,0,4,6,1,0,['g403'],Not_Trojan
g404,nor,n1339,"n848, n1313",2,0,0,0,7,9,3,4,['g404'],Not_Trojan
g405,nor,n662,"n96, n620",2,0,0,0,11,2,2,3,['g405'],Not_Trojan
g406,or,n1101,"n253, n640",2,0,0,0,2,8,3,4,['g406'],Not_Trojan
g407,or,n1565,"n1487, n1486",2,0,0,0,4,2,2,4,['g407'],Not_Trojan
g408,or,n1129,"n963, n1055",2,0,0,0,3,5,1,0,['g408'],Not_Trojan
g409,or,n1945,"n1753, n1579",2,0,0,0,4,6,1,0,['g409'],Not_Trojan
g410,or,n2032,"n1527, n1968",2,0,0,0,3,1,1,0,['g410'],Not_Trojan
g411,dff,n20[27],"n2058, 1'b1, n0, n1258",4,1,1,1,9,4,0,1,['g411'],Not_Trojan
g412,not,n134,n20[10],1,0,0,1,10,3,3,2,['g412'],Not_Trojan
g413,dff,n25[20],"n2058, 1'b1, n0, n2005",4,1,1,1,4,6,0,1,['g413'],Not_Trojan
g414,or,n2021,"n1825, n1866",2,0,0,0,3,7,1,0,['g414'],Not_Trojan
g415,not,n312,n24[8],1,0,0,1,9,3,3,2,['g415'],Not_Trojan
g416,dff,n25[14],"n2058, 1'b1, n0, n2011",4,1,1,1,5,6,0,1,['g416'],Not_Trojan
g417,nor,n1641,"n1116, n1441",2,0,0,0,3,7,2,5,['g417'],Not_Trojan
g418,nor,n823,"n324, n103",2,0,0,0,11,6,2,3,['g418'],Not_Trojan
g419,or,n1545,"n1436, n1437",2,0,0,0,4,3,3,4,['g419'],Not_Trojan
g420,nor,n787,"n111, n96",2,0,0,0,11,2,2,3,['g420'],Not_Trojan
g421,dff,n25[13],"n2058, 1'b1, n0, n2012",4,1,1,1,5,6,0,1,['g421'],Not_Trojan
g422,or,n2095,"n2084, n24[18]",2,0,0,1,10,8,8,2,['g422'],Trojan
g423,not,n292,n2065,1,0,0,0,12,19,3,4,['g423'],Not_Trojan
g424,dff,n28[31],"n2058, 1'b1, n0, n1930",4,1,1,1,5,5,0,1,['g424'],Not_Trojan
g425,nor,n640,"n293, n553",2,0,0,0,7,4,4,3,['g425'],Not_Trojan
g426,nor,n863,"n131, n103",2,0,0,0,11,6,2,3,['g426'],Not_Trojan
g427,dff,n28[16],"n2058, 1'b1, n0, n1945",4,1,1,1,5,5,0,1,['g427'],Not_Trojan
g428,or,n1541,"n1431, n1430",2,0,0,0,4,2,2,4,['g428'],Not_Trojan
g429,nor,n805,"n328, n103",2,0,0,0,11,6,2,3,['g429'],Not_Trojan
g430,or,n1948,"n1756, n1657",2,0,0,0,4,6,1,0,['g430'],Not_Trojan
g431,not,n236,n11[3],1,0,0,1,12,3,3,2,['g431'],Not_Trojan
g432,or,n1531,"n1411, n1410",2,0,0,0,4,2,2,4,['g432'],Not_Trojan
g433,not,n272,n5[24],1,0,0,1,1,9,4,-1,['g433'],Not_Trojan
g434,nor,n1819,"n184, n1446",2,0,0,0,2,8,2,4,['g434'],Not_Trojan
g435,nor,n1400,"n141, n1368",2,0,0,0,3,4,4,3,['g435'],Not_Trojan
g436,dff,n20[13],"n2058, 1'b1, n0, n1195",4,1,1,1,9,4,0,1,['g436'],Not_Trojan
g437,not,n219,n10[22],1,0,0,1,13,3,3,2,['g437'],Not_Trojan
g438,dff,n25[2],"n2058, 1'b1, n0, n2023",4,1,1,1,5,6,0,1,['g438'],Not_Trojan
g439,not,n96,n99,1,0,0,0,10,3,3,4,['g439'],Not_Trojan
g440,not,n363,n22[22],1,0,0,1,6,5,3,2,['g440'],Not_Trojan
g441,nor,n1583,"n877, n1441",2,0,0,0,3,7,2,5,['g441'],Not_Trojan
g442,or,n1360,"n711, n1352",2,0,0,0,4,7,3,4,['g442'],Not_Trojan
g443,nor,n1325,"n640, n864",2,0,0,0,8,3,3,4,['g443'],Not_Trojan
g444,nor,n1403,"n227, n1370",2,0,0,0,3,3,3,3,['g444'],Not_Trojan
g445,nor,n681,"n638, n605",2,0,0,0,8,9,3,3,['g445'],Not_Trojan
g446,nor,n995,"n325, n101",2,0,0,0,9,2,2,3,['g446'],Not_Trojan
g447,not,n298,n24[2],1,0,0,1,10,3,3,2,['g447'],Not_Trojan
g448,dff,n10[21],"n2058, 1'b1, n0, n1298",4,1,1,1,11,0,0,1,['g448'],Not_Trojan
g449,or,n1280,"n816, n980",2,0,0,0,10,1,1,0,['g449'],Not_Trojan
g450,nor,n1601,"n880, n1443",2,0,0,0,3,8,2,5,['g450'],Not_Trojan
g451,not,n513,n10[19],1,0,0,1,12,3,3,2,['g451'],Not_Trojan
g452,nor,n971,"n276, n99",2,0,0,0,10,2,2,3,['g452'],Not_Trojan
g453,nor,n1081,"n162, n106",2,0,0,0,6,6,2,3,['g453'],Not_Trojan
g454,nor,n1633,"n1114, n1441",2,0,0,0,3,7,2,5,['g454'],Not_Trojan
g455,nor,n1596,"n883, n1441",2,0,0,0,3,7,2,5,['g455'],Not_Trojan
g456,or,n543,"n15[2], n15[3]",2,0,0,1,11,11,7,2,['g456'],Not_Trojan
g457,not,n509,n14[0],1,0,0,1,9,3,3,2,['g457'],Not_Trojan
g458,or,n1232,"n900, n674",2,0,0,0,11,1,1,0,['g458'],Not_Trojan
g459,dff,n9[9],"n2058, 1'b1, n0, n2041",4,1,1,1,4,0,0,1,['g459'],Not_Trojan
g460,or,n1883,"n1691, n1612",2,0,0,0,4,7,1,0,['g460'],Not_Trojan
g461,nor,n1735,"n418, n1440",2,0,0,0,7,7,2,3,['g461'],Not_Trojan
g462,nor,n1417,"n149, n1369",2,0,0,0,3,4,4,3,['g462'],Not_Trojan
g463,not,n127,n4[2],1,0,0,1,1,9,9,-1,['g463'],Not_Trojan
g464,or,n2046,"n1555, n1983",2,0,0,0,3,1,1,0,['g464'],Not_Trojan
g465,or,n1970,"n580, n1530",2,0,0,0,2,2,2,4,['g465'],Not_Trojan
g466,buf,n14[18],n10[14],1,0,0,1,13,0,-1,2,['g466'],Not_Trojan
g467,nor,n88,"n29[5], n86",2,0,0,1,-1,13,2,2,['g467'],Not_Trojan
g468,or,n712,"n15[0], n624",2,0,0,1,10,9,5,2,['g468'],Not_Trojan
g469,nor,n918,"n413, n102",2,0,0,0,10,2,2,3,['g469'],Not_Trojan
g470,not,n424,n13[20],1,0,0,1,13,3,3,2,['g470'],Not_Trojan
g471,or,n1159,"n727, n1034",2,0,0,0,7,5,1,0,['g471'],Not_Trojan
g472,nor,n1487,"n495, n1371",2,0,0,0,3,3,3,3,['g472'],Not_Trojan
g473,nor,n771,"n316, n96",2,0,0,0,10,2,2,3,['g473'],Not_Trojan
g474,not,n435,n12[17],1,0,0,1,13,3,3,2,['g474'],Not_Trojan
g475,or,n1539,"n1427, n1426",2,0,0,0,4,2,2,4,['g475'],Not_Trojan
g476,not,n48,n27[3],1,0,0,1,10,22,6,2,['g476'],Not_Trojan
g477,or,n1873,"n1682, n1603",2,0,0,0,4,7,1,0,['g477'],Not_Trojan
g478,nor,n819,"n333, n104",2,0,0,0,9,6,2,3,['g478'],Not_Trojan
g479,or,n1255,"n919, n1078",2,0,0,0,8,6,1,0,['g479'],Not_Trojan
g480,nor,n566,"n504, n3",2,0,0,0,1,3,3,3,['g480'],Not_Trojan
g481,not,n479,n27[7],1,0,0,1,10,15,3,2,['g481'],Not_Trojan
g482,nor,n801,"n510, n102",2,0,0,0,10,2,2,3,['g482'],Not_Trojan
g483,or,n647,"n539, n522",2,0,0,0,2,7,7,-1,['g483'],Not_Trojan
g484,nor,n1753,"n430, n1444",2,0,0,0,7,7,2,3,['g484'],Not_Trojan
g485,dff,n9[17],"n2058, 1'b1, n0, n2033",4,1,1,1,4,0,0,1,['g485'],Not_Trojan
g486,not,n324,n20[16],1,0,0,1,10,3,3,2,['g486'],Not_Trojan
g487,not,n320,n20[13],1,0,0,1,10,3,3,2,['g487'],Not_Trojan
g488,or,n1153,"n923, n1030",2,0,0,0,8,5,1,0,['g488'],Not_Trojan
g489,or,n1852,"n699, n1806",2,0,0,0,3,8,2,4,['g489'],Not_Trojan
g490,or,n1283,"n888, n983",2,0,0,0,12,1,1,0,['g490'],Not_Trojan
g491,not,n393,n11[11],1,0,0,1,13,3,3,2,['g491'],Not_Trojan
g492,nor,n1647,"n1109, n1441",2,0,0,0,3,7,2,5,['g492'],Not_Trojan
g493,nor,n851,"n101, n602",2,0,0,0,9,2,2,3,['g493'],Not_Trojan
g494,buf,n18[11],1'b0,1,0,1,1,-1,0,-1,-1,['g494'],Not_Trojan
g495,not,n374,n22[0],1,0,0,1,6,5,3,2,['g495'],Not_Trojan
g496,or,n1952,"n1760, n1660",2,0,0,0,4,6,1,0,['g496'],Not_Trojan
g497,nor,n1645,"n882, n1445",2,0,0,0,3,7,2,5,['g497'],Not_Trojan
g498,nor,n730,"n118, n103",2,0,0,0,10,6,2,3,['g498'],Not_Trojan
g499,not,n108,n24[0],1,0,0,1,9,3,3,2,['g499'],Not_Trojan
g500,nor,n82,"n29[3], n80",2,0,0,1,-1,16,2,2,['g500'],Not_Trojan
g501,nor,n1773,"n178, n1446",2,0,0,0,2,8,2,4,['g501'],Not_Trojan
g502,or,n2016,"n1815, n1858",2,0,0,0,3,7,1,0,['g502'],Not_Trojan
g503,nor,n1690,"n163, n1442",2,0,0,0,7,8,2,3,['g503'],Not_Trojan
g504,or,n1306,"n828, n985",2,0,0,0,7,1,1,0,['g504'],Not_Trojan
g505,not,n368,n25[4],1,0,0,1,5,5,3,2,['g505'],Not_Trojan
g506,dff,n29[6],"n2058, 1'b1, n0, n2070",4,1,1,1,-1,11,0,1,['g506'],Not_Trojan
g507,or,n44,"n27[7], n43",2,0,0,1,10,11,7,2,['g507'],Not_Trojan
g508,nor,n1406,"n222, n1370",2,0,0,0,3,3,3,3,['g508'],Not_Trojan
g509,or,n1281,"n935, n979",2,0,0,0,10,1,1,0,['g509'],Not_Trojan
g510,nor,n794,"n516, n99",2,0,0,0,10,2,2,3,['g510'],Not_Trojan
g511,not,n188,n13[27],1,0,0,1,13,3,3,2,['g511'],Not_Trojan
g512,nor,n780,"n121, n100",2,0,0,0,11,2,2,3,['g512'],Not_Trojan
g513,dff,n12[20],"n2058, 1'b1, n0, n1244",4,1,1,1,11,0,0,1,['g513'],Not_Trojan
g514,nor,n1461,"n231, n1370",2,0,0,0,3,3,3,3,['g514'],Not_Trojan
g515,nor,n741,"n296, n103",2,0,0,0,11,6,2,3,['g515'],Not_Trojan
g516,or,n1274,"n792, n976",2,0,0,0,11,1,1,0,['g516'],Not_Trojan
g517,or,n1135,"n797, n722",2,0,0,0,11,1,1,0,['g517'],Not_Trojan
g518,nor,n1093,"n292, n638",2,0,0,0,8,18,2,4,['g518'],Not_Trojan
g519,dff,n9[26],"n2058, 1'b1, n0, n2056",4,1,1,1,4,0,0,1,['g519'],Not_Trojan
g520,not,n241,n11[7],1,0,0,1,12,3,3,2,['g520'],Not_Trojan
g521,dff,n23[2],"n2058, 1'b1, n0, n1359",4,1,1,1,5,4,0,1,['g521'],Not_Trojan
g522,not,n132,n20[29],1,0,0,1,10,3,3,2,['g522'],Not_Trojan
g523,nor,n912,"n245, n98",2,0,0,0,10,2,2,3,['g523'],Not_Trojan
g524,dff,n11[4],"n2058, 1'b1, n0, n1131",4,1,1,1,12,0,0,1,['g524'],Not_Trojan
g525,or,n2100,"n2076, n2077",2,0,0,0,10,11,11,3,['g525'],Trojan
g526,xnor,n653,"n20[19], n24[19]",2,0,0,1,10,3,3,2,['g526'],Not_Trojan
g527,not,n2085,n24[12],1,0,0,1,10,12,12,2,['g527'],Trojan
g528,dff,n24[28],"n2058, 1'b1, n0, n1141",4,1,1,1,9,4,0,1,['g528'],Not_Trojan
g529,nor,n1054,"n349, n106",2,0,0,0,7,6,2,3,['g529'],Not_Trojan
g530,nor,n1459,"n351, n1369",2,0,0,0,3,4,4,3,['g530'],Not_Trojan
g531,not,n174,n12[18],1,0,0,1,12,3,3,2,['g531'],Not_Trojan
g532,nor,n900,"n455, n102",2,0,0,0,10,2,2,3,['g532'],Not_Trojan
g533,nor,n835,"n517, n102",2,0,0,0,10,2,2,3,['g533'],Not_Trojan
g534,or,n1560,"n1475, n1476",2,0,0,0,4,3,3,4,['g534'],Not_Trojan
g535,dff,n11[8],"n2058, 1'b1, n0, n1193",4,1,1,1,11,0,0,1,['g535'],Not_Trojan
g536,nor,n838,"n128, n103",2,0,0,0,11,6,2,3,['g536'],Not_Trojan
g537,or,n529,"n4[29], n4[28]",2,0,0,1,1,11,11,-1,['g537'],Not_Trojan
g538,or,n2013,"n1809, n1853",2,0,0,0,4,7,1,0,['g538'],Not_Trojan
g539,dff,n27[4],"n2058, 1'b1, n0, n1171",4,1,1,1,9,16,0,1,['g539'],Not_Trojan
g540,or,n1361,"n1353, n1352",2,0,0,0,5,6,2,5,['g540'],Not_Trojan
g541,nor,n2064,"n64, n65",2,0,0,0,11,18,4,3,['g541'],Not_Trojan
g542,nor,n1779,"n253, n1446",2,0,0,0,2,9,3,4,['g542'],Not_Trojan
g543,nor,n1091,"n287, n638",2,0,0,0,8,13,2,4,['g543'],Not_Trojan
g544,dff,n9[28],"n2058, 1'b1, n0, n2054",4,1,1,1,4,0,0,1,['g544'],Not_Trojan
g545,or,n1247,"n950, n772",2,0,0,0,10,1,1,0,['g545'],Not_Trojan
g546,or,n1971,"n577, n1532",2,0,0,0,2,2,2,4,['g546'],Not_Trojan
g547,dff,n25[10],"n2058, 1'b1, n0, n2015",4,1,1,1,5,6,0,1,['g547'],Not_Trojan
g548,or,n1842,"n691, n1786",2,0,0,0,3,8,2,4,['g548'],Not_Trojan
g549,or,n1304,"n854, n1016",2,0,0,0,11,1,1,0,['g549'],Not_Trojan
g550,not,n333,n20[17],1,0,0,1,10,3,3,2,['g550'],Not_Trojan
g551,or,n1270,"n947, n992",2,0,0,0,3,1,1,0,['g551'],Not_Trojan
g552,nor,n1051,"n368, n106",2,0,0,0,6,6,2,3,['g552'],Not_Trojan
g553,xnor,n619,"n20[10], n24[10]",2,0,0,1,10,3,3,2,['g553'],Not_Trojan
g554,not,n299,n24[19],1,0,0,1,10,3,3,2,['g554'],Not_Trojan
g555,nor,n1711,"n425, n1440",2,0,0,0,7,7,2,3,['g555'],Not_Trojan
g556,not,n353,n22[20],1,0,0,1,6,5,3,2,['g556'],Not_Trojan
g557,not,n351,n22[5],1,0,0,1,6,5,3,2,['g557'],Not_Trojan
g558,nor,n797,"n250, n102",2,0,0,0,10,2,2,3,['g558'],Not_Trojan
g559,dff,n13[21],"n2058, 1'b1, n0, n1220",4,1,1,1,12,0,0,1,['g559'],Not_Trojan
g560,not,n167,n6[2],1,0,0,1,1,7,3,-1,['g560'],Not_Trojan
g561,nor,n906,"n429, n102",2,0,0,0,10,2,2,3,['g561'],Not_Trojan
g562,not,n253,n5[26],1,0,0,1,1,9,4,-1,['g562'],Not_Trojan
g563,or,n2105,"n2089, n2096",2,0,0,0,10,10,10,3,['g563'],Trojan
g564,nor,n568,"n168, n3",2,0,0,0,1,3,3,3,['g564'],Not_Trojan
g565,nor,n62,"n47, n60",2,0,0,0,11,19,5,3,['g565'],Not_Trojan
g566,nor,n1405,"n274, n1371",2,0,0,0,3,3,3,3,['g566'],Not_Trojan
g567,buf,n17[15],n10[7],1,0,0,1,13,0,-1,2,['g567'],Not_Trojan
g568,or,n1292,"n951, n1007",2,0,0,0,11,1,1,0,['g568'],Not_Trojan
g569,nor,n585,"n422, n3",2,0,0,0,1,3,3,3,['g569'],Not_Trojan
g570,or,n1922,"n1730, n1633",2,0,0,0,4,6,1,0,['g570'],Not_Trojan
g571,dff,n22[27],"n2058, 1'b1, n0, n1864",4,1,1,1,5,6,0,1,['g571'],Not_Trojan
g572,not,n231,n28[5],1,0,0,1,6,4,3,2,['g572'],Not_Trojan
g573,not,n470,n12[23],1,0,0,1,13,3,3,2,['g573'],Not_Trojan
g574,not,n1440,n1441,1,0,0,0,7,8,3,5,['g574'],Not_Trojan
g575,or,n867,"n641, n102",2,0,0,0,8,6,2,4,['g575'],Not_Trojan
g576,not,n2078,n24[3],1,0,0,1,9,12,12,2,['g576'],Trojan
g577,nor,n810,"n205, n99",2,0,0,0,6,2,2,3,['g577'],Not_Trojan
g578,nor,n1751,"n227, n1444",2,0,0,0,7,7,2,3,['g578'],Not_Trojan
g579,nor,n1762,"n175, n1444",2,0,0,0,7,7,2,3,['g579'],Not_Trojan
g580,nor,n1756,"n170, n1444",2,0,0,0,7,7,2,3,['g580'],Not_Trojan
g581,or,n1251,"n748, n1082",2,0,0,0,8,5,1,0,['g581'],Not_Trojan
g582,not,n645,n644,1,0,0,0,7,5,3,3,['g582'],Not_Trojan
g583,not,n206,n6[1],1,0,0,1,1,7,3,-1,['g583'],Not_Trojan
g584,not,n270,n9[24],1,0,0,1,5,4,4,2,['g584'],Not_Trojan
g585,nor,n670,"n96, n594",2,0,0,0,11,2,2,4,['g585'],Not_Trojan
g586,dff,n9[23],"n2058, 1'b1, n0, n2027",4,1,1,1,4,0,0,1,['g586'],Not_Trojan
g587,nor,n1433,"n378, n1369",2,0,0,0,3,4,4,3,['g587'],Not_Trojan
g588,or,n1257,"n641, n891",2,0,0,0,8,1,1,0,['g588'],Not_Trojan
g589,dff,n22[20],"n2058, 1'b1, n0, n1877",4,1,1,1,5,6,0,1,['g589'],Not_Trojan
