gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g618,xor,n6[26],"n1678, n0[26]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g618'],Not_Trojan
g619,xor,n6[25],"n1688, n0[25]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g619'],Not_Trojan
g620,xor,n6[24],"n1681, n0[24]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g620'],Not_Trojan
g621,xor,n6[23],"n1683, n0[23]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g621'],Not_Trojan
g622,xor,n6[22],"n1685, n0[22]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g622'],Not_Trojan
g623,xor,n6[21],"n1694, n0[21]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g623'],Not_Trojan
g624,xor,n6[19],"n1690, n0[19]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g624'],Not_Trojan
g625,xor,n6[53],"n1641, n0[53]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g625'],Not_Trojan
g626,xor,n6[20],"n1692, n0[20]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g626'],Not_Trojan
g627,xor,n6[18],"n1687, n0[18]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g627'],Not_Trojan
g628,xor,n6[40],"n1638, n0[40]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g628'],Not_Trojan
g629,xor,n6[32],"n1667, n0[32]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g629'],Not_Trojan
g630,xor,n6[0],"n1664, n0[0]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g630'],Not_Trojan
g631,xor,n6[54],"n1634, n0[54]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g631'],Not_Trojan
g632,xor,n6[41],"n1632, n0[41]",2,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g632'],Not_Trojan
g633,xnor,n1953,"n1476, n1272",2,0,0,0,3,2,-1,-1,0,14,0,11,1,0,0,1,0,0,14,0,11,1,0,0,1,0,['g633'],Not_Trojan
g634,xnor,n1951,"n0[63], n1575",2,0,0,1,1,4,-1,-1,0,14,0,11,1,0,0,1,0,0,14,0,11,1,0,0,1,0,['g634'],Not_Trojan
g635,xnor,n1949,"n0[60], n1576",2,0,0,1,1,3,-1,-1,0,15,0,11,1,0,0,1,0,0,15,0,11,1,0,0,1,0,['g635'],Not_Trojan
g636,xnor,n1948,"n0[57], n1567",2,0,0,1,1,4,-1,-1,0,7,0,5,0,0,0,2,0,0,7,0,5,0,0,0,2,0,['g636'],Not_Trojan
g637,xnor,n1946,"n0[58], n1573",2,0,0,1,1,4,-1,-1,0,16,0,11,1,0,0,1,0,0,16,0,11,1,0,0,1,0,['g637'],Not_Trojan
g638,xnor,n1944,"n0[59], n1571",2,0,0,1,1,4,-1,-1,0,18,0,11,1,0,0,1,0,0,18,0,11,1,0,0,1,0,['g638'],Not_Trojan
g639,xnor,n1942,"n0[4], n1570",2,0,0,1,1,4,-1,-1,0,14,0,11,1,0,0,1,0,0,14,0,11,1,0,0,1,0,['g639'],Not_Trojan
g640,xnor,n1940,"n0[6], n1569",2,0,0,1,1,2,-1,-1,0,14,0,11,1,0,0,1,0,0,14,0,11,1,0,0,1,0,['g640'],Not_Trojan
g641,xnor,n1938,"n0[7], n1566",2,0,0,1,1,4,-1,-1,0,14,0,11,1,0,0,1,0,0,14,0,11,1,0,0,1,0,['g641'],Not_Trojan
g642,xnor,n1937,"n0[1], n1574",2,0,0,1,1,4,-1,-1,0,5,0,5,0,0,0,2,0,0,5,0,5,0,0,0,2,0,['g642'],Not_Trojan
g643,xnor,n1935,"n0[2], n1572",2,0,0,1,1,4,-1,-1,0,16,0,11,1,0,0,1,0,0,16,0,11,1,0,0,1,0,['g643'],Not_Trojan
g644,xnor,n1934,"n0[3], n1565",2,0,0,1,1,4,-1,-1,0,5,0,5,0,0,0,2,0,0,5,0,5,0,0,0,2,0,['g644'],Not_Trojan
g645,xnor,n1933,"n1471, n1481",2,0,0,0,3,4,-1,-1,0,113,0,115,62,6,6,12,0,0,113,0,115,62,6,6,12,0,['g645'],Not_Trojan
g646,xnor,n1932,"n1473, n1472",2,0,0,0,3,4,-1,-1,0,77,0,77,42,4,4,9,0,0,77,0,77,42,4,4,9,0,['g646'],Not_Trojan
g647,xnor,n1930,"n1474, n1357",2,0,0,0,3,2,-1,-1,0,16,0,11,1,0,0,1,0,0,16,0,11,1,0,0,1,0,['g647'],Not_Trojan
g648,xnor,n1929,"n1567, n1574",2,0,0,0,2,4,-1,-1,0,5,0,5,0,0,0,2,0,0,5,0,5,0,0,0,2,0,['g648'],Not_Trojan
g649,xnor,n1927,"n1572, n1573",2,0,0,0,2,4,-1,-1,0,15,0,11,1,0,0,1,0,0,15,0,11,1,0,0,1,0,['g649'],Not_Trojan
g650,xnor,n1925,"n1565, n1571",2,0,0,0,2,4,-1,-1,0,12,0,11,1,0,0,1,0,0,12,0,11,1,0,0,1,0,['g650'],Not_Trojan
g651,xnor,n1924,"n1570, n1576",2,0,0,0,2,4,-1,-1,0,5,0,5,0,0,0,2,0,0,5,0,5,0,0,0,2,0,['g651'],Not_Trojan
g652,xnor,n1922,"n1569, n1568",2,0,0,0,2,3,-1,-1,0,17,0,11,1,0,0,1,0,0,17,0,11,1,0,0,1,0,['g652'],Not_Trojan
g653,xnor,n1920,"n0[62], n1568",2,0,0,1,1,4,-1,-1,0,18,0,11,1,0,0,1,0,0,18,0,11,1,0,0,1,0,['g653'],Not_Trojan
g654,nor,n1912,"n1093, n1611",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g654'],Not_Trojan
g655,nor,n2495,"n1080, n1768",2,0,0,0,2,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g655'],Not_Trojan
g656,nor,n2496,"n1077, n1768",2,0,0,0,2,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g656'],Not_Trojan
g657,nor,n1911,"n1[20], n1597",2,0,0,1,1,-1,-1,-1,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,['g657'],Not_Trojan
g658,nor,n1910,"n1059, n1581",2,0,0,0,2,-1,-1,-1,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,['g658'],Not_Trojan
g659,nor,n1909,"n1121, n1596",2,0,0,0,2,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g659'],Not_Trojan
g660,nor,n1908,"n1120, n1618",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g660'],Not_Trojan
g661,nor,n1907,"n1058, n1617",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g661'],Not_Trojan
g662,nor,n1906,"n1057, n1586",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g662'],Not_Trojan
g663,nor,n1905,"n1119, n1598",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g663'],Not_Trojan
g664,nor,n1904,"n1122, n1577",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g664'],Not_Trojan
g665,nor,n1903,"n1056, n1602",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g665'],Not_Trojan
g666,nor,n1902,"n1090, n1593",2,0,0,0,2,-1,-1,-1,0,8,0,5,0,0,0,0,0,0,8,0,5,0,0,0,0,0,['g666'],Not_Trojan
g667,nor,n1901,"n1[11], n1591",2,0,0,1,1,-1,-1,-1,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,['g667'],Not_Trojan
g668,nor,n1900,"n1032, n1595",2,0,0,0,2,-1,-1,-1,0,8,0,5,0,0,0,0,0,0,8,0,5,0,0,0,0,0,['g668'],Not_Trojan
g669,nor,n1899,"n1394, n1521",2,0,0,0,3,-1,-1,-1,0,2,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,['g669'],Not_Trojan
g670,or,n1898,"n1248, n1746",2,0,0,0,2,-1,-1,-1,0,6,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,['g670'],Not_Trojan
g671,or,n1897,"n1249, n1695",2,0,0,0,2,-1,-1,-1,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,['g671'],Not_Trojan
g672,or,n1896,"n1321, n1697",2,0,0,0,3,-1,-1,-1,0,6,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,['g672'],Not_Trojan
g673,or,n1895,"n1314, n1747",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g673'],Not_Trojan
g674,or,n1894,"n1516, n1515",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g674'],Not_Trojan
g675,or,n1893,"n1514, n1513",2,0,0,0,3,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g675'],Not_Trojan
g676,or,n1892,"n1512, n1511",2,0,0,0,4,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g676'],Not_Trojan
g677,or,n1891,"n1522, n1510",2,0,0,0,3,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g677'],Not_Trojan
g678,or,n1890,"n1509, n1508",2,0,0,0,3,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g678'],Not_Trojan
g679,or,n1889,"n1524, n1507",2,0,0,0,3,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g679'],Not_Trojan
g680,or,n1888,"n1519, n1525",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g680'],Not_Trojan
g681,or,n1887,"n1506, n1505",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g681'],Not_Trojan
g682,or,n1886,"n1504, n1503",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g682'],Not_Trojan
g683,or,n1885,"n1494, n1502",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g683'],Not_Trojan
g684,or,n1884,"n1501, n1500",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g684'],Not_Trojan
g685,or,n1883,"n1493, n1499",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g685'],Not_Trojan
g686,or,n1882,"n1495, n1498",2,0,0,0,4,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g686'],Not_Trojan
g687,or,n1881,"n1497, n1496",2,0,0,0,3,-1,-1,-1,0,8,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,['g687'],Not_Trojan
g688,nor,n1880,"n1050, n1523",2,0,0,0,2,3,-1,-1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,['g688'],Not_Trojan
g689,nor,n1879,"n1095, n1620",2,0,0,0,2,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g689'],Not_Trojan
g690,nor,n1878,"n1092, n1590",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g690'],Not_Trojan
g691,nor,n2497,"n1137, n1768",2,0,0,0,2,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g691'],Not_Trojan
g692,nor,n1877,"n1094, n1609",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g692'],Not_Trojan
g693,nor,n1876,"n1091, n1614",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g693'],Not_Trojan
g694,nor,n1875,"n1036, n1626",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g694'],Not_Trojan
g695,nor,n1874,"n1089, n1624",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g695'],Not_Trojan
g696,nor,n2498,"n1361, n1768",2,0,0,0,2,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g696'],Not_Trojan
g697,nor,n1873,"n1032, n1623",2,0,0,0,2,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g697'],Not_Trojan
g698,nor,n1872,"n1085, n1628",2,0,0,0,2,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g698'],Not_Trojan
g699,nor,n1871,"n1414, n1608",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g699'],Not_Trojan
g700,nor,n1870,"n1414, n1605",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g700'],Not_Trojan
g701,nor,n1869,"n1414, n1585",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g701'],Not_Trojan
g702,nor,n1868,"n1414, n1601",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g702'],Not_Trojan
g703,nor,n1867,"n1414, n1597",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g703'],Not_Trojan
g704,nor,n1866,"n1414, n1622",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g704'],Not_Trojan
g705,nor,n1865,"n1414, n1621",2,0,0,0,3,3,-1,-1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,['g705'],Not_Trojan
g706,nor,n1864,"n1414, n1599",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g706'],Not_Trojan
g707,nor,n1863,"n1414, n1603",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g707'],Not_Trojan
g708,nor,n1862,"n1414, n1619",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g708'],Not_Trojan
g709,nor,n1861,"n1414, n1615",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g709'],Not_Trojan
g710,nor,n1860,"n1414, n1616",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g710'],Not_Trojan
g711,nor,n1859,"n1414, n1612",2,0,0,0,3,5,-1,-1,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,['g711'],Not_Trojan
g712,nor,n1858,"n1414, n1610",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g712'],Not_Trojan
g713,nor,n1857,"n1414, n1588",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g713'],Not_Trojan
g714,nor,n1856,"n1414, n1591",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g714'],Not_Trojan
g715,nor,n1855,"n1414, n1627",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g715'],Not_Trojan
g716,nor,n1854,"n1414, n1625",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g716'],Not_Trojan
g717,nor,n1853,"n1414, n1629",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g717'],Not_Trojan
g718,nor,n1852,"n1414, n1613",2,0,0,0,3,5,-1,-1,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,['g718'],Not_Trojan
g719,nor,n1851,"n1414, n1578",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g719'],Not_Trojan
g720,nor,n1850,"n1414, n1580",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g720'],Not_Trojan
g721,nor,n1849,"n1414, n1582",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g721'],Not_Trojan
g722,nor,n1848,"n1414, n1584",2,0,0,0,3,2,-1,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g722'],Not_Trojan
g723,nor,n1847,"n1028, n1607",2,0,0,0,2,-1,-1,-1,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,['g723'],Not_Trojan
g724,nor,n1846,"n1083, n1579",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g724'],Not_Trojan
g725,nor,n1845,"n1084, n1600",2,0,0,0,2,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g725'],Not_Trojan
g726,or,n2376,"n3, n2375",2,0,0,0,1,1,-1,-1,0,2,0,6,0,0,0,0,0,0,2,0,6,0,0,0,0,0,['g726'],Not_Trojan
g727,or,n1914,"n1055, n2375",2,0,0,0,2,2,-1,-1,0,11,0,8,0,0,0,0,0,0,11,0,8,0,0,0,0,0,['g727'],Not_Trojan
g728,nor,n1913,"n1055, n1630",2,0,0,0,2,2,-1,-1,0,23,0,33,0,0,0,0,0,0,23,0,33,0,0,0,0,0,['g728'],Not_Trojan
g729,nor,n1844,"n1[16], n1616",2,0,0,1,1,-1,-1,-1,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,0,0,['g729'],Not_Trojan
g730,nor,n1843,"n1[13], n1612",2,0,0,1,1,-1,-1,-1,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,['g730'],Not_Trojan
g731,nor,n1842,"n1[7], n1629",2,0,0,1,1,-1,-1,-1,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,['g731'],Not_Trojan
g732,nor,n1841,"n1[15], n1621",2,0,0,1,1,-1,-1,-1,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,['g732'],Not_Trojan
g733,nor,n1840,"n1[1], n1601",2,0,0,1,1,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g733'],Not_Trojan
g734,nor,n1839,"n1[22], n1582",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g734'],Not_Trojan
g735,nor,n1838,"n1[14], n1615",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g735'],Not_Trojan
g736,nor,n1837,"n1[12], n1610",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g736'],Not_Trojan
g737,nor,n1836,"n1[9], n1625",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g737'],Not_Trojan
g738,nor,n1835,"n1[21], n1585",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g738'],Not_Trojan
g739,nor,n1834,"n1[23], n1578",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g739'],Not_Trojan
g740,nor,n1833,"n1[18], n1603",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g740'],Not_Trojan
g741,nor,n1832,"n1[5], n1580",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g741'],Not_Trojan
g742,nor,n1831,"n1[3], n1608",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g742'],Not_Trojan
g743,nor,n1830,"n1[10], n1627",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g743'],Not_Trojan
g744,nor,n1829,"n1[19], n1599",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g744'],Not_Trojan
g745,nor,n1828,"n1[17], n1619",2,0,0,1,1,-1,-1,-1,0,9,0,5,0,0,0,0,0,0,9,0,5,0,0,0,0,0,['g745'],Not_Trojan
g746,or,n1827,"n1488, n1526",2,0,0,0,2,-1,-1,-1,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,0,0,0,['g746'],Not_Trojan
g747,nor,n1826,"n1[0], n1622",2,0,0,1,1,-1,-1,-1,0,7,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,['g747'],Not_Trojan
g748,nor,n1825,"n1205, n1768",2,0,0,0,2,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g748'],Not_Trojan
g749,nor,n1824,"n1316, n1768",2,0,0,0,2,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g749'],Not_Trojan
g750,nor,n1822,"n1415, n1606",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g750'],Not_Trojan
g751,nor,n1821,"n1415, n1592",2,0,0,0,3,4,-1,-1,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,['g751'],Not_Trojan
g752,nor,n1820,"n1415, n1589",2,0,0,0,3,5,-1,-1,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,['g752'],Not_Trojan
g753,nor,n1819,"n1415, n1594",2,0,0,0,3,5,-1,-1,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,['g753'],Not_Trojan
g754,or,n1818,"n1717, n1537",2,0,0,0,3,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g754'],Not_Trojan
g755,or,n1817,"n1704, n1558",2,0,0,0,3,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g755'],Not_Trojan
g756,or,n1816,"n1760, n1699",2,0,0,0,3,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g756'],Not_Trojan
g757,or,n1815,"n1767, n1748",2,0,0,0,4,4,-1,-1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,['g757'],Not_Trojan
g758,or,n1814,"n1735, n1557",2,0,0,0,3,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g758'],Not_Trojan
g759,or,n1813,"n1705, n1556",2,0,0,0,3,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g759'],Not_Trojan
g760,or,n1812,"n1706, n1555",2,0,0,0,3,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g760'],Not_Trojan
g761,or,n1811,"n1739, n1759",2,0,0,0,3,4,-1,-1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,['g761'],Not_Trojan
g762,or,n1810,"n1766, n1700",2,0,0,0,3,6,-1,-1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,['g762'],Not_Trojan
g763,or,n1809,"n1765, n1749",2,0,0,0,4,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g763'],Not_Trojan
g764,or,n1808,"n1742, n1758",2,0,0,0,3,6,-1,-1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,['g764'],Not_Trojan
g765,or,n1807,"n1564, n1551",2,0,0,0,4,4,-1,-1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,['g765'],Not_Trojan
g766,or,n1806,"n1764, n1757",2,0,0,0,4,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g766'],Not_Trojan
g767,or,n1805,"n1729, n1554",2,0,0,0,3,6,-1,-1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,['g767'],Not_Trojan
g768,or,n1804,"n1744, n1756",2,0,0,0,3,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g768'],Not_Trojan
g769,or,n1803,"n1763, n1730",2,0,0,0,3,6,-1,-1,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,['g769'],Not_Trojan
g770,or,n1802,"n1762, n1549",2,0,0,0,4,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g770'],Not_Trojan
g771,or,n1801,"n1755, n1701",2,0,0,0,3,4,-1,-1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,['g771'],Not_Trojan
g772,or,n1800,"n1709, n1536",2,0,0,0,3,3,-1,-1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,['g772'],Not_Trojan
g773,or,n1799,"n1708, n1548",2,0,0,0,3,5,-1,-1,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,['g773'],Not_Trojan
g774,or,n1798,"n1561, n1544",2,0,0,0,4,4,-1,-1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,['g774'],Not_Trojan
g775,or,n1797,"n1711, n1540",2,0,0,0,3,1,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g775'],Not_Trojan
