gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g164,nor,n59,"n44, n57",2,0,0,0,5,17,6,3,0,0,0,18,5,0,1,0,0,0,0,0,18,5,0,1,0,0,['g164'],Not_Trojan
g165,or,n527,"n558, n7[0]",2,0,0,1,2,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g165'],Trojan
g166,nor,n36,"n32, n35",2,0,0,0,5,12,17,3,0,44,0,58,5,0,1,2,0,0,44,0,58,5,0,1,2,0,['g166'],Not_Trojan
g167,not,n486,n485,1,0,0,0,5,13,3,4,0,0,0,10,3,0,1,0,0,0,0,0,10,3,0,1,0,0,['g167'],Trojan
g168,nor,n201,"n185, n126",2,0,0,0,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g168'],Not_Trojan
g169,nor,n350,"n13[2], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g169'],Not_Trojan
g170,not,n40,n8[0],1,0,0,1,4,22,7,2,0,0,0,58,18,0,1,0,0,0,0,0,58,18,0,1,0,0,['g170'],Not_Trojan
g171,not,n545,n14[0],1,0,0,1,3,12,8,2,0,4,0,54,15,0,2,0,0,0,4,0,54,15,0,2,0,0,['g171'],Trojan
g172,xnor,n7[1],"n2[17], n120",2,0,0,1,1,6,2,-1,0,2,0,53,15,0,2,1,0,0,2,0,53,15,0,2,1,0,['g172'],Not_Trojan
g173,nor,n347,"n13[5], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g173'],Not_Trojan
g174,dff,n9[2],"1'b1, 1'b1, n0, n219",4,1,1,1,3,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g174'],Not_Trojan
g175,not,n150,n392,1,0,0,0,7,18,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g175'],Not_Trojan
g176,xor,n7[13],"n2[29], n2[13]",2,0,0,1,1,6,2,-1,0,2,0,8,3,0,2,0,0,0,2,0,8,3,0,2,0,0,['g176'],Not_Trojan
g177,dff,n13[2],"n525, n543, n0, n573",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g177'],Trojan
g178,not,n211,n210,1,0,0,0,6,8,5,4,0,36,0,59,4,0,0,0,0,0,36,0,59,4,0,0,0,0,['g178'],Not_Trojan
g179,nor,n115,"n64, n113",2,0,0,0,6,17,4,3,0,0,0,10,5,0,1,0,0,0,0,0,10,5,0,1,0,0,['g179'],Not_Trojan
g180,not,n172,n12[1],1,0,0,1,4,9,4,2,0,73,0,125,8,0,0,0,0,0,73,0,125,8,0,0,0,0,['g180'],Not_Trojan
g181,nor,n286,"n268, n276",2,0,0,0,6,13,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g181'],Not_Trojan
g182,dff,n8[4],"1'b1, 1'b1, n0, n297",4,1,1,1,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g182'],Not_Trojan
g183,dff,n11[1],"1'b1, 1'b1, n0, n221",4,1,1,1,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g183'],Not_Trojan
g184,nor,n34,"n30, n31",2,0,0,0,5,14,19,3,0,44,0,60,5,0,1,2,0,0,44,0,60,5,0,1,2,0,['g184'],Not_Trojan
g185,dff,n5[2],"1'b1, 1'b1, n0, n222",4,1,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g185'],Not_Trojan
g186,nor,n327,"n147, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g186'],Not_Trojan
g187,buf,n4[24],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g187'],Not_Trojan
g188,nor,n260,"n145, n213",2,0,0,0,6,11,8,4,0,2,0,21,1,0,0,0,0,0,2,0,21,1,0,0,0,0,['g188'],Not_Trojan
g189,nor,n324,"n141, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g189'],Not_Trojan
g190,dff,n10[6],"1'b1, 1'b1, n0, n246",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g190'],Not_Trojan
g191,not,n428,n7[7],1,0,0,1,2,7,3,-1,0,0,0,30,8,0,1,0,0,0,0,0,30,8,0,1,0,0,['g191'],Trojan
g192,or,n305,"n258, n293",2,0,0,0,7,8,5,5,0,1,0,19,1,0,0,0,0,0,1,0,19,1,0,0,0,0,['g192'],Not_Trojan
g193,nor,n216,"n128, n12[1]",2,0,0,1,2,9,7,2,0,35,0,58,3,0,0,0,0,0,35,0,58,3,0,0,0,0,['g193'],Not_Trojan
g194,or,n283,"n12[2], n262",2,0,0,1,4,6,5,2,0,34,0,35,2,0,0,0,0,0,34,0,35,2,0,0,0,0,['g194'],Not_Trojan
g195,dff,n14[6],"n558, 1'b1, n0, n576",4,1,1,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g195'],Trojan
g196,dff,n13[5],"n522, n538, n0, n570",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g196'],Trojan
g197,or,n541,"n558, n504",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g197'],Trojan
g198,nor,n485,"n474, n483",2,0,0,0,4,13,2,3,0,0,0,14,3,0,1,0,0,0,0,0,14,3,0,1,0,0,['g198'],Trojan
g199,or,n360,"n325, n344",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g199'],Not_Trojan
g200,dff,n6[11],"1'b1, 1'b1, n0, n357",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g200'],Not_Trojan
g201,nor,n330,"n130, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g201'],Not_Trojan
g202,not,n171,n398,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g202'],Not_Trojan
g203,nor,n278,"n154, n256",2,0,0,0,7,14,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g203'],Not_Trojan
g204,or,n239,"n12[0], n216",2,0,0,1,3,8,7,2,0,35,0,36,2,0,0,0,0,0,35,0,36,2,0,0,0,0,['g204'],Not_Trojan
g205,xor,n383,"n415, n381",2,0,0,0,5,2,-1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,['g205'],Not_Trojan
g206,nor,n255,"n145, n214",2,0,0,0,5,7,6,3,0,34,0,36,2,0,0,0,0,0,34,0,36,2,0,0,0,0,['g206'],Not_Trojan
g207,or,n361,"n326, n345",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g207'],Not_Trojan
g208,not,n549,n14[1],1,0,0,1,3,12,8,2,0,4,0,54,15,0,2,0,0,0,4,0,54,15,0,2,0,0,['g208'],Trojan
g209,xnor,n4[8],"n384, n6[8]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g209'],Not_Trojan
g210,nor,n481,"n14[2], n479",2,0,0,1,3,15,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g210'],Trojan
g211,not,n422,n7[9],1,0,0,1,2,7,3,-1,0,0,0,22,6,0,1,0,0,0,0,0,22,6,0,1,0,0,['g211'],Trojan
g212,nor,n118,"n74, n116",2,0,0,0,6,17,4,3,0,0,0,4,2,0,1,0,0,0,0,0,4,2,0,1,0,0,['g212'],Not_Trojan
g213,nor,n50,"n45, n48",2,0,0,0,5,20,6,3,0,0,0,48,14,0,1,0,0,0,0,0,48,14,0,1,0,0,['g213'],Not_Trojan
g214,nor,n403,"n114, n115",2,0,0,0,6,16,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g214'],Not_Trojan
g215,not,n425,n559,1,0,0,0,6,7,3,5,0,0,0,51,14,0,2,0,0,0,0,0,51,14,0,2,0,0,['g215'],Trojan
g216,xnor,n7[0],"n2[16], n376",2,0,0,1,1,5,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,['g216'],Not_Trojan
g217,not,n387,n5[7],1,0,0,1,4,7,12,2,0,40,0,57,5,0,1,2,0,0,40,0,57,5,0,1,2,0,['g217'],Not_Trojan
g218,nor,n446,"n418, n444",2,0,0,0,3,6,2,16,0,0,0,34,8,0,1,0,0,0,0,0,34,8,0,1,0,0,['g218'],Trojan
g219,nor,n487,"n14[4], n485",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g219'],Trojan
g220,buf,n4[23],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g220'],Not_Trojan
g221,nor,n280,"n153, n256",2,0,0,0,7,19,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g221'],Not_Trojan
g222,nor,n221,"n175, n126",2,0,0,0,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g222'],Not_Trojan
g223,not,n70,n10[7],1,0,0,1,5,24,5,2,0,0,0,46,24,0,1,0,0,0,0,0,46,24,0,1,0,0,['g223'],Not_Trojan
g224,xnor,n4[15],"n384, n6[15]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g224'],Not_Trojan
g225,nor,n272,"n191, n257",2,0,0,0,5,17,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g225'],Not_Trojan
g226,buf,n4[19],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g226'],Not_Trojan
g227,nor,n265,"n217, n259",2,0,0,0,6,10,7,4,0,0,0,22,1,0,0,0,0,0,0,0,22,1,0,0,0,0,['g227'],Not_Trojan
g228,nor,n460,"n7[11], n458",2,0,0,1,2,6,2,25,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g228'],Trojan
g229,not,n60,n59,1,0,0,0,6,18,7,4,0,0,0,8,3,0,1,0,0,0,0,0,8,3,0,1,0,0,['g229'],Not_Trojan
g230,xnor,n4[2],"n384, n6[2]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g230'],Not_Trojan
g231,or,n557,"n546, n556",2,0,0,0,4,8,4,3,0,1,0,54,14,0,2,0,0,0,1,0,54,14,0,2,0,0,['g231'],Trojan
g232,dff,n6[6],"1'b1, 1'b1, n0, n362",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g232'],Not_Trojan
g233,dff,n13[15],"n519, n528, n0, n560",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g233'],Trojan
g234,not,n420,n7[11],1,0,0,1,2,7,3,-1,0,0,0,14,4,0,1,0,0,0,0,0,14,4,0,1,0,0,['g234'],Trojan
g235,nor,n35,"n8[2], n34",2,0,0,1,4,13,18,2,0,44,0,59,5,0,1,2,0,0,44,0,59,5,0,1,2,0,['g235'],Not_Trojan
g236,nor,n463,"n7[12], n461",2,0,0,1,2,6,2,27,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g236'],Trojan
g237,not,n511,n7[15],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g237'],Trojan
g238,nor,n580,"n481, n482",2,0,0,0,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g238'],Trojan
g239,not,n178,n5[3],1,0,0,1,4,10,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g239'],Not_Trojan
g240,xor,n560,"n7[15], n470",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,['g240'],Trojan
g241,nor,n342,"n13[10], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g241'],Not_Trojan
g242,not,n141,n13[9],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g242'],Not_Trojan
g243,not,n510,n7[2],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g243'],Trojan
g244,xnor,n384,"n377, n383",2,0,0,0,5,1,-1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,['g244'],Not_Trojan
g245,not,n179,n9[1],1,0,0,1,4,14,2,2,0,5,0,21,2,0,0,0,0,0,5,0,21,2,0,0,0,0,['g245'],Not_Trojan
g246,dff,n6[12],"1'b1, 1'b1, n0, n356",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g246'],Not_Trojan
g247,not,n181,n9[6],1,0,0,1,4,16,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g247'],Not_Trojan
g248,nor,n457,"n7[10], n455",2,0,0,1,2,6,2,23,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g248'],Trojan
g249,xnor,n381,"n378, n8[0]",2,0,0,1,4,3,-1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,0,['g249'],Not_Trojan
g250,nor,n243,"n158, n209",2,0,0,0,3,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g250'],Not_Trojan
g251,not,n127,n13[0],1,0,0,1,3,4,2,2,0,1,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0,['g251'],Not_Trojan
g252,nor,n299,"n126, n292",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g252'],Not_Trojan
g253,nor,n207,"n144, n126",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g253'],Not_Trojan
g254,not,n500,n7[7],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g254'],Trojan
g255,nor,n316,"n127, n307",2,0,0,0,4,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g255'],Not_Trojan
g256,not,n130,n13[3],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g256'],Not_Trojan
g257,or,n529,"n558, n497",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g257'],Trojan
g258,or,n21,"n10[15], n10[14]",2,0,0,1,5,12,9,2,0,3,0,20,2,0,0,0,0,0,3,0,20,2,0,0,0,0,['g258'],Not_Trojan
g259,nor,n254,"n159, n209",2,0,0,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g259'],Not_Trojan
g260,dff,n13[7],"n521, n536, n0, n568",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g260'],Trojan
g261,or,n553,"n547, n544",2,0,0,0,4,11,7,3,0,4,0,54,14,0,2,0,0,0,4,0,54,14,0,2,0,0,['g261'],Trojan
g262,not,n136,n13[5],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g262'],Not_Trojan
g263,not,n143,n8[3],1,0,0,1,4,18,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g263'],Not_Trojan
g264,buf,n4[25],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g264'],Not_Trojan
g265,not,n509,n14[0],1,0,0,1,3,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,['g265'],Trojan
g266,or,n29,"n10[13], n28",2,0,0,1,5,12,9,2,0,3,0,20,2,0,0,0,0,0,3,0,20,2,0,0,0,0,['g266'],Not_Trojan
g267,nor,n402,"n111, n112",2,0,0,0,6,18,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g267'],Not_Trojan
g268,dff,n10[11],"1'b1, 1'b1, n0, n253",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g268'],Not_Trojan
g269,nor,n565,"n457, n458",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g269'],Trojan
g270,not,n92,n91,1,0,0,0,7,24,5,4,0,0,0,52,27,0,1,0,0,0,0,0,52,27,0,1,0,0,['g270'],Not_Trojan
g271,nor,n312,"n236, n309",2,0,0,0,5,10,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g271'],Not_Trojan
g272,not,n57,n56,1,0,0,0,6,18,7,4,0,0,0,18,6,0,1,0,0,0,0,0,18,6,0,1,0,0,['g272'],Not_Trojan
g273,xnor,n4[9],"n384, n6[9]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g273'],Not_Trojan
g274,nor,n571,"n439, n440",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g274'],Trojan
g275,nor,n240,"n151, n209",2,0,0,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g275'],Not_Trojan
g276,xnor,n377,"n11[0], n12[0]",2,0,0,1,4,2,-1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,['g276'],Not_Trojan
g277,nor,n106,"n75, n104",2,0,0,0,6,22,4,3,0,0,0,28,14,0,1,0,0,0,0,0,28,14,0,1,0,0,['g277'],Not_Trojan
g278,or,n537,"n558, n503",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g278'],Trojan
g279,not,n472,n14[0],1,0,0,1,3,16,3,2,0,0,0,22,6,0,1,0,0,0,0,0,22,6,0,1,0,0,['g279'],Trojan
g280,dff,n13[10],"n516, n533, n0, n565",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g280'],Trojan
g281,not,n195,n11[2],1,0,0,1,4,13,2,2,0,2,0,23,2,0,0,0,0,0,2,0,23,2,0,0,0,0,['g281'],Not_Trojan
g282,nor,n46,"n8[1], n8[0]",2,0,0,1,4,22,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0,['g282'],Not_Trojan
g283,nor,n581,"n479, n478",2,0,0,0,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g283'],Trojan
g284,nor,n568,"n448, n449",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g284'],Trojan
g285,not,n429,n7[12],1,0,0,1,2,7,3,-1,0,0,0,10,3,0,1,0,0,0,0,0,10,3,0,1,0,0,['g285'],Trojan
g286,dff,n14[0],"n558, 1'b1, n0, n509",4,1,1,1,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g286'],Trojan
g287,nor,n242,"n163, n209",2,0,0,0,3,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g287'],Not_Trojan
g288,nor,n570,"n442, n443",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g288'],Trojan
g289,nor,n320,"n174, n308",2,0,0,0,5,10,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g289'],Not_Trojan
g290,not,n388,n5[1],1,0,0,1,4,5,10,2,0,38,0,57,5,0,1,2,0,0,38,0,57,5,0,1,2,0,['g290'],Not_Trojan
g291,nor,n569,"n445, n446",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g291'],Trojan
g292,nor,n494,"n471, n492",2,0,0,0,4,12,2,3,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,['g292'],Trojan
g293,nor,n464,"n429, n462",2,0,0,0,3,6,2,28,0,0,0,10,2,0,1,0,0,0,0,0,10,2,0,1,0,0,['g293'],Trojan
g294,not,n196,n5[5],1,0,0,1,4,9,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g294'],Not_Trojan
g295,nor,n303,"n126, n282",2,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g295'],Not_Trojan
g296,nor,n443,"n421, n441",2,0,0,0,3,6,2,14,0,0,0,38,9,0,1,0,0,0,0,0,38,9,0,1,0,0,['g296'],Trojan
g297,nor,n337,"n13[15], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g297'],Not_Trojan
g298,dff,n14[7],"n558, 1'b1, n0, n575",4,1,1,1,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g298'],Trojan
g299,xnor,n4[14],"n384, n6[14]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g299'],Not_Trojan
g300,dff,n12[2],"1'b1, 1'b1, n0, n369",4,1,1,1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g300'],Not_Trojan
g301,nor,n493,"n14[6], n491",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g301'],Trojan
g302,xnor,n4[3],"n384, n6[3]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g302'],Not_Trojan
g303,nor,n306,"n274, n304",2,0,0,0,3,3,2,4,0,32,0,34,2,0,0,0,0,0,32,0,34,2,0,0,0,0,['g303'],Not_Trojan
g304,not,n459,n458,1,0,0,0,4,7,3,25,0,0,0,14,4,0,1,0,0,0,0,0,14,4,0,1,0,0,['g304'],Trojan
g305,not,n66,n10[4],1,0,0,1,5,24,5,2,0,0,0,64,33,0,1,0,0,0,0,0,64,33,0,1,0,0,['g305'],Not_Trojan
g306,nor,n454,"n7[9], n452",2,0,0,1,2,6,2,21,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g306'],Trojan
g307,not,n132,n5[6],1,0,0,1,4,10,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g307'],Not_Trojan
g308,not,n417,n7[4],1,0,0,1,2,7,3,-1,0,0,0,42,11,0,1,0,0,0,0,0,42,11,0,1,0,0,['g308'],Trojan
g309,nor,n442,"n7[5], n440",2,0,0,1,2,6,2,13,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g309'],Trojan
g310,nor,n62,"n39, n60",2,0,0,0,5,17,6,3,0,0,0,8,2,0,1,0,0,0,0,0,8,2,0,1,0,0,['g310'],Not_Trojan
g311,not,n492,n491,1,0,0,0,5,13,3,4,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0,['g311'],Trojan
g312,not,n495,n7[0],1,0,0,1,2,6,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g312'],Trojan
g313,nor,n394,"n87, n88",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g313'],Not_Trojan
g314,or,n359,"n324, n343",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g314'],Not_Trojan
g315,or,n355,"n319, n339",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g315'],Not_Trojan
g316,not,n256,n257,1,0,0,0,6,5,4,4,0,32,0,56,3,0,0,0,0,0,32,0,56,3,0,0,0,0,['g316'],Not_Trojan
g317,not,n149,n396,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g317'],Not_Trojan
g318,not,n64,n10[13],1,0,0,1,5,18,5,2,0,0,0,10,6,0,1,0,0,0,0,0,10,6,0,1,0,0,['g318'],Not_Trojan
g319,nor,n409,"n58, n59",2,0,0,0,5,16,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,['g319'],Not_Trojan
g320,nor,n399,"n102, n103",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,['g320'],Not_Trojan
g321,nor,n326,"n138, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g321'],Not_Trojan
g322,nor,n274,"n175, n256",2,0,0,0,5,4,3,3,0,32,0,35,2,0,0,0,0,0,32,0,35,2,0,0,0,0,['g322'],Not_Trojan
g323,dff,n6[10],"1'b1, 1'b1, n0, n358",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g323'],Not_Trojan
g324,not,n89,n88,1,0,0,0,7,24,5,4,0,0,0,58,30,0,1,0,0,0,0,0,58,30,0,1,0,0,['g324'],Not_Trojan
g325,dff,n10[10],"1'b1, 1'b1, n0, n251",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g325'],Not_Trojan
g326,nor,n219,"n179, n126",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g326'],Not_Trojan
g327,nor,n245,"n166, n209",2,0,0,0,3,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g327'],Not_Trojan
g328,buf,n4[29],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g328'],Not_Trojan
g329,nor,n47,"n43, n40",2,0,0,0,5,21,6,3,0,0,0,58,17,0,1,0,0,0,0,0,58,17,0,1,0,0,['g329'],Not_Trojan
g330,not,n197,n9[7],1,0,0,1,4,13,10,2,0,4,0,20,2,0,0,0,0,0,4,0,20,2,0,0,0,0,['g330'],Not_Trojan
g331,not,n110,n109,1,0,0,0,7,19,5,4,0,0,0,16,9,0,1,0,0,0,0,0,16,9,0,1,0,0,['g331'],Not_Trojan
g332,not,n167,n412,1,0,0,0,6,18,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g332'],Not_Trojan
