gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,gate_numbers,label
g721,dff,n34[31],"n1, 1'b1, n0, n1954",4,1,1,1,6,14,0,1,['g721'],Not_Trojan
g722,dff,n31[25],"n1, 1'b1, n0, n1880",4,1,1,1,7,13,0,1,['g722'],Not_Trojan
g723,nor,n1272,"n542, n57",2,0,0,0,6,25,2,3,['g723'],Not_Trojan
g724,not,n379,n30[3],1,0,0,1,8,18,3,2,['g724'],Not_Trojan
g725,not,n437,n24[17],1,0,0,1,5,14,3,2,['g725'],Not_Trojan
g726,or,n1030,"n347, n821",2,0,0,0,3,10,5,3,['g726'],Not_Trojan
g727,nor,n1144,"n157, n61",2,0,0,0,6,20,2,3,['g727'],Not_Trojan
g728,xnor,n785,"n350, n488",2,0,0,0,6,7,3,3,['g728'],Not_Trojan
g729,not,n358,n21[25],1,0,0,1,5,15,3,2,['g729'],Not_Trojan
g730,nor,n1234,"n162, n57",2,0,0,0,6,25,2,3,['g730'],Not_Trojan
g731,buf,n16[13],1'b0,1,0,1,1,-1,0,-1,-1,['g731'],Not_Trojan
g732,not,n206,n35[6],1,0,0,1,7,8,3,2,['g732'],Not_Trojan
g733,not,n141,n24[0],1,0,0,1,5,16,3,2,['g733'],Not_Trojan
g734,nor,n927,"n658, n56",2,0,0,0,5,15,2,4,['g734'],Not_Trojan
g735,dff,n13[4],"n1, 1'b1, n0, n2192",4,1,1,1,7,0,0,1,['g735'],Not_Trojan
g736,dff,n30[21],"n1, 1'b1, n0, n1995",4,1,1,1,7,17,0,1,['g736'],Not_Trojan
g737,not,n564,n11[24],1,0,0,1,8,3,3,2,['g737'],Not_Trojan
g738,not,n76,n23[0],1,0,0,1,5,16,3,2,['g738'],Not_Trojan
g739,not,n2244,n24[22],1,0,0,1,5,11,11,2,['g739'],Trojan
g740,or,n2306,"n2290, n2289",2,0,0,0,7,9,9,4,['g740'],Trojan
g741,dff,n21[13],"n1, 1'b1, n0, n2056",4,1,1,1,4,12,0,1,['g741'],Not_Trojan
g742,or,n1806,"n1190, n876",2,0,0,0,6,23,1,0,['g742'],Not_Trojan
g743,or,n2035,"n1385, n1710",2,0,0,0,5,18,1,0,['g743'],Not_Trojan
g744,nor,n1602,"n273, n49",2,0,0,0,2,14,2,5,['g744'],Not_Trojan
g745,or,n2112,"n1434, n1635",2,0,0,0,3,12,1,0,['g745'],Not_Trojan
g746,nor,n1191,"n422, n58",2,0,0,0,4,23,2,3,['g746'],Not_Trojan
g747,or,n2110,"n1365, n1633",2,0,0,0,3,13,1,0,['g747'],Not_Trojan
g748,or,n1939,"n1320, n991",2,0,0,0,5,9,1,0,['g748'],Not_Trojan
g749,not,n580,n25[31],1,0,0,1,5,8,3,2,['g749'],Not_Trojan
g750,or,n2051,"n1395, n1573",2,0,0,0,6,5,1,0,['g750'],Not_Trojan
g751,xnor,n633,"n549, n413",2,0,0,0,9,21,3,3,['g751'],Not_Trojan
g752,nor,n969,"n810, n55",2,0,0,0,5,15,2,4,['g752'],Not_Trojan
g753,dff,n21[21],"n1, 1'b1, n0, n2012",4,1,1,1,4,12,0,1,['g753'],Not_Trojan
g754,dff,n32[6],"n1, 1'b1, n0, n1846",4,1,1,1,7,23,0,1,['g754'],Not_Trojan
g755,nor,n885,"n743, n63",2,0,0,0,5,21,2,4,['g755'],Not_Trojan
g756,not,n193,n28[28],1,0,0,1,7,23,3,2,['g756'],Not_Trojan
g757,nor,n820,"n626, n624",2,0,0,0,3,2,2,4,['g757'],Not_Trojan
g758,dff,n34[25],"n1, 1'b1, n0, n1988",4,1,1,1,7,13,0,1,['g758'],Not_Trojan
g759,or,n2292,"n2291, n2265",2,0,0,0,6,9,9,3,['g759'],Trojan
g760,dff,n28[20],"n1, 1'b1, n0, n1865",4,1,1,1,6,23,0,1,['g760'],Not_Trojan
g761,not,n112,n32[29],1,0,0,1,8,21,3,2,['g761'],Not_Trojan
g762,dff,n33[1],"n1, 1'b1, n0, n2071",4,1,1,1,7,4,0,1,['g762'],Not_Trojan
g763,or,n1776,"n1155, n1538",2,0,0,0,5,1,1,0,['g763'],Not_Trojan
g764,not,n411,n33[18],1,0,0,1,8,7,3,2,['g764'],Not_Trojan
g765,nor,n1665,"n114, n64",2,0,0,0,5,20,2,3,['g765'],Not_Trojan
g766,nor,n1672,"n127, n63",2,0,0,0,5,20,2,3,['g766'],Not_Trojan
g767,dff,n11[17],"n1, 1'b1, n0, n1776",4,1,1,1,6,0,0,1,['g767'],Not_Trojan
g768,or,n1787,"n1167, n1546",2,0,0,0,5,1,1,0,['g768'],Not_Trojan
g769,dff,n30[31],"n1, 1'b1, n0, n1961",4,1,1,1,7,18,0,1,['g769'],Not_Trojan
g770,xnor,n745,"n21[20], n24[20]",2,0,0,1,5,24,3,2,['g770'],Not_Trojan
g771,dff,n22[3],"n1, 1'b1, n0, n2100",4,1,1,1,4,4,0,1,['g771'],Not_Trojan
g772,nor,n1536,"n563, n45",2,0,0,0,5,6,2,3,['g772'],Not_Trojan
g773,nor,n1470,"n571, n816",2,0,0,0,6,2,2,3,['g773'],Not_Trojan
g774,nor,n940,"n763, n56",2,0,0,0,5,16,2,4,['g774'],Not_Trojan
g775,or,n2294,"n2285, n2263",2,0,0,0,6,9,9,3,['g775'],Trojan
g776,or,n2160,"n1479, n845",2,0,0,0,6,1,1,0,['g776'],Not_Trojan
g777,or,n1862,"n1240, n1725",2,0,0,0,6,5,1,0,['g777'],Not_Trojan
g778,nor,n1376,"n179, n53",2,0,0,0,6,16,2,3,['g778'],Not_Trojan
g779,dff,n30[12],"n1, 1'b1, n0, n2029",4,1,1,1,6,17,0,1,['g779'],Not_Trojan
g780,nor,n1256,"n168, n53",2,0,0,0,6,15,2,3,['g780'],Not_Trojan
g781,xnor,n767,"n21[8], n24[8]",2,0,0,1,5,24,3,2,['g781'],Not_Trojan
g782,or,n1884,"n1262, n1105",2,0,0,0,6,24,1,0,['g782'],Not_Trojan
g783,xnor,n670,"n543, n500",2,0,0,0,9,11,3,3,['g783'],Not_Trojan
g784,or,n1801,"n1184, n869",2,0,0,0,6,23,1,0,['g784'],Not_Trojan
g785,nor,n1607,"n323, n49",2,0,0,0,2,13,2,5,['g785'],Not_Trojan
g786,dff,n30[15],"n1, 1'b1, n0, n2017",4,1,1,1,6,17,0,1,['g786'],Not_Trojan
g787,nor,n1207,"n105, n57",2,0,0,0,6,23,2,3,['g787'],Not_Trojan
g788,not,n163,n29[6],1,0,0,1,8,18,3,2,['g788'],Not_Trojan
g789,dff,n27[2],"n1, 1'b1, n0, n2219",4,1,1,1,3,5,0,1,['g789'],Not_Trojan
g790,or,n1994,"n1358, n1663",2,0,0,0,5,14,1,0,['g790'],Not_Trojan
g791,nor,n994,"n689, n69",2,0,0,0,5,11,2,4,['g791'],Not_Trojan
g792,dff,n32[9],"n1, 1'b1, n0, n1840",4,1,1,1,6,21,0,1,['g792'],Not_Trojan
g793,xnor,n723,"n160, n136",2,0,0,0,9,21,3,3,['g793'],Not_Trojan
g794,or,n2122,"n1441, n1642",2,0,0,0,3,13,1,0,['g794'],Not_Trojan
g795,not,n469,n26[13],1,0,0,1,7,3,3,2,['g795'],Not_Trojan
g796,nor,n1738,"n143, n66",2,0,0,0,5,6,2,3,['g796'],Not_Trojan
g797,nor,n935,"n704, n63",2,0,0,0,5,20,2,4,['g797'],Not_Trojan
g798,dff,n28[16],"n1, 1'b1, n0, n1876",4,1,1,1,7,23,0,1,['g798'],Not_Trojan
g799,nor,n1222,"n423, n57",2,0,0,0,6,23,2,3,['g799'],Not_Trojan
g800,dff,n13[19],"n1, 1'b1, n0, n2164",4,1,1,1,7,0,0,1,['g800'],Not_Trojan
g801,nor,n1432,"n386, n50",2,0,0,0,6,14,2,3,['g801'],Not_Trojan
g802,or,n2018,"n1373, n1559",2,0,0,0,6,6,1,0,['g802'],Not_Trojan
g803,nor,n947,"n674, n55",2,0,0,0,5,16,2,4,['g803'],Not_Trojan
g804,not,n393,n33[3],1,0,0,1,8,7,3,2,['g804'],Not_Trojan
g805,dff,n35[18],"n1, 1'b1, n0, n1925",4,1,1,1,7,8,0,1,['g805'],Not_Trojan
g806,or,n2118,"n1439, n1640",2,0,0,0,3,12,1,0,['g806'],Not_Trojan
g807,nor,n1085,"n82, n48",2,0,0,0,5,2,2,4,['g807'],Not_Trojan
g808,not,n166,n31[5],1,0,0,1,8,13,3,2,['g808'],Not_Trojan
g809,or,n2052,"n1396, n1574",2,0,0,0,6,5,1,0,['g809'],Not_Trojan
g810,buf,n15[15],1'b0,1,0,1,1,-1,0,-1,-1,['g810'],Not_Trojan
g811,nor,n1225,"n413, n57",2,0,0,0,6,23,2,3,['g811'],Not_Trojan
g812,dff,n28[21],"n1, 1'b1, n0, n1861",4,1,1,1,6,23,0,1,['g812'],Not_Trojan
g813,dff,n35[30],"n1, 1'b1, n0, n1905",4,1,1,1,7,9,0,1,['g813'],Not_Trojan
g814,or,n2114,"n1435, n1636",2,0,0,0,3,13,1,0,['g814'],Not_Trojan
g815,nor,n1410,"n588, n68",2,0,0,0,4,2,2,3,['g815'],Not_Trojan
g816,dff,n26[26],"n1, 1'b1, n0, n1820",4,1,1,1,7,4,0,1,['g816'],Not_Trojan
g817,nor,n1175,"n400, n816",2,0,0,0,6,6,2,3,['g817'],Not_Trojan
g818,nor,n1055,"n371, n818",2,0,0,0,6,13,2,3,['g818'],Not_Trojan
g819,xnor,n665,"n510, n134",2,0,0,0,8,16,3,3,['g819'],Not_Trojan
g820,or,n1854,"n1280, n909",2,0,0,0,6,25,1,0,['g820'],Not_Trojan
g821,nor,n2212,"n106, n2204",2,0,0,0,2,9,4,6,['g821'],Not_Trojan
g822,or,n1759,"n1131, n1018",2,0,0,0,6,1,1,0,['g822'],Not_Trojan
g823,nor,n1102,"n88, n59",2,0,0,0,5,25,2,3,['g823'],Not_Trojan
g824,nor,n847,"n714, n48",2,0,0,0,5,2,2,3,['g824'],Not_Trojan
g825,dff,n28[2],"n1, 1'b1, n0, n1928",4,1,1,1,7,24,0,1,['g825'],Not_Trojan
g826,buf,n12[7],n11[7],1,0,0,1,8,0,-1,2,['g826'],Not_Trojan
g827,dff,n32[16],"n1, 1'b1, n0, n1826",4,1,1,1,7,21,0,1,['g827'],Not_Trojan
g828,xnor,n701,"n190, n512",2,0,0,0,9,11,3,3,['g828'],Not_Trojan
g829,not,n395,n30[31],1,0,0,1,8,17,3,2,['g829'],Not_Trojan
g830,xnor,n667,"n508, n174",2,0,0,0,9,11,3,3,['g830'],Not_Trojan
g831,dff,n11[12],"n1, 1'b1, n0, n1783",4,1,1,1,7,0,0,1,['g831'],Not_Trojan
g832,or,n1852,"n1234, n1094",2,0,0,0,6,24,1,0,['g832'],Not_Trojan
g833,nor,n1620,"n344, n52",2,0,0,0,2,14,2,5,['g833'],Not_Trojan
g834,nor,n1559,"n567, n45",2,0,0,0,5,7,2,3,['g834'],Not_Trojan
g835,nor,n854,"n724, n48",2,0,0,0,5,2,2,3,['g835'],Not_Trojan
g836,or,n1843,"n1229, n1091",2,0,0,0,6,24,1,0,['g836'],Not_Trojan
g837,or,n1842,"n1228, n902",2,0,0,0,6,22,1,0,['g837'],Not_Trojan
g838,nor,n2208,"n27[0], n2205",2,0,0,1,3,8,3,2,['g838'],Not_Trojan
g839,nor,n623,"n347, n2",2,0,0,0,1,7,2,3,['g839'],Not_Trojan
g840,dff,n26[10],"n1, 1'b1, n0, n1938",4,1,1,1,7,4,0,1,['g840'],Not_Trojan
g841,buf,n16[2],n15[10],1,0,0,1,7,0,-1,2,['g841'],Not_Trojan
g842,dff,n35[15],"n1, 1'b1, n0, n1930",4,1,1,1,7,8,0,1,['g842'],Not_Trojan
g843,dff,n26[15],"n1, 1'b1, n0, n1878",4,1,1,1,6,4,0,1,['g843'],Not_Trojan
g844,or,n1817,"n1201, n884",2,0,0,0,5,22,1,0,['g844'],Not_Trojan
g845,nor,n1724,"n402, n66",2,0,0,0,5,6,2,3,['g845'],Not_Trojan
g846,or,n2109,"n1433, n1632",2,0,0,0,3,12,1,0,['g846'],Not_Trojan
g847,or,n1928,"n1427, n936",2,0,0,0,6,25,1,0,['g847'],Not_Trojan
g848,or,n2003,"n1364, n1700",2,0,0,0,6,18,1,0,['g848'],Not_Trojan
g849,not,n490,n31[31],1,0,0,1,8,13,3,2,['g849'],Not_Trojan
g850,dff,n31[29],"n1, 1'b1, n0, n1870",4,1,1,1,7,14,0,1,['g850'],Not_Trojan
g851,xnor,n811,"n26[9], n33[5]",2,0,0,1,7,3,3,2,['g851'],Not_Trojan
g852,xnor,n783,"n348, n537",2,0,0,0,6,7,3,3,['g852'],Not_Trojan
g853,nor,n1392,"n407, n816",2,0,0,0,6,6,2,3,['g853'],Not_Trojan
g854,or,n1756,"n1135, n1085",2,0,0,0,6,1,1,0,['g854'],Not_Trojan
g855,not,n207,n34[13],1,0,0,1,8,12,3,2,['g855'],Not_Trojan
g856,nor,n1039,"n354, n50",2,0,0,0,6,11,2,3,['g856'],Not_Trojan
g857,or,n1812,"n1194, n1717",2,0,0,0,5,5,1,0,['g857'],Not_Trojan
g858,dff,n31[30],"n1, 1'b1, n0, n1867",4,1,1,1,7,14,0,1,['g858'],Not_Trojan
g859,nor,n1353,"n520, n54",2,0,0,0,4,15,2,3,['g859'],Not_Trojan
g860,xnor,n652,"n491, n457",2,0,0,0,9,16,3,3,['g860'],Not_Trojan
g861,or,n814,"n182, n38",2,0,0,0,2,10,5,4,['g861'],Not_Trojan
g862,nor,n1041,"n88, n50",2,0,0,0,6,13,2,3,['g862'],Not_Trojan
g863,nor,n1197,"n406, n57",2,0,0,0,6,23,2,3,['g863'],Not_Trojan
g864,not,n53,n56,1,0,0,0,5,16,3,5,['g864'],Not_Trojan
g865,xor,n19[6],"n21[6], n22[6]",2,0,0,1,5,12,12,2,['g865'],Not_Trojan
g866,xnor,n666,"n531, n521",2,0,0,0,9,11,3,3,['g866'],Not_Trojan
g867,not,n332,n4[14],1,0,0,1,1,14,3,-1,['g867'],Not_Trojan
g868,nor,n960,"n705, n64",2,0,0,0,5,20,2,4,['g868'],Not_Trojan
g869,nor,n1014,"n350, n47",2,0,0,0,5,2,2,3,['g869'],Not_Trojan
g870,nor,n911,"n777, n60",2,0,0,0,5,26,2,4,['g870'],Not_Trojan
g871,nor,n1115,"n95, n66",2,0,0,0,5,2,2,4,['g871'],Not_Trojan
g872,buf,n15[14],1'b0,1,0,1,1,-1,0,-1,-1,['g872'],Not_Trojan
g873,or,n823,"n17[0], n820",2,0,0,1,4,1,1,0,['g873'],Not_Trojan
g874,nor,n1052,"n83, n57",2,0,0,0,6,26,2,3,['g874'],Not_Trojan
g875,xnor,n746,"n21[19], n24[19]",2,0,0,1,5,24,3,2,['g875'],Not_Trojan
g876,buf,n12[27],n11[27],1,0,0,1,8,0,-1,2,['g876'],Not_Trojan
g877,nor,n1138,"n507, n61",2,0,0,0,6,20,2,3,['g877'],Not_Trojan
g878,xnor,n657,"n509, n493",2,0,0,0,9,11,3,3,['g878'],Not_Trojan
g879,or,n1872,"n1250, n916",2,0,0,0,6,15,1,0,['g879'],Not_Trojan
g880,nor,n891,"n749, n59",2,0,0,0,5,23,2,3,['g880'],Not_Trojan
g881,dff,n24[12],"n1, 1'b1, n0, n2116",4,1,1,1,4,12,0,1,['g881'],Not_Trojan
g882,nor,n1110,"n369, n60",2,0,0,0,5,25,2,3,['g882'],Not_Trojan
g883,not,n201,n34[11],1,0,0,1,8,12,3,2,['g883'],Not_Trojan
g884,xnor,n726,"n193, n114",2,0,0,0,8,22,3,3,['g884'],Not_Trojan
g885,dff,n32[24],"n1, 1'b1, n0, n1813",4,1,1,1,7,21,0,1,['g885'],Not_Trojan
g886,or,n1892,"n1272, n1109",2,0,0,0,6,24,1,0,['g886'],Not_Trojan
g887,nor,n1023,"n75, n51",2,0,0,0,4,6,2,3,['g887'],Not_Trojan
g888,buf,n14[12],n11[12],1,0,0,1,8,0,-1,2,['g888'],Not_Trojan
g889,nor,n890,"n748, n60",2,0,0,0,5,23,2,3,['g889'],Not_Trojan
g890,not,n600,n14[3],1,0,0,1,8,3,3,2,['g890'],Not_Trojan
g891,or,n2268,"n2253, n24[15]",2,0,0,1,5,10,10,2,['g891'],Trojan
g892,nor,n1603,"n275, n817",2,0,0,0,2,13,2,7,['g892'],Not_Trojan
g893,xnor,n729,"n26[4], n33[0]",2,0,0,1,7,3,3,2,['g893'],Not_Trojan
g894,nor,n922,"n651, n55",2,0,0,0,5,15,2,4,['g894'],Not_Trojan
g895,not,n63,n62,1,0,0,0,4,20,3,4,['g895'],Not_Trojan
g896,or,n2084,"n1023, n1608",2,0,0,0,3,5,1,0,['g896'],Not_Trojan
g897,buf,n14[27],n11[27],1,0,0,1,8,0,-1,2,['g897'],Not_Trojan
g898,or,n1782,"n1416, n1542",2,0,0,0,5,1,1,0,['g898'],Not_Trojan
g899,nor,n837,"n770, n48",2,0,0,0,5,2,2,4,['g899'],Not_Trojan
g900,nor,n1146,"n250, n65",2,0,0,0,6,2,2,3,['g900'],Not_Trojan
g901,nor,n1585,"n264, n52",2,0,0,0,2,14,2,5,['g901'],Not_Trojan
g902,or,n2036,"n1386, n1567",2,0,0,0,6,5,1,0,['g902'],Not_Trojan
g903,nor,n996,"n684, n69",2,0,0,0,5,11,2,4,['g903'],Not_Trojan
g904,not,n566,n11[15],1,0,0,1,8,3,3,2,['g904'],Not_Trojan
g905,nor,n1193,"n534, n61",2,0,0,0,6,21,2,3,['g905'],Not_Trojan
g906,nor,n1572,"n248, n47",2,0,0,0,5,6,2,3,['g906'],Not_Trojan
g907,nor,n1454,"n176, n62",2,0,0,0,4,21,2,3,['g907'],Not_Trojan
g908,nor,n1579,"n286, n49",2,0,0,0,2,15,2,5,['g908'],Not_Trojan
g909,nor,n880,"n740, n60",2,0,0,0,5,23,2,3,['g909'],Not_Trojan
g910,or,n1747,"n1516, n1029",2,0,0,0,6,1,1,0,['g910'],Not_Trojan
g911,not,n387,n33[15],1,0,0,1,8,7,3,2,['g911'],Not_Trojan
g912,or,n2297,"n2286, n2261",2,0,0,0,7,9,9,4,['g912'],Trojan
g913,or,n2091,"n1423, n1614",2,0,0,0,3,13,1,0,['g913'],Not_Trojan
g914,not,n182,n7[0],1,0,0,1,1,10,5,-1,['g914'],Not_Trojan
g915,not,n2228,n21[22],1,0,0,1,5,11,11,2,['g915'],Trojan
g916,or,n2264,"n24[31], n24[30]",2,0,0,1,5,10,10,2,['g916'],Trojan
g917,not,n69,n68,1,0,0,0,4,3,3,4,['g917'],Not_Trojan
g918,dff,n32[30],"n1, 1'b1, n0, n1803",4,1,1,1,7,22,0,1,['g918'],Not_Trojan
g919,nor,n1300,"n215, n68",2,0,0,0,4,10,2,3,['g919'],Not_Trojan
g920,xnor,n736,"n159, n374",2,0,0,0,8,22,3,3,['g920'],Not_Trojan
g921,dff,n31[0],"n1, 1'b1, n0, n1957",4,1,1,1,7,14,0,1,['g921'],Not_Trojan
g922,not,n508,n34[20],1,0,0,1,8,12,3,2,['g922'],Not_Trojan
g923,dff,n33[4],"n1, 1'b1, n0, n2064",4,1,1,1,7,4,0,1,['g923'],Not_Trojan
g924,dff,n24[1],"n1, 1'b1, n0, n2134",4,1,1,1,4,13,0,1,['g924'],Not_Trojan
g925,xnor,n700,"n187, n486",2,0,0,0,9,11,3,3,['g925'],Not_Trojan
g926,nor,n1521,"n598, n44",2,0,0,0,6,2,2,3,['g926'],Not_Trojan
g927,not,n427,n26[4],1,0,0,1,7,3,3,2,['g927'],Not_Trojan
g928,dff,n31[8],"n1, 1'b1, n0, n1927",4,1,1,1,7,13,0,1,['g928'],Not_Trojan
g929,dff,n34[28],"n1, 1'b1, n0, n1959",4,1,1,1,6,14,0,1,['g929'],Not_Trojan
g930,nor,n1541,"n442, n45",2,0,0,0,5,2,2,3,['g930'],Not_Trojan
g931,not,n597,n25[28],1,0,0,1,5,8,3,2,['g931'],Not_Trojan
g932,or,n1878,"n1275, n1730",2,0,0,0,5,5,1,0,['g932'],Not_Trojan
g933,or,n2096,"n1387, n1619",2,0,0,0,3,12,1,0,['g933'],Not_Trojan
g934,or,n1811,"n1195, n880",2,0,0,0,6,22,1,0,['g934'],Not_Trojan
g935,not,n273,n4[10],1,0,0,1,1,15,3,-1,['g935'],Not_Trojan
g936,buf,n16[12],1'b0,1,0,1,1,-1,0,-1,-1,['g936'],Not_Trojan
g937,nor,n862,"n808, n48",2,0,0,0,5,2,2,3,['g937'],Not_Trojan
g938,or,n2185,"n1511, n857",2,0,0,0,6,1,1,0,['g938'],Not_Trojan
g939,nor,n1077,"n377, n61",2,0,0,0,6,21,2,3,['g939'],Not_Trojan
g940,not,n255,n11[31],1,0,0,1,8,3,3,2,['g940'],Not_Trojan
g941,buf,n16[3],n15[11],1,0,0,1,7,0,-1,2,['g941'],Not_Trojan
g942,nor,n1242,"n482, n54",2,0,0,0,4,16,2,3,['g942'],Not_Trojan
g943,dff,n28[18],"n1, 1'b1, n0, n1869",4,1,1,1,7,23,0,1,['g943'],Not_Trojan
g944,not,n279,n4[20],1,0,0,1,1,15,3,-1,['g944'],Not_Trojan
g945,xnor,n630,"n528, n448",2,0,0,0,8,21,3,3,['g945'],Not_Trojan
g946,nor,n1255,"n197, n57",2,0,0,0,6,25,2,3,['g946'],Not_Trojan
g947,not,n135,n30[14],1,0,0,1,8,16,3,2,['g947'],Not_Trojan
g948,nor,n948,"n797, n64",2,0,0,0,5,20,2,4,['g948'],Not_Trojan
g949,not,n501,n35[7],1,0,0,1,7,8,3,2,['g949'],Not_Trojan
g950,not,n155,n24[30],1,0,0,1,5,14,3,2,['g950'],Not_Trojan
g951,nor,n1691,"n453, n55",2,0,0,0,5,15,2,3,['g951'],Not_Trojan
g952,buf,n14[5],n11[29],1,0,0,1,8,0,-1,2,['g952'],Not_Trojan
g953,xnor,n728,"n76, n355",2,0,0,0,6,28,4,3,['g953'],Not_Trojan
g954,or,n1757,"n1137, n1084",2,0,0,0,6,1,1,0,['g954'],Not_Trojan
g955,nor,n1311,"n496, n54",2,0,0,0,4,16,2,3,['g955'],Not_Trojan
g956,or,n2081,"n1078, n1605",2,0,0,0,3,14,1,0,['g956'],Not_Trojan
g957,xnor,n36[3],"n2322, n25[31]",2,0,0,1,5,4,4,2,['g957'],Trojan
g958,or,n1823,"n1207, n890",2,0,0,0,6,22,1,0,['g958'],Not_Trojan
g959,not,n449,n26[9],1,0,0,1,7,3,3,2,['g959'],Not_Trojan
g960,xnor,n786,"n349, n505",2,0,0,0,6,7,3,3,['g960'],Not_Trojan
g961,not,n361,n21[14],1,0,0,1,5,14,3,2,['g961'],Not_Trojan
g962,not,n125,n32[21],1,0,0,1,7,20,3,2,['g962'],Not_Trojan
g963,not,n129,n24[6],1,0,0,1,5,14,3,2,['g963'],Not_Trojan
g964,xnor,n780,"n75, n501",2,0,0,0,6,7,3,3,['g964'],Not_Trojan
g965,nor,n1425,"n113, n818",2,0,0,0,6,14,2,3,['g965'],Not_Trojan
g966,not,n534,n29[4],1,0,0,1,8,18,3,2,['g966'],Not_Trojan
g967,not,n610,n11[17],1,0,0,1,7,3,3,2,['g967'],Not_Trojan
g968,or,n2172,"n1497, n852",2,0,0,0,6,1,1,0,['g968'],Not_Trojan
g969,nor,n910,"n776, n59",2,0,0,0,5,26,2,4,['g969'],Not_Trojan
g970,dff,n24[16],"n1, 1'b1, n0, n2110",4,1,1,1,4,12,0,1,['g970'],Not_Trojan
g971,nor,n1507,"n498, n53",2,0,0,0,6,15,2,3,['g971'],Not_Trojan
g972,nor,n1370,"n414, n62",2,0,0,0,4,19,2,3,['g972'],Not_Trojan
g973,or,n2097,"n1025, n1617",2,0,0,0,3,5,1,0,['g973'],Not_Trojan
g974,nor,n1548,"n467, n48",2,0,0,0,5,2,2,3,['g974'],Not_Trojan
g975,dff,n24[13],"n1, 1'b1, n0, n2115",4,1,1,1,4,11,0,1,['g975'],Not_Trojan
g976,or,n1951,"n1474, n977",2,0,0,0,5,10,1,0,['g976'],Not_Trojan
g977,nor,n1070,"n363, n818",2,0,0,0,6,14,2,3,['g977'],Not_Trojan
g978,nor,n1405,"n143, n44",2,0,0,0,6,6,2,3,['g978'],Not_Trojan
g979,not,n60,n58,1,0,0,0,4,24,3,4,['g979'],Not_Trojan
g980,nor,n1064,"n382, n51",2,0,0,0,4,14,2,3,['g980'],Not_Trojan
g981,dff,n31[21],"n1, 1'b1, n0, n1887",4,1,1,1,7,13,0,1,['g981'],Not_Trojan
g982,dff,n11[19],"n1, 1'b1, n0, n1773",4,1,1,1,7,0,0,1,['g982'],Not_Trojan
g983,xnor,n806,"n349, n83",2,0,0,0,6,22,3,3,['g983'],Not_Trojan
g984,nor,n1326,"n165, n68",2,0,0,0,4,11,2,3,['g984'],Not_Trojan
g985,or,n1868,"n1243, n1099",2,0,0,0,6,24,1,0,['g985'],Not_Trojan
g986,nor,n968,"n677, n63",2,0,0,0,5,20,2,4,['g986'],Not_Trojan
g987,not,n2229,n21[11],1,0,0,1,5,11,11,2,['g987'],Trojan
g988,or,n2026,"n1043, n1596",2,0,0,0,3,12,1,0,['g988'],Not_Trojan
g989,nor,n1365,"n150, n51",2,0,0,0,4,14,2,3,['g989'],Not_Trojan
g990,dff,n14[1],"n1, 1'b1, n0, n2142",4,1,1,1,7,0,0,1,['g990'],Not_Trojan
g991,not,n563,n35[23],1,0,0,1,8,7,3,2,['g991'],Not_Trojan
g992,or,n1847,"n1230, n1092",2,0,0,0,6,24,1,0,['g992'],Not_Trojan
g993,nor,n1076,"n89, n816",2,0,0,0,6,6,2,3,['g993'],Not_Trojan
g994,or,n1815,"n1198, n882",2,0,0,0,6,20,1,0,['g994'],Not_Trojan
g995,nor,n1450,"n580, n50",2,0,0,0,6,7,2,3,['g995'],Not_Trojan
g996,xnor,n759,"n21[4], n24[4]",2,0,0,1,5,26,3,2,['g996'],Not_Trojan
g997,or,n2067,"n1071, n950",2,0,0,0,6,20,1,0,['g997'],Not_Trojan
g998,not,n198,n29[14],1,0,0,1,7,17,3,2,['g998'],Not_Trojan
g999,xnor,n782,"n351, n165",2,0,0,0,6,7,3,3,['g999'],Not_Trojan
g1000,nor,n936,"n800, n59",2,0,0,0,5,26,2,4,['g1000'],Not_Trojan
g1001,dff,n34[17],"n1, 1'b1, n0, n2198",4,1,1,1,7,13,0,1,['g1001'],Not_Trojan
g1002,or,n1871,"n1245, n1726",2,0,0,0,6,5,1,0,['g1002'],Not_Trojan
g1003,or,n1902,"n1485, n978",2,0,0,0,5,10,1,0,['g1003'],Not_Trojan
g1004,buf,n12[6],n11[6],1,0,0,1,8,0,-1,2,['g1004'],Not_Trojan
g1005,or,n2174,"n1496, n1116",2,0,0,0,5,1,1,0,['g1005'],Not_Trojan
g1006,xnor,n788,"n27[1], n106",2,0,0,1,2,10,5,2,['g1006'],Not_Trojan
g1007,or,n2000,"n1362, n1662",2,0,0,0,6,18,1,0,['g1007'],Not_Trojan
g1008,nor,n1355,"n456, n62",2,0,0,0,4,19,2,3,['g1008'],Not_Trojan
g1009,not,n456,n30[23],1,0,0,1,7,16,3,2,['g1009'],Not_Trojan
g1010,dff,n24[11],"n1, 1'b1, n0, n2118",4,1,1,1,4,11,0,1,['g1010'],Not_Trojan
g1011,not,n117,n30[25],1,0,0,1,8,16,3,2,['g1011'],Not_Trojan
g1012,nor,n1443,"n194, n62",2,0,0,0,4,21,2,3,['g1012'],Not_Trojan
g1013,nor,n1717,"n400, n66",2,0,0,0,5,6,2,3,['g1013'],Not_Trojan
