gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,gate_numbers,label
g946,buf,n12[20],n10[12],1,0,0,1,13,0,-1,2,['g946'],Not_Trojan
g947,nor,n2150,"n2017, n2059",2,0,0,0,7,18,18,4,['g947'],Trojan
g948,or,n894,"n768, n680",2,0,0,0,3,7,1,0,['g948'],Not_Trojan
g949,nor,n1329,"n1270, n1314",2,0,0,0,10,9,9,7,['g949'],Trojan
g950,or,n3221,"n3174, n3170",2,0,0,0,7,5,5,4,['g950'],Trojan
g951,nor,n471,"n291, n104",2,0,0,0,12,13,2,3,['g951'],Not_Trojan
g952,not,n1699,n1698,1,0,0,0,9,12,12,6,['g952'],Trojan
g953,xnor,n1213,"n1153, n1028",2,0,0,0,7,12,12,4,['g953'],Trojan
g954,nor,n440,"n281, n103",2,0,0,0,13,13,2,3,['g954'],Not_Trojan
g955,nor,n620,"n243, n524",2,0,0,0,9,4,4,3,['g955'],Not_Trojan
g956,dff,n23[1],"n1, 1'b1, n0, n892",4,1,1,1,4,6,0,1,['g956'],Not_Trojan
g957,nor,n3040,"n3028, n3039",2,0,0,0,11,11,11,8,['g957'],Trojan
g958,or,n3252,"n3186, n3240",2,0,0,0,7,5,5,4,['g958'],Trojan
g959,or,n596,"n425, n505",2,0,0,0,11,1,1,0,['g959'],Not_Trojan
g960,dff,n21[5],"n1, 1'b1, n0, n833",4,1,1,1,4,6,0,1,['g960'],Not_Trojan
g961,xnor,n3294,"n1439, n1472",2,0,0,0,11,8,8,8,['g961'],Trojan
g962,nor,n62,"n58, n55",2,0,0,0,15,19,5,3,['g962'],Not_Trojan
g963,or,n294,"n5[29], n5[28]",2,0,0,1,1,13,12,-1,['g963'],Not_Trojan
g964,nor,n1927,"n1865, n1873",2,0,0,0,6,16,16,3,['g964'],Trojan
g965,nor,n2516,"n2372, n2402",2,0,0,0,8,16,16,5,['g965'],Trojan
g966,not,n1643,n1642,1,0,0,0,8,15,15,5,['g966'],Trojan
g967,not,n2000,n1999,1,0,0,0,7,15,15,4,['g967'],Trojan
g968,not,n3001,n3272,1,0,0,0,9,11,11,6,['g968'],Trojan
g969,not,n1631,n1630,1,0,0,0,8,14,14,5,['g969'],Trojan
g970,nor,n2900,"n2834, n2863",2,0,0,0,13,9,9,10,['g970'],Trojan
g971,not,n1898,n1897,1,0,0,0,7,16,16,4,['g971'],Trojan
g972,or,n301,"n7[1], n7[0]",2,0,0,1,1,10,6,-1,['g972'],Not_Trojan
g973,nor,n2077,"n1885, n1866",2,0,0,0,6,12,12,3,['g973'],Trojan
g974,nor,n1564,"n1519, n1530",2,0,0,0,6,12,12,3,['g974'],Trojan
g975,nor,n2858,"n2813, n2830",2,0,0,0,12,9,9,9,['g975'],Trojan
g976,nor,n618,"n267, n524",2,0,0,0,9,4,4,3,['g976'],Not_Trojan
g977,xnor,n1223,"n1030, n1163",2,0,0,0,7,14,14,4,['g977'],Trojan
g978,not,n1380,n1379,1,0,0,0,9,12,12,6,['g978'],Trojan
g979,xnor,n1759,"n1709, n1646",2,0,0,0,8,11,11,5,['g979'],Trojan
g980,nor,n1567,"n1521, n1536",2,0,0,0,6,13,13,3,['g980'],Trojan
g981,nor,n2192,"n2020, n2084",2,0,0,0,8,17,17,5,['g981'],Trojan
g982,nor,n1445,"n1409, n1430",2,0,0,0,10,10,10,7,['g982'],Trojan
g983,xor,n2236,"n2114, n2045",2,0,0,0,7,17,17,4,['g983'],Trojan
g984,or,n915,"n897, n906",2,0,0,0,6,1,1,0,['g984'],Not_Trojan
g985,nor,n2525,"n2334, n2392",2,0,0,0,8,16,16,5,['g985'],Trojan
g986,xnor,n2821,"n2763, n2775",2,0,0,0,10,11,11,7,['g986'],Trojan
g987,or,n872,"n753, n704",2,0,0,0,3,7,1,0,['g987'],Not_Trojan
g988,buf,n9[9],1'b0,1,0,1,1,-1,0,-1,-1,['g988'],Not_Trojan
g989,nor,n1275,"n1234, n1208",2,0,0,0,9,14,14,6,['g989'],Trojan
g990,buf,n11[15],1'b0,1,0,1,1,-1,0,-1,-1,['g990'],Not_Trojan
g991,xnor,n2451,"n2265, n2097",2,0,0,0,7,13,13,4,['g991'],Trojan
g992,nor,n1098,"n1013, n1076",2,0,0,0,8,14,14,5,['g992'],Trojan
g993,dff,n10[9],"n1, 1'b1, n0, n594",4,1,1,1,12,0,0,1,['g993'],Not_Trojan
g994,nor,n1501,"n1500, n1482",2,0,0,0,12,10,10,9,['g994'],Trojan
g995,not,n80,n25[4],1,0,0,1,13,16,6,2,['g995'],Not_Trojan
g996,nor,n804,"n201, n666",2,0,0,0,3,4,4,3,['g996'],Not_Trojan
g997,nor,n926,"n97, n98",2,0,0,0,14,13,4,3,['g997'],Not_Trojan
g998,nor,n1110,"n947, n1063",2,0,0,0,8,15,15,5,['g998'],Trojan
g999,xnor,n3024,"n3296, n3280",2,0,0,0,13,10,10,10,['g999'],Trojan
g1000,nor,n2719,"n2499, n2646",2,0,0,0,10,11,11,7,['g1000'],Trojan
g1001,nor,n2779,"n2663, n2744",2,0,0,0,11,12,12,8,['g1001'],Trojan
g1002,xnor,n2916,"n2867, n2898",2,0,0,0,12,9,9,9,['g1002'],Trojan
g1003,nor,n2300,"n1938, n2219",2,0,0,0,8,16,16,5,['g1003'],Trojan
g1004,nor,n1573,"n1521, n1535",2,0,0,0,6,13,13,3,['g1004'],Trojan
g1005,nor,n1801,"n1581, n1787",2,0,0,0,7,10,10,4,['g1005'],Trojan
g1006,nor,n2324,"n2173, n2279",2,0,0,0,8,14,14,5,['g1006'],Trojan
g1007,xor,n2545,"n2432, n2422",2,0,0,0,8,14,14,5,['g1007'],Trojan
g1008,dff,n20[3],"n1, 1'b1, n0, n845",4,1,1,1,4,6,0,1,['g1008'],Not_Trojan
g1009,not,n3094,n3258,1,0,0,0,9,7,7,6,['g1009'],Trojan
g1010,not,n2686,n2685,1,0,0,0,11,15,15,8,['g1010'],Trojan
g1011,nor,n695,"n110, n661",2,0,0,0,2,8,2,7,['g1011'],Not_Trojan
g1012,xnor,n2280,"n2095, n1941",2,0,0,0,7,14,14,4,['g1012'],Trojan
g1013,xnor,n1367,"n1293, n944",2,0,0,0,9,11,11,6,['g1013'],Trojan
g1014,or,n865,"n614, n779",2,0,0,0,4,3,3,4,['g1014'],Not_Trojan
g1015,nor,n1583,"n1520, n1534",2,0,0,0,6,14,14,3,['g1015'],Trojan
g1016,or,n542,"n389, n457",2,0,0,0,12,13,1,0,['g1016'],Not_Trojan
g1017,xnor,n1185,"n1016, n1094",2,0,0,0,8,9,9,5,['g1017'],Trojan
g1018,xnor,n3259,"n3034, n3057",2,0,0,0,14,8,8,11,['g1018'],Trojan
g1019,or,n300,"n26[6], n26[7]",2,0,0,1,14,7,7,2,['g1019'],Not_Trojan
g1020,not,n195,n22[7],1,0,0,1,5,5,3,2,['g1020'],Not_Trojan
g1021,or,n856,"n749, n702",2,0,0,0,3,6,1,0,['g1021'],Not_Trojan
g1022,not,n273,n29[12],1,0,0,1,14,12,3,2,['g1022'],Not_Trojan
g1023,nor,n1268,"n1173, n1205",2,0,0,0,8,12,12,5,['g1023'],Trojan
g1024,nor,n2933,"n2905, n2918",2,0,0,0,13,11,11,10,['g1024'],Trojan
g1025,xnor,n2788,"n2648, n2758",2,0,0,0,9,12,12,6,['g1025'],Trojan
g1026,xnor,n1250,"n1187, n1140",2,0,0,0,9,11,11,6,['g1026'],Trojan
g1027,nor,n2996,"n2975, n2995",2,0,0,0,6,16,16,3,['g1027'],Trojan
g1028,nor,n3215,"n3102, n3155",2,0,0,0,6,6,6,3,['g1028'],Trojan
g1029,nor,n1766,"n1679, n1730",2,0,0,0,9,11,11,6,['g1029'],Trojan
g1030,not,n244,n26[0],1,0,0,1,14,9,3,2,['g1030'],Not_Trojan
g1031,nor,n748,"n116, n660",2,0,0,0,5,7,2,3,['g1031'],Not_Trojan
g1032,buf,n11[3],1'b0,1,0,1,1,-1,0,-1,-1,['g1032'],Not_Trojan
g1033,nor,n767,"n221, n664",2,0,0,0,4,8,2,3,['g1033'],Not_Trojan
g1034,nor,n1113,"n960, n1063",2,0,0,0,8,14,14,5,['g1034'],Trojan
g1035,not,n194,n20[1],1,0,0,1,5,5,3,2,['g1035'],Not_Trojan
g1036,not,n256,n24[7],1,0,0,1,5,5,3,2,['g1036'],Not_Trojan
g1037,nor,n2188,"n2054, n2034",2,0,0,0,8,16,16,5,['g1037'],Trojan
g1038,not,n2454,n2453,1,0,0,0,8,12,12,5,['g1038'],Trojan
g1039,nor,n1307,"n944, n1272",2,0,0,0,9,11,11,6,['g1039'],Trojan
g1040,not,n2903,n2902,1,0,0,0,13,12,12,10,['g1040'],Trojan
g1041,nor,n1833,"n1803, n1807",2,0,0,0,10,10,10,7,['g1041'],Trojan
g1042,not,n93,n92,1,0,0,0,15,16,6,4,['g1042'],Not_Trojan
g1043,nor,n2531,"n2462, n2458",2,0,0,0,9,15,15,6,['g1043'],Trojan
g1044,nor,n2809,"n2754, n2770",2,0,0,0,11,12,12,8,['g1044'],Trojan
g1045,xnor,n1203,"n1137, n1028",2,0,0,0,7,14,14,4,['g1045'],Trojan
g1046,not,n153,n31[7],1,0,0,1,9,3,3,6,['g1046'],Not_Trojan
g1047,nor,n722,"n217, n651",2,0,0,0,3,8,2,3,['g1047'],Not_Trojan
g1048,xnor,n1233,"n1026, n1139",2,0,0,0,8,13,13,5,['g1048'],Trojan
g1049,dff,n25[1],"n1, 1'b1, n0, n586",4,1,1,1,12,12,0,1,['g1049'],Not_Trojan
g1050,dff,n19[5],"n1, 1'b1, n0, n851",4,1,1,1,4,5,0,1,['g1050'],Not_Trojan
g1051,nor,n1599,"n1519, n1554",2,0,0,0,6,14,14,3,['g1051'],Trojan
g1052,nor,n769,"n180, n652",2,0,0,0,5,4,4,3,['g1052'],Not_Trojan
g1053,nor,n974,"n20[6], n20[5]",2,0,0,1,5,16,16,2,['g1053'],Trojan
g1054,nor,n1435,"n1378, n1412",2,0,0,0,11,10,10,8,['g1054'],Trojan
g1055,nor,n729,"n209, n649",2,0,0,0,3,8,2,3,['g1055'],Not_Trojan
g1056,nor,n1497,"n1469, n1496",2,0,0,0,13,10,10,10,['g1056'],Trojan
g1057,not,n212,n28[0],1,0,0,1,13,14,3,2,['g1057'],Not_Trojan
g1058,not,n1990,n1989,1,0,0,0,7,16,16,4,['g1058'],Trojan
g1059,not,n991,n992,1,0,0,0,7,13,13,4,['g1059'],Trojan
g1060,not,n1865,n20[1],1,0,0,1,5,13,13,2,['g1060'],Trojan
g1061,or,n567,"n407, n464",2,0,0,0,11,16,1,0,['g1061'],Not_Trojan
g1062,nor,n3213,"n3101, n3155",2,0,0,0,6,6,6,3,['g1062'],Trojan
g1063,not,n169,n935,1,0,0,0,17,18,3,4,['g1063'],Not_Trojan
g1064,not,n1353,n1352,1,0,0,0,10,13,13,7,['g1064'],Trojan
g1065,nor,n2622,"n2582, n2505",2,0,0,0,10,12,12,7,['g1065'],Trojan
g1066,nor,n1475,"n1470, n1459",2,0,0,0,11,9,9,8,['g1066'],Trojan
g1067,not,n2036,n2035,1,0,0,0,7,18,18,4,['g1067'],Trojan
g1068,or,n323,"n118, n115",2,0,0,0,2,6,4,-1,['g1068'],Not_Trojan
g1069,not,n966,n20[2],1,0,0,1,5,14,14,2,['g1069'],Trojan
g1070,nor,n364,"n344, n345",2,0,0,0,3,8,4,3,['g1070'],Not_Trojan
g1071,xnor,n2453,"n2238, n2099",2,0,0,0,7,12,12,4,['g1071'],Trojan
g1072,nor,n105,"n184, n319",2,0,0,0,10,8,3,3,['g1072'],Not_Trojan
g1073,nor,n2053,"n1865, n1881",2,0,0,0,6,16,16,3,['g1073'],Trojan
g1074,not,n2629,n2628,1,0,0,0,11,16,16,8,['g1074'],Trojan
g1075,xnor,n1221,"n1029, n1160",2,0,0,0,8,15,15,5,['g1075'],Trojan
g1076,nor,n2164,"n1893, n2045",2,0,0,0,7,17,17,4,['g1076'],Trojan
g1077,xnor,n1808,"n1769, n1753",2,0,0,0,10,10,10,7,['g1077'],Trojan
g1078,xnor,n2273,"n1979, n2128",2,0,0,0,7,16,16,4,['g1078'],Trojan
g1079,not,n3087,n3295,1,0,0,0,13,7,7,10,['g1079'],Trojan
g1080,not,n60,n30[2],1,0,0,1,15,20,6,2,['g1080'],Not_Trojan
g1081,xnor,n1374,"n1325, n1330",2,0,0,0,9,11,11,6,['g1081'],Trojan
g1082,nor,n3208,"n3081, n3155",2,0,0,0,6,6,6,3,['g1082'],Trojan
g1083,buf,n9[26],1'b0,1,0,1,1,-1,0,-1,-1,['g1083'],Not_Trojan
g1084,nor,n3200,"n3089, n3154",2,0,0,0,7,6,6,4,['g1084'],Trojan
g1085,nor,n1450,"n1415, n1421",2,0,0,0,11,10,10,8,['g1085'],Trojan
g1086,nor,n717,"n106, n668",2,0,0,0,2,6,2,6,['g1086'],Not_Trojan
g1087,nor,n1162,"n1048, n1131",2,0,0,0,9,13,13,6,['g1087'],Trojan
g1088,xnor,n2476,"n2269, n2365",2,0,0,0,8,15,15,5,['g1088'],Trojan
g1089,nor,n747,"n188, n660",2,0,0,0,5,7,2,3,['g1089'],Not_Trojan
g1090,not,n963,n21[6],1,0,0,1,5,16,16,2,['g1090'],Trojan
g1091,buf,n13[13],1'b0,1,0,1,1,-1,0,-1,-1,['g1091'],Not_Trojan
g1092,not,n1794,n1793,1,0,0,0,11,12,12,8,['g1092'],Trojan
g1093,buf,n12[31],1'b0,1,0,1,1,-1,0,-1,-1,['g1093'],Not_Trojan
g1094,nor,n465,"n162, n102",2,0,0,0,10,17,2,5,['g1094'],Not_Trojan
g1095,xnor,n3027,"n3297, n3281",2,0,0,0,13,10,10,10,['g1095'],Trojan
g1096,not,n2429,n2428,1,0,0,0,8,11,11,5,['g1096'],Trojan
g1097,xor,n3265,"n20[1], n21[1]",2,0,0,1,5,12,12,2,['g1097'],Trojan
g1098,nor,n1142,"n1044, n1110",2,0,0,0,9,14,14,6,['g1098'],Trojan
g1099,nor,n2830,"n2784, n2812",2,0,0,0,12,10,10,9,['g1099'],Trojan
g1100,nor,n1931,"n1892, n1868",2,0,0,0,6,15,15,3,['g1100'],Trojan
g1101,xnor,n2240,"n2035, n1947",2,0,0,0,7,17,17,4,['g1101'],Trojan
g1102,buf,n9[30],1'b0,1,0,1,1,-1,0,-1,-1,['g1102'],Not_Trojan
g1103,xnor,n2704,"n2586, n2635",2,0,0,0,10,12,12,7,['g1103'],Trojan
g1104,nor,n1684,"n1636, n1644",2,0,0,0,8,11,11,5,['g1104'],Trojan
g1105,or,n900,"n814, n889",2,0,0,0,5,2,2,4,['g1105'],Not_Trojan
g1106,not,n137,n5[4],1,0,0,1,1,7,6,-1,['g1106'],Not_Trojan
g1107,nor,n779,"n129, n665",2,0,0,0,3,4,4,3,['g1107'],Not_Trojan
g1108,or,n883,"n761, n710",2,0,0,0,3,7,1,0,['g1108'],Not_Trojan
g1109,not,n2344,n2343,1,0,0,0,9,16,16,6,['g1109'],Trojan
g1110,nor,n1276,"n1236, n1210",2,0,0,0,9,13,13,6,['g1110'],Trojan
g1111,nor,n2517,"n2338, n2412",2,0,0,0,8,16,16,5,['g1111'],Trojan
g1112,not,n1890,n21[4],1,0,0,1,5,15,15,2,['g1112'],Trojan
g1113,or,n909,"n865, n828",2,0,0,0,5,2,2,5,['g1113'],Not_Trojan
g1114,dff,n20[6],"n1, 1'b1, n0, n842",4,1,1,1,4,6,0,1,['g1114'],Not_Trojan
g1115,nor,n37,"n35, n34",2,0,0,0,15,13,9,3,['g1115'],Not_Trojan
g1116,nor,n1667,"n1572, n1609",2,0,0,0,7,13,13,4,['g1116'],Trojan
g1117,not,n188,n19[5],1,0,0,1,5,4,3,2,['g1117'],Not_Trojan
g1118,nor,n3237,"n3145, n3157",2,0,0,0,8,6,6,5,['g1118'],Trojan
g1119,or,n3154,"n3099, n3067",2,0,0,0,6,6,6,3,['g1119'],Trojan
g1120,nor,n2155,"n1923, n2057",2,0,0,0,7,18,18,4,['g1120'],Trojan
g1121,nor,n990,"n963, n974",2,0,0,0,6,15,15,3,['g1121'],Trojan
g1122,or,n1985,"n1884, n1862",2,0,0,0,6,17,17,3,['g1122'],Trojan
g1123,xnor,n1358,"n1291, n1206",2,0,0,0,9,10,10,6,['g1123'],Trojan
g1124,nor,n1505,"n1504, n1481",2,0,0,0,12,9,9,9,['g1124'],Trojan
g1125,nor,n1079,"n948, n1032",2,0,0,0,8,14,14,5,['g1125'],Trojan
g1126,not,n2909,n2908,1,0,0,0,13,12,12,10,['g1126'],Trojan
g1127,nor,n3146,"n3111, n3072",2,0,0,0,13,7,7,10,['g1127'],Trojan
g1128,or,n31[14],"n3168, n3230",2,0,0,1,7,4,4,4,['g1128'],Trojan
g1129,nor,n721,"n128, n651",2,0,0,0,3,8,2,3,['g1129'],Not_Trojan
g1130,not,n949,n3306,1,0,0,0,7,14,14,4,['g1130'],Trojan
g1131,buf,n9[8],1'b0,1,0,1,1,-1,0,-1,-1,['g1131'],Not_Trojan
g1132,dff,n24[6],"n1, 1'b1, n0, n873",4,1,1,1,4,6,0,1,['g1132'],Not_Trojan
g1133,nor,n61,"n30[1], n30[0]",2,0,0,1,14,19,5,2,['g1133'],Not_Trojan
g1134,not,n2005,n2004,1,0,0,0,7,17,17,4,['g1134'],Trojan
g1135,xnor,n1296,"n1224, n941",2,0,0,0,9,12,12,6,['g1135'],Trojan
g1136,nor,n2158,"n2019, n2083",2,0,0,0,7,18,18,4,['g1136'],Trojan
g1137,xnor,n1028,"n1006, n993",2,0,0,0,6,13,13,3,['g1137'],Trojan
g1138,nor,n3193,"n3121, n3154",2,0,0,0,7,6,6,4,['g1138'],Trojan
g1139,not,n262,n28[13],1,0,0,1,13,15,3,2,['g1139'],Not_Trojan
g1140,nor,n2576,"n2433, n2516",2,0,0,0,8,15,15,5,['g1140'],Trojan
g1141,nor,n1323,"n1320, n1276",2,0,0,0,10,12,12,7,['g1141'],Trojan
g1142,not,n134,n31[15],1,0,0,1,8,3,3,5,['g1142'],Not_Trojan
g1143,nor,n2699,"n2634, n2672",2,0,0,0,10,14,14,7,['g1143'],Trojan
g1144,nor,n1700,"n1602, n1670",2,0,0,0,8,10,10,5,['g1144'],Trojan
g1145,xnor,n1555,"n3269, n23[5]",2,0,0,1,5,15,15,2,['g1145'],Trojan
g1146,nor,n1133,"n956, n1062",2,0,0,0,8,16,16,5,['g1146'],Trojan
g1147,nor,n704,"n111, n657",2,0,0,0,2,8,2,6,['g1147'],Not_Trojan
g1148,or,n3157,"n3154, n3131",2,0,0,0,7,7,7,4,['g1148'],Trojan
g1149,xnor,n2840,"n2806, n2481",2,0,0,0,10,9,9,7,['g1149'],Trojan
g1150,not,n2127,n2126,1,0,0,0,7,15,15,4,['g1150'],Trojan
g1151,buf,n11[30],n10[14],1,0,0,1,12,0,-1,2,['g1151'],Not_Trojan
g1152,or,n574,"n408, n481",2,0,0,0,12,6,1,0,['g1152'],Not_Trojan
g1153,not,n1526,n3269,1,0,0,0,6,16,16,3,['g1153'],Trojan
g1154,nor,n731,"n201, n649",2,0,0,0,3,8,2,3,['g1154'],Not_Trojan
g1155,nor,n1967,"n1887, n1877",2,0,0,0,6,16,16,3,['g1155'],Trojan
g1156,nor,n3207,"n3068, n3155",2,0,0,0,6,6,6,3,['g1156'],Trojan
g1157,not,n962,n20[5],1,0,0,1,5,16,16,2,['g1157'],Trojan
g1158,nor,n2902,"n2873, n2897",2,0,0,0,12,10,10,9,['g1158'],Trojan
g1159,not,n1560,n1559,1,0,0,0,7,13,13,4,['g1159'],Trojan
g1160,nor,n1529,"n3270, n23[6]",2,0,0,1,5,16,16,2,['g1160'],Trojan
g1161,or,n630,"n339, n626",2,0,0,0,3,10,9,-1,['g1161'],Not_Trojan
g1162,not,n1515,n23[2],1,0,0,1,5,15,15,2,['g1162'],Trojan
g1163,not,n180,n19[1],1,0,0,1,5,5,3,2,['g1163'],Not_Trojan
g1164,nor,n1430,"n1369, n1410",2,0,0,0,10,11,11,7,['g1164'],Trojan
g1165,xnor,n2471,"n2235, n2279",2,0,0,0,8,12,12,5,['g1165'],Trojan
g1166,dff,n29[4],"n1, 1'b1, n0, n538",4,1,1,1,9,12,0,1,['g1166'],Not_Trojan
g1167,nor,n429,"n247, n105",2,0,0,0,11,14,2,3,['g1167'],Not_Trojan
g1168,not,n2052,n2051,1,0,0,0,7,15,15,4,['g1168'],Trojan
g1169,or,n840,"n734, n672",2,0,0,0,3,7,1,0,['g1169'],Not_Trojan
g1170,or,n583,"n412, n517",2,0,0,0,11,12,1,0,['g1170'],Not_Trojan
g1171,not,n1234,n1233,1,0,0,0,9,15,15,6,['g1171'],Trojan
g1172,not,n2627,n2626,1,0,0,0,11,13,13,8,['g1172'],Trojan
g1173,not,n235,n10[8],1,0,0,1,13,3,3,2,['g1173'],Not_Trojan
g1174,not,n280,n26[6],1,0,0,1,14,11,3,2,['g1174'],Not_Trojan
g1175,nor,n3198,"n3117, n3141",2,0,0,0,6,6,6,3,['g1175'],Trojan
g1176,nor,n428,"n141, n347",2,0,0,0,10,2,2,3,['g1176'],Not_Trojan
g1177,not,n272,n26[12],1,0,0,1,15,12,3,2,['g1177'],Not_Trojan
g1178,dff,n14,"n1, 1'b1, n0, n570",4,1,1,0,12,-1,0,1,['g1178'],Not_Trojan
g1179,nor,n2626,"n2508, n2568",2,0,0,0,10,12,12,7,['g1179'],Trojan
g1180,nor,n1957,"n1885, n1868",2,0,0,0,6,17,17,3,['g1180'],Trojan
g1181,nor,n2971,"n2960, n2961",2,0,0,0,6,13,13,3,['g1181'],Trojan
g1182,nor,n2949,"n2948, n2932",2,0,0,0,14,9,9,11,['g1182'],Trojan
g1183,nor,n442,"n286, n103",2,0,0,0,13,16,2,3,['g1183'],Not_Trojan
g1184,nor,n2293,"n2105, n2166",2,0,0,0,8,15,15,5,['g1184'],Trojan
g1185,not,n1641,n1640,1,0,0,0,8,14,14,5,['g1185'],Trojan
g1186,nor,n1627,"n1577, n1621",2,0,0,0,7,14,14,4,['g1186'],Trojan
g1187,dff,n26[0],"n1, 1'b1, n0, n576",4,1,1,1,13,6,0,1,['g1187'],Not_Trojan
g1188,nor,n3134,"n3321, n32[4]",2,0,0,1,12,8,8,9,['g1188'],Trojan
g1189,not,n2050,n2049,1,0,0,0,7,17,17,4,['g1189'],Trojan
g1190,not,n83,n25[5],1,0,0,1,13,15,6,2,['g1190'],Not_Trojan
g1191,xnor,n2260,"n1913, n2029",2,0,0,0,7,17,17,4,['g1191'],Trojan
g1192,or,n540,"n380, n353",2,0,0,0,8,10,1,0,['g1192'],Not_Trojan
g1193,xnor,n1205,"n1029, n1162",2,0,0,0,8,12,12,5,['g1193'],Trojan
g1194,not,n1214,n1213,1,0,0,0,8,13,13,5,['g1194'],Trojan
g1195,xnor,n2245,"n2061, n2043",2,0,0,0,7,13,13,4,['g1195'],Trojan
g1196,nor,n1477,"n1431, n1472",2,0,0,0,11,10,10,8,['g1196'],Trojan
g1197,nor,n389,"n278, n105",2,0,0,0,11,14,2,3,['g1197'],Not_Trojan
g1198,nor,n807,"n218, n665",2,0,0,0,3,4,4,3,['g1198'],Not_Trojan
g1199,nor,n2780,"n2739, n2737",2,0,0,0,11,12,12,8,['g1199'],Trojan
g1200,or,n916,"n900, n895",2,0,0,0,6,1,1,0,['g1200'],Not_Trojan
g1201,not,n215,n21[1],1,0,0,1,5,5,3,2,['g1201'],Not_Trojan
g1202,xnor,n1717,"n1647, n1623",2,0,0,0,7,11,11,4,['g1202'],Trojan
g1203,or,n554,"n395, n358",2,0,0,0,8,11,1,0,['g1203'],Not_Trojan
g1204,dff,n29[13],"n1, 1'b1, n0, n542",4,1,1,1,13,12,0,1,['g1204'],Not_Trojan
g1205,nor,n1650,"n1580, n1600",2,0,0,0,8,13,13,5,['g1205'],Trojan
g1206,not,n348,n349,1,0,0,0,10,7,2,4,['g1206'],Not_Trojan
g1207,nor,n2835,"n2735, n2794",2,0,0,0,11,13,13,8,['g1207'],Trojan
g1208,xnor,n1706,"n1659, n1661",2,0,0,0,8,13,13,5,['g1208'],Trojan
g1209,nor,n1431,"n1341, n1402",2,0,0,0,10,11,11,7,['g1209'],Trojan
g1210,or,n310,"n5[13], n5[12]",2,0,0,1,1,10,9,-1,['g1210'],Not_Trojan
g1211,xnor,n2587,"n2398, n2535",2,0,0,0,8,14,14,5,['g1211'],Trojan
g1212,not,n3092,n3288,1,0,0,0,8,7,7,5,['g1212'],Trojan
g1213,nor,n2678,"n2399, n2595",2,0,0,0,9,13,13,6,['g1213'],Trojan
g1214,nor,n690,"n113, n648",2,0,0,0,2,8,2,7,['g1214'],Not_Trojan
g1215,nor,n1506,"n1475, n1505",2,0,0,0,12,8,8,9,['g1215'],Trojan
g1216,not,n236,n26[7],1,0,0,1,14,11,3,2,['g1216'],Not_Trojan
g1217,nor,n1137,"n1060, n1106",2,0,0,0,9,15,15,6,['g1217'],Trojan
g1218,nor,n2159,"n2047, n2089",2,0,0,0,7,18,18,4,['g1218'],Trojan
g1219,nor,n435,"n212, n103",2,0,0,0,13,17,2,3,['g1219'],Not_Trojan
g1220,nor,n481,"n148, n104",2,0,0,0,11,7,2,3,['g1220'],Not_Trojan
g1221,nor,n353,"n104, n328",2,0,0,0,7,11,2,4,['g1221'],Not_Trojan
g1222,not,n2458,n2457,1,0,0,0,8,16,16,5,['g1222'],Trojan
g1223,nor,n1859,"n1831, n1858",2,0,0,0,11,9,9,8,['g1223'],Trojan
g1224,or,n653,"n523, n644",2,0,0,0,3,5,5,7,['g1224'],Not_Trojan
g1225,or,n3223,"n3180, n3177",2,0,0,0,7,5,5,4,['g1225'],Trojan
g1226,not,n2801,n2800,1,0,0,0,11,12,12,8,['g1226'],Trojan
g1227,xnor,n2824,"n2773, n2683",2,0,0,0,11,9,9,8,['g1227'],Trojan
g1228,dff,n24[3],"n1, 1'b1, n0, n877",4,1,1,1,4,6,0,1,['g1228'],Not_Trojan
g1229,nor,n2317,"n2102, n2171",2,0,0,0,8,17,17,5,['g1229'],Trojan
g1230,nor,n2441,"n2373, n2363",2,0,0,0,8,11,11,5,['g1230'],Trojan
g1231,nor,n1593,"n1522, n1555",2,0,0,0,6,14,14,3,['g1231'],Trojan
g1232,or,n572,"n406, n478",2,0,0,0,12,9,1,0,['g1232'],Not_Trojan
g1233,nor,n3017,"n2997, n2999",2,0,0,0,14,10,10,11,['g1233'],Trojan
g1234,nor,n2742,"n2645, n2694",2,0,0,0,11,13,13,8,['g1234'],Trojan
g1235,nor,n2815,"n2703, n2772",2,0,0,0,11,12,12,8,['g1235'],Trojan
g1236,not,n2116,n2115,1,0,0,0,7,18,18,4,['g1236'],Trojan
g1237,not,n2848,n2847,1,0,0,0,11,13,13,8,['g1237'],Trojan
g1238,xnor,n2592,"n2472, n2396",2,0,0,0,8,12,12,5,['g1238'],Trojan
g1239,xor,n2433,"n2241, n2135",2,0,0,0,7,16,16,4,['g1239'],Trojan
g1240,buf,n13[30],n10[6],1,0,0,1,13,0,-1,2,['g1240'],Not_Trojan
g1241,nor,n2910,"n2878, n2900",2,0,0,0,13,10,10,10,['g1241'],Trojan
g1242,dff,n20[7],"n1, 1'b1, n0, n841",4,1,1,1,4,6,0,1,['g1242'],Not_Trojan
g1243,nor,n3195,"n3088, n3141",2,0,0,0,6,6,6,3,['g1243'],Trojan
g1244,nor,n1744,"n1695, n1716",2,0,0,0,9,12,12,6,['g1244'],Trojan
g1245,xor,n3261,"n3037, n3062",2,0,0,0,14,7,7,11,['g1245'],Trojan
