gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g1269,nor,n558,"n483, n527",2,0,0,0,7,28,8,7,0,17,0,45,16,0,5,9,0,0,17,0,45,16,0,5,9,0
g1270,nor,n1219,"n823, n642",2,0,0,0,3,20,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1271,nor,n534,"n409, n505",2,0,0,0,6,24,8,6,0,19,0,51,18,0,6,10,0,0,19,0,51,18,0,6,10,0
g1272,nor,n3462,"n3437, n3420",2,0,0,0,9,12,12,9,0,66,0,56,23,0,11,12,0,0,66,0,56,23,0,11,12,0
g1273,nor,n6728,"n6583, n6692",2,0,0,0,7,18,18,7,0,51337,0,42212,19166,0,7179,23745,0,0,51337,0,42212,19166,0,7179,23745,0
g1274,nor,n3407,"n3307, n3374",2,0,0,0,7,13,13,7,0,96,0,82,34,0,16,19,0,0,96,0,82,34,0,16,19,0
g1275,nor,n1240,"n954, n637",2,0,0,0,3,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1276,nor,n623,"n614, n622",2,0,0,0,9,25,6,9,0,7,0,17,6,0,2,3,0,0,7,0,17,6,0,2,3,0
g1277,not,n758,n5[1],1,0,0,1,1,15,3,-1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g1278,nor,n3196,"n3099, n3172",2,0,0,0,6,14,14,6,0,6,0,4,2,0,1,5,0,0,6,0,4,2,0,1,5,0
g1279,not,n49,n37[3],1,0,0,1,3,28,7,3,0,5,0,15,7,0,3,1,0,0,5,0,15,7,0,3,1,0
g1280,not,n5203,n5202,1,0,0,0,4,20,20,4,0,1120081,0,951357,426910,0,170411,456910,0,0,1120081,0,951357,426910,0,170411,456910,0
g1281,dff,n19[0],"n1, 1'b1, n0, n1607",4,1,1,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1282,not,n864,n16[0],1,0,0,1,2,20,3,2,0,2,0,2,1,0,0,1,0,0,2,0,2,1,0,0,1,0
g1283,nor,n5883,"n5558, n5601",2,0,0,0,5,18,18,5,0,19307836,0,16816575,7318936,0,3176121,5679253,0,0,19307836,0,16816575,7318936,0,3176121,5679253,0
g1284,nor,n2608,"n2443, n2574",2,0,0,0,4,15,15,4,0,111193,0,95150,39728,0,15361,29691,0,0,111193,0,95150,39728,0,15361,29691,0
g1285,nor,n3515,"n3467, n3496",2,0,0,0,8,11,11,8,0,6,0,4,2,0,1,2,0,0,6,0,4,2,0,1,2,0
g1286,xnor,n2806,"n2652, n2770",2,0,0,0,6,14,14,6,0,1862,0,1570,678,0,236,670,0,0,1862,0,1570,678,0,236,670,0
g1287,not,n3632,n39[3],1,0,0,1,8,14,14,8,0,243,0,205,63,0,0,76,0,0,243,0,205,63,0,0,76,0
g1288,dff,n30[4],"n1, 1'b1, n0, n1737",4,1,1,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1289,xor,n4382,"n4134, n4188",2,0,0,0,4,17,17,4,0,229956,0,196770,84527,0,32627,78122,0,0,229956,0,196770,84527,0,32627,78122,0
g1290,nor,n7556,"n7361, n7480",2,0,0,0,4,7,7,4,0,6,0,3,1,0,0,1,0,0,6,0,3,1,0,0,1,0
g1291,not,n4055,n4054,1,0,0,0,4,17,17,4,0,1592264,0,1378244,586724,0,255169,407485,0,0,1592264,0,1378244,586724,0,255169,407485,0
g1292,nor,n6344,"n6065, n6222",2,0,0,0,7,15,15,7,0,6678573,0,5802281,2494741,0,1106172,1760070,0,0,6678573,0,5802281,2494741,0,1106172,1760070,0
g1293,nor,n7603,"n7454, n7476",2,0,0,0,3,7,7,3,0,6,0,4,1,0,0,2,0,0,6,0,4,1,0,0,2,0
g1294,nor,n437,"n360, n371",2,0,0,0,6,24,8,6,0,40,0,105,38,0,13,23,0,0,40,0,105,38,0,13,23,0
g1295,xnor,n600,"n567, n542",2,0,0,0,8,25,6,8,0,13,0,30,12,0,4,7,0,0,13,0,30,12,0,4,7,0
g1296,dff,n34[1],"n1, 1'b1, n0, n1689",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1297,or,n7685,"n7627, n7626",2,0,0,0,5,5,5,5,0,5,0,3,1,0,0,2,0,0,5,0,3,1,0,0,2,0
g1298,not,n3434,n3433,1,0,0,0,8,13,13,8,0,18,0,16,8,0,3,4,0,0,18,0,16,8,0,3,4,0
g1299,nor,n3718,"n3658, n3680",2,0,0,0,11,12,12,11,0,191,0,156,50,0,0,56,0,0,191,0,156,50,0,0,56,0
g1300,xnor,n4936,"n4857, n4760",2,0,0,0,7,12,12,7,0,211198,0,182814,77825,0,33872,53902,0,0,211198,0,182814,77825,0,33872,53902,0
g1301,nor,n6218,"n5227, n6048",2,0,0,0,5,16,16,5,0,37,0,23,10,0,2,21,0,0,37,0,23,10,0,2,21,0
g1302,not,n2163,n2162,1,0,0,0,6,16,16,6,0,126106,0,109450,47882,0,19892,41513,0,0,126106,0,109450,47882,0,19892,41513,0
g1303,or,n7477,"n26[1], n7457",2,0,0,1,2,8,8,2,0,97,0,56,16,0,0,24,0,0,97,0,56,16,0,0,24,0
g1304,nor,n1468,"n762, n639",2,0,0,0,2,16,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1305,or,n1635,"n1303, n1235",2,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1306,nor,n3095,"n2995, n3035",2,0,0,0,5,15,15,5,0,6,0,5,2,0,1,5,0,0,6,0,5,2,0,1,5,0
g1307,nor,n4843,"n4760, n4784",2,0,0,0,7,14,14,7,0,128391,0,111276,47568,0,20372,34452,0,0,128391,0,111276,47568,0,20372,34452,0
g1308,nor,n3809,"n3779, n3808",2,0,0,0,13,10,10,13,0,76,0,59,20,0,0,20,0,0,76,0,59,20,0,0,20,0
g1309,nor,n1313,"n723, n636",2,0,0,0,3,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1310,nor,n4914,"n4889, n4881",2,0,0,0,7,14,14,7,0,73130,0,63386,27178,0,11390,20806,0,0,73130,0,63386,27178,0,11390,20806,0
g1311,nor,n7535,"n7333, n7481",2,0,0,0,4,7,7,4,0,6,0,4,1,0,0,2,0,0,6,0,4,1,0,0,2,0
g1312,nor,n2057,"n1890, n2003",2,0,0,0,4,17,17,4,0,10984,0,8943,3963,0,1322,5077,0,0,10984,0,8943,3963,0,1322,5077,0
g1313,not,n684,n21[1],1,0,0,1,2,12,3,2,0,3,0,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0
g1314,not,n1980,n1979,1,0,0,0,5,16,16,5,0,11787783,0,10232195,4408215,0,1922228,3253039,0,0,11787783,0,10232195,4408215,0,1922228,3253039,0
g1315,dff,n26[1],"n1, 1'b1, n0, n1805",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1316,nor,n4154,"n4014, n4021",2,0,0,0,3,18,18,3,0,2777088,0,2404220,1030008,0,430477,794198,0,0,2777088,0,2404220,1030008,0,430477,794198,0
g1317,not,n645,n27[6],1,0,0,1,2,12,3,2,0,3,0,3,1,0,0,2,0,0,3,0,3,1,0,0,2,0
g1318,nor,n7040,"n6952, n7014",2,0,0,0,8,14,14,8,0,226343,0,196309,87062,0,36341,80532,0,0,226343,0,196309,87062,0,36341,80532,0
g1319,not,n210,n209,1,0,0,0,4,24,7,4,0,27,0,73,27,0,10,14,0,0,27,0,73,27,0,10,14,0
g1320,xnor,n6288,"n5992, n5936",2,0,0,0,6,18,18,6,0,1868976,0,1615009,717363,0,297488,679964,0,0,1868976,0,1615009,717363,0,297488,679964,0
g1321,not,n5022,n5021,1,0,0,0,9,12,12,9,0,30385,0,26348,11279,0,4815,8248,0,0,30385,0,26348,11279,0,4815,8248,0
g1322,nor,n4331,"n4041, n4083",2,0,0,0,5,13,13,5,0,948406,0,816890,341412,0,154927,213613,0,0,948406,0,816890,341412,0,154927,213613,0
g1323,xnor,n7806,"n2316, n2358",2,0,0,0,8,9,9,8,0,232615,0,201140,85285,0,38599,54989,0,0,232615,0,201140,85285,0,38599,54989,0
g1324,nor,n6669,"n6487, n6561",2,0,0,0,8,16,16,8,0,3350035,0,2914241,1258013,0,554040,912164,0,0,3350035,0,2914241,1258013,0,554040,912164,0
g1325,xnor,n6990,"n6845, n6823",2,0,0,0,8,15,15,8,0,675799,0,587732,259226,0,109567,226946,0,0,675799,0,587732,259226,0,109567,226946,0
g1326,or,n89,"n25[7], n88",2,0,0,1,2,7,6,2,0,8,0,2,1,0,0,0,0,0,8,0,2,1,0,0,0,0
g1327,not,n7454,n7728,1,0,0,0,10,8,8,10,0,6,0,4,2,0,0,2,0,0,6,0,4,2,0,0,2,0
g1328,nor,n3695,"n3655, n3693",2,0,0,0,8,11,11,8,0,274,0,234,71,0,0,90,0,0,274,0,234,71,0,0,90,0
g1329,not,n4017,n20[0],1,0,0,1,2,12,12,2,0,23159643,0,20014886,8490700,0,3691513,5938914,0,0,23159643,0,20014886,8490700,0,3691513,5938914,0
g1330,xnor,n6418,"n6072, n5745",2,0,0,0,5,15,15,5,0,10192832,0,8875553,3849477,0,1681265,2898293,0,0,10192832,0,8875553,3849477,0,1681265,2898293,0
g1331,xnor,n2782,"n2724, n2657",2,0,0,0,6,13,13,6,0,6258,0,5331,2267,0,813,2008,0,0,6258,0,5331,2267,0,813,2008,0
g1332,nor,n4456,"n4326, n4443",2,0,0,0,6,17,17,6,0,259532,0,222286,95502,0,36966,87767,0,0,259532,0,222286,95502,0,36966,87767,0
g1333,not,n434,n433,1,0,0,0,5,29,10,5,0,35,0,85,34,0,10,18,0,0,35,0,85,34,0,10,18,0
g1334,nor,n1120,"n634, n1090",2,0,0,0,4,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1335,nor,n7247,"n7214, n7225",2,0,0,0,11,11,11,11,0,106963,0,93282,40681,0,17599,31877,0,0,106963,0,93282,40681,0,17599,31877,0
g1336,xnor,n6515,"n6280, n6171",2,0,0,0,5,17,17,5,0,8234116,0,7171039,3139311,0,1347184,2565376,0,0,8234116,0,7171039,3139311,0,1347184,2565376,0
g1337,or,n1007,"n860, n897",2,0,0,0,3,9,3,3,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0
g1338,xor,n2425,"n2452, n2472",2,0,0,0,3,18,18,3,0,3936575,0,3375608,1409172,0,609020,916589,0,0,3936575,0,3375608,1409172,0,609020,916589,0
g1339,not,n766,n2[0],1,0,0,1,1,16,3,-1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g1340,nor,n6451,"n6182, n6315",2,0,0,0,5,18,18,5,0,5635884,0,4908917,2145725,0,923563,1729182,0,0,5635884,0,4908917,2145725,0,923563,1729182,0
g1341,nor,n6693,"n6526, n6524",2,0,0,0,8,18,18,8,0,1300539,0,1128016,499443,0,209099,455824,0,0,1300539,0,1128016,499443,0,209099,455824,0
g1342,not,n792,n1856,1,0,0,0,6,20,3,6,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g1343,nor,n4573,"n4399, n4506",2,0,0,0,6,17,17,6,0,352346,0,304509,130743,0,53140,107692,0,0,352346,0,304509,130743,0,53140,107692,0
g1344,nor,n4184,"n4013, n4018",2,0,0,0,3,13,13,3,0,3302458,0,2847684,1196913,0,537518,766245,0,0,3302458,0,2847684,1196913,0,537518,766245,0
g1345,not,n4313,n4312,1,0,0,0,6,16,16,6,0,620871,0,537044,228145,0,99885,155586,0,0,620871,0,537044,228145,0,99885,155586,0
g1346,nor,n1345,"n892, n637",2,0,0,0,3,12,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1347,xnor,n4379,"n4064, n4164",2,0,0,0,4,16,16,4,0,1119962,0,970216,414929,0,176356,306556,0,0,1119962,0,970216,414929,0,176356,306556,0
g1348,or,n1629,"n1293, n1230",2,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1349,xnor,n7759,"n3951, n3992",2,0,0,0,11,9,9,11,0,12,0,7,4,0,1,9,0,0,12,0,7,4,0,1,9,0
g1350,not,n909,n24[13],1,0,0,1,2,18,3,2,0,2,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0
g1351,not,n3830,n19[5],1,0,0,1,2,20,20,2,0,1841476,0,1574733,657622,0,262459,475116,0,0,1841476,0,1574733,657622,0,262459,475116,0
g1352,not,n150,n37[6],1,0,0,1,3,27,9,3,0,1568,0,3838,1486,0,424,878,0,0,1568,0,3838,1486,0,424,878,0
g1353,nor,n2368,"n2333, n2354",2,0,0,0,9,11,11,9,0,1539,0,1237,548,0,174,739,0,0,1539,0,1237,548,0,174,739,0
g1354,nor,n1231,"n648, n634",2,0,0,0,4,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1355,nor,n6441,"n6197, n6310",2,0,0,0,8,17,17,8,0,5649931,0,4922241,2148868,0,927236,1710717,0,0,5649931,0,4922241,2148868,0,927236,1710717,0
g1356,nor,n2033,"n1944, n2017",2,0,0,0,5,15,15,5,0,3491553,0,3027001,1293437,0,576196,883910,0,0,3491553,0,3027001,1293437,0,576196,883910,0
g1357,not,n5977,n5976,1,0,0,0,7,20,20,7,0,7572364,0,6596632,2883228,0,1241290,2319964,0,0,7572364,0,6596632,2883228,0,1241290,2319964,0
g1358,nor,n1420,"n886, n642",2,0,0,0,3,18,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1359,nor,n2936,"n2880, n2918",2,0,0,0,6,12,12,6,0,1414,0,1200,514,0,180,485,0,0,1414,0,1200,514,0,180,485,0
g1360,nor,n3160,"n2994, n3065",2,0,0,0,5,13,13,5,0,678,0,603,232,0,101,167,0,0,678,0,603,232,0,101,167,0
g1361,xnor,n7811,"n2401, n2412",2,0,0,0,9,9,9,9,0,16096,0,14043,6147,0,2606,5086,0,0,16096,0,14043,6147,0,2606,5086,0
g1362,not,n7333,n41[7],1,0,0,1,12,8,8,12,0,12,0,9,3,0,0,4,0,0,12,0,9,3,0,0,4,0
g1363,nor,n3366,"n3284, n3346",2,0,0,0,8,14,14,8,0,210,0,180,76,0,35,45,0,0,210,0,180,76,0,35,45,0
g1364,nor,n2631,"n2564, n2606",2,0,0,0,5,15,15,5,0,768,0,625,282,0,96,344,0,0,768,0,625,282,0,96,344,0
g1365,not,n816,n17[5],1,0,0,1,2,9,3,2,0,4,0,3,1,0,0,1,0,0,4,0,3,1,0,0,1,0
g1366,xnor,n2972,"n2947, n2930",2,0,0,0,8,10,10,8,0,1949,0,1667,691,0,275,484,0,0,1949,0,1667,691,0,275,484,0
g1367,nor,n6678,"n6425, n6500",2,0,0,0,9,17,17,9,0,2101283,0,1830570,795665,0,346184,609137,0,0,2101283,0,1830570,795665,0,346184,609137,0
g1368,or,n977,"n23[2], n23[3]",2,0,0,1,2,9,8,2,0,8,0,3,1,0,0,0,0,0,8,0,3,1,0,0,0,0
g1369,xnor,n4369,"n4228, n4072",2,0,0,0,4,14,14,4,0,225,0,166,72,0,24,120,0,0,225,0,166,72,0,24,120,0
g1370,not,n3600,n7806,1,0,0,0,9,14,14,9,0,191,0,157,51,0,0,56,0,0,191,0,157,51,0,0,56,0
g1371,nor,n6324,"n5995, n6232",2,0,0,0,6,18,18,6,0,232354,0,194517,87815,0,34053,101192,0,0,232354,0,194517,87815,0,34053,101192,0
g1372,xor,n6397,"n6166, n6078",2,0,0,0,5,19,19,5,0,61185,0,50003,22729,0,8418,28619,0,0,61185,0,50003,22729,0,8418,28619,0
g1373,xor,n1846,"n611, n626",2,0,0,0,9,23,4,9,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0
g1374,not,n4872,n4871,1,0,0,0,7,14,14,7,0,18421,0,15845,6810,0,2678,6044,0,0,18421,0,15845,6810,0,2678,6044,0
g1375,or,n5570,"n5090, n5104",2,0,0,0,3,19,19,3,0,14033030,0,12198661,5363344,0,2279521,4583755,0,0,14033030,0,12198661,5363344,0,2279521,4583755,0
g1376,nor,n7604,"n7388, n7476",2,0,0,0,3,7,7,3,0,6,0,4,1,0,0,2,0,0,6,0,4,1,0,0,2,0
g1377,not,n3972,n3971,1,0,0,0,12,13,13,12,0,18861,0,16236,6824,0,3143,4123,0,0,18861,0,16236,6824,0,3143,4123,0
g1378,not,n4868,n4867,1,0,0,0,7,14,14,7,0,81017,0,70198,29967,0,12924,21286,0,0,81017,0,70198,29967,0,12924,21286,0
g1379,nor,n3942,"n7788, n7773",2,0,0,0,11,12,12,11,0,819,0,721,320,0,135,287,0,0,819,0,721,320,0,135,287,0
g1380,nor,n2742,"n2667, n2427",2,0,0,0,5,12,12,5,0,274364,0,235869,97868,0,44982,59144,0,0,274364,0,235869,97868,0,44982,59144,0
g1381,nor,n6586,"n6386, n6466",2,0,0,0,7,17,17,7,0,1534321,0,1326309,588766,0,244509,554689,0,0,1534321,0,1326309,588766,0,244509,554689,0
g1382,xnor,n2864,"n2685, n2816",2,0,0,0,5,13,13,5,0,24903,0,21315,8907,0,3423,6727,0,0,24903,0,21315,8907,0,3423,6727,0
g1383,nor,n3129,"n3012, n3064",2,0,0,0,5,15,15,5,0,768,0,656,266,0,128,148,0,0,768,0,656,266,0,128,148,0
g1384,not,n182,n181,1,0,0,0,4,29,10,4,0,29,0,67,28,0,7,15,0,0,29,0,67,28,0,7,15,0
g1385,or,n7629,"n7515, n7528",2,0,0,0,4,6,6,4,0,6,0,3,1,0,0,2,0,0,6,0,3,1,0,0,2,0
g1386,nor,n6773,"n6653, n6647",2,0,0,0,7,13,13,7,0,1477726,0,1280840,546923,0,245318,368407,0,0,1477726,0,1280840,546923,0,245318,368407,0
g1387,nor,n5681,"n5281, n5149",2,0,0,0,5,20,20,5,0,3219442,0,2771976,1234832,0,507484,1209938,0,0,3219442,0,2771976,1234832,0,507484,1209938,0
g1388,or,n1710,"n1354, n1162",2,0,0,0,4,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1389,nor,n6321,"n5999, n6231",2,0,0,0,6,19,19,6,0,675233,0,578482,258734,0,104998,264987,0,0,675233,0,578482,258734,0,104998,264987,0
g1390,not,n258,n257,1,0,0,0,4,31,12,4,0,177,0,443,169,0,52,98,0,0,177,0,443,169,0,52,98,0
g1391,xnor,n2213,"n2152, n1885",2,0,0,0,6,13,13,6,0,921896,0,801410,345479,0,151022,252157,0,0,921896,0,801410,345479,0,151022,252157,0
g1392,nor,n6890,"n6774, n6816",2,0,0,0,7,14,14,7,0,1324281,0,1153320,499946,0,218589,373970,0,0,1324281,0,1153320,499946,0,218589,373970,0
g1393,nor,n3301,"n3155, n3259",2,0,0,0,7,13,13,7,0,24,0,21,9,0,4,7,0,0,24,0,21,9,0,4,7,0
g1394,nor,n6016,"n5757, n5838",2,0,0,0,6,20,20,6,0,1868976,0,1615012,717363,0,297488,679963,0,0,1868976,0,1615012,717363,0,297488,679963,0
g1395,xor,n7793,"n6069, n5450",2,0,0,0,4,9,9,4,0,405102,0,349394,145133,0,67116,88863,0,0,405102,0,349394,145133,0,67116,88863,0
g1396,not,n3117,n3116,1,0,0,0,6,16,16,6,0,210,0,181,77,0,35,45,0,0,210,0,181,77,0,35,45,0
g1397,nor,n1242,"n951, n637",2,0,0,0,3,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1398,not,n5229,n5228,1,0,0,0,4,20,20,4,0,5280515,0,4582918,2024005,0,851834,1805651,0,0,5280515,0,4582918,2024005,0,851834,1805651,0
g1399,nor,n1258,"n877, n638",2,0,0,0,3,23,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1400,not,n782,n2[3],1,0,0,1,1,20,3,-1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g1401,or,n1589,"n1251, n1112",2,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1402,nor,n5634,"n5276, n5128",2,0,0,0,4,21,21,4,0,887727,0,756840,339093,0,136358,355719,0,0,887727,0,756840,339093,0,136358,355719,0
g1403,or,n1796,"n1201, n1562",2,0,0,0,4,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1404,xnor,n4735,"n4610, n4508",2,0,0,0,6,15,15,6,0,476217,0,412491,176796,0,73920,136129,0,0,476217,0,412491,176796,0,73920,136129,0
g1405,nor,n360,"n184, n327",2,0,0,0,5,25,9,5,0,40,0,106,38,0,13,23,0,0,40,0,106,38,0,13,23,0
g1406,not,n6631,n6630,1,0,0,0,6,18,18,6,0,902142,0,784044,346289,0,145908,307479,0,0,902142,0,784044,346289,0,145908,307479,0
g1407,dff,n35[8],"n1, 1'b1, n0, n1657",4,1,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1408,xnor,n4374,"n4098, n4094",2,0,0,0,4,15,15,4,0,1592264,0,1378242,586723,0,255169,407486,0,0,1592264,0,1378242,586723,0,255169,407486,0
g1409,or,n5561,"n5097, n5104",2,0,0,0,3,21,21,3,0,376394,0,311737,141062,0,53640,168344,0,0,376394,0,311737,141062,0,53640,168344,0
g1410,nor,n4646,"n4496, n4518",2,0,0,0,5,17,17,5,0,65258,0,55541,23855,0,8986,23150,0,0,65258,0,55541,23855,0,8986,23150,0
g1411,or,n5548,"n5090, n5105",2,0,0,0,3,19,19,3,0,10597389,0,9176597,4062813,0,1698241,3725850,0,0,10597389,0,9176597,4062813,0,1698241,3725850,0
g1412,nor,n4447,"n4268, n4275",2,0,0,0,5,17,17,5,0,828563,0,717001,307539,0,127060,243821,0,0,828563,0,717001,307539,0,127060,243821,0
g1413,xnor,n7715,"n39[0], n3679",2,0,0,1,5,9,9,5,0,6,0,4,2,0,0,3,0,0,6,0,4,2,0,0,3,0
g1414,nor,n2077,"n1995, n2057",2,0,0,0,5,16,16,5,0,10984,0,8942,3963,0,1322,5077,0,0,10984,0,8942,3963,0,1322,5077,0
g1415,not,n4467,n4466,1,0,0,0,6,17,17,6,0,620871,0,537045,228145,0,99885,155586,0,0,620871,0,537045,228145,0,99885,155586,0
g1416,not,n5467,n5466,1,0,0,0,4,22,22,4,0,75915,0,61348,27913,0,10130,36016,0,0,75915,0,61348,27913,0,10130,36016,0
g1417,nor,n4748,"n4637, n4700",2,0,0,0,6,15,15,6,0,4453,0,3658,1566,0,530,1841,0,0,4453,0,3658,1566,0,530,1841,0
g1418,or,n1663,"n1325, n1519",2,0,0,0,4,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1419,nor,n293,"n185, n181",2,0,0,0,4,29,10,4,0,29,0,68,27,0,7,15,0,0,29,0,68,27,0,7,15,0
g1420,dff,n32[6],"n1, 1'b1, n0, n1704",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1421,nor,n5914,"n5566, n5630",2,0,0,0,5,20,20,5,0,7576104,0,6569338,2905880,0,1218412,2634447,0,0,7576104,0,6569338,2905880,0,1218412,2634447,0
g1422,nor,n7230,"n7134, n7208",2,0,0,0,10,13,13,10,0,4640,0,3812,1734,0,648,2187,0,0,4640,0,3812,1734,0,648,2187,0
g1423,nor,n1233,"n653, n634",2,0,0,0,4,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1424,nor,n4470,"n4342, n4429",2,0,0,0,6,15,15,6,0,1906,0,1475,633,0,205,923,0,0,1906,0,1475,633,0,205,923,0
g1425,nor,n1957,"n1894, n1937",2,0,0,0,4,16,16,4,0,1168445,0,1016308,441787,0,188463,351709,0,0,1168445,0,1016308,441787,0,188463,351709,0
g1426,xnor,n2508,"n2494, n2469",2,0,0,0,4,17,17,4,0,411966,0,352066,146795,0,58623,105228,0,0,411966,0,352066,146795,0,58623,105228,0
g1427,nor,n302,"n260, n270",2,0,0,0,5,26,10,5,0,203,0,521,194,0,58,116,0,0,203,0,521,194,0,58,116,0
g1428,nor,n2413,"n2412, n2399",2,0,0,0,10,11,11,10,0,11408,0,9808,4310,0,1705,4219,0,0,11408,0,9808,4310,0,1705,4219,0
g1429,nor,n6462,"n6160, n6308",2,0,0,0,5,19,19,5,0,227182,0,190256,85876,0,33324,98735,0,0,227182,0,190256,85876,0,33324,98735,0
g1430,nor,n4080,"n4007, n4028",2,0,0,0,3,16,16,3,0,1995306,0,1727571,736217,0,318695,518000,0,0,1995306,0,1727571,736217,0,318695,518000,0
g1431,nor,n3818,"n3778, n3817",2,0,0,0,12,12,12,12,0,39,0,30,9,0,0,9,0,0,39,0,30,9,0,0,9,0
g1432,nor,n3318,"n3123, n3265",2,0,0,0,7,14,14,7,0,456,0,395,158,0,75,98,0,0,456,0,395,158,0,75,98,0
g1433,or,n1732,"n1372, n1186",2,0,0,0,4,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1434,or,n7634,"n7533, n7532",2,0,0,0,4,6,6,4,0,6,0,3,1,0,0,2,0,0,6,0,3,1,0,0,2,0
g1435,nor,n3175,"n2995, n3065",2,0,0,0,5,15,15,5,0,672,0,583,232,0,111,142,0,0,672,0,583,232,0,111,142,0
g1436,not,n5373,n5372,1,0,0,0,4,21,21,4,0,1189093,0,1010361,453466,0,181075,485747,0,0,1189093,0,1010361,453466,0,181075,485747,0
g1437,nor,n1368,"n671, n1103",2,0,0,0,3,10,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1438,xnor,n6719,"n6499, n6424",2,0,0,0,8,14,14,8,0,3805408,0,3310949,1429868,0,629281,1039543,0,0,3805408,0,3310949,1429868,0,629281,1039543,0
g1439,xnor,n2634,"n2502, n2552",2,0,0,0,4,15,15,4,0,76143,0,65148,27174,0,10572,20061,0,0,76143,0,65148,27174,0,10572,20061,0
g1440,nor,n2560,"n2434, n2525",2,0,0,0,5,14,14,5,0,472281,0,405954,168682,0,77369,102123,0,0,472281,0,405954,168682,0,77369,102123,0
g1441,nor,n1536,"n743, n641",2,0,0,0,3,20,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g1442,dff,n28[11],"n1, 1'b1, n0, n1764",4,1,1,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g1443,xnor,n2285,"n2217, n1889",2,0,0,0,6,12,12,6,0,975067,0,845923,362212,0,160717,250781,0,0,975067,0,845923,362212,0,160717,250781,0
g1444,or,n1778,"n1417, n1503",2,0,0,0,3,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g1445,xnor,n2668,"n2512, n2598",2,0,0,0,5,15,15,5,0,2998,0,2503,1096,0,379,1152,0,0,2998,0,2503,1096,0,379,1152,0
g1446,nor,n267,"n160, n151",2,0,0,0,3,29,10,3,0,215,0,518,204,0,59,115,0,0,215,0,518,204,0,59,115,0
g1447,nor,n422,"n189, n379",2,0,0,0,4,28,9,4,0,16,0,35,14,0,3,8,0,0,16,0,35,14,0,3,8,0
