gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g705,dff,n26[8],"n1, 1'b1, n0, n566",4,1,1,1,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g706,nor,n1049,"n956, n1038",2,0,0,0,8,15,15,5,0,1881,0,2334,1058,0,376,198,0,0,1881,0,2334,1058,0,376,198,0
g707,nor,n1540,"n1522, n1533",2,0,0,0,6,14,14,3,0,989,0,970,309,0,21,52,0,0,989,0,970,309,0,21,52,0
g708,not,n321,n320,1,0,0,0,9,3,3,3,0,222,0,103,4,1,0,0,0,0,222,0,103,4,1,0,0,0
g709,not,n2332,n2331,1,0,0,0,10,18,18,7,0,3590,0,4373,2006,0,868,241,0,0,3590,0,4373,2006,0,868,241,0
g710,nor,n2814,"n2752, n2768",2,0,0,0,13,14,14,10,0,963,0,1180,529,0,214,68,0,0,963,0,1180,529,0,214,68,0
g711,nor,n3258,"n1702, n1676",2,0,0,0,8,8,8,5,0,4,0,4,2,0,0,0,0,0,4,0,4,2,0,0,0,0
g712,nor,n2186,"n2044, n2062",2,0,0,0,8,11,11,5,0,8,0,8,4,0,2,2,0,0,8,0,8,4,0,2,2,0
g713,not,n2119,n2118,1,0,0,0,7,18,18,4,0,21515,0,26283,11682,0,4582,1590,0,0,21515,0,26283,11682,0,4582,1590,0
g714,nor,n2942,"n2927, n2941",2,0,0,0,14,10,10,11,0,235,0,286,124,0,45,18,0,0,235,0,286,124,0,45,18,0
g715,nor,n1772,"n1700, n1747",2,0,0,0,9,11,11,6,0,118,0,117,36,0,3,5,0,0,118,0,117,36,0,3,5,0
g716,not,n234,n30[6],1,0,0,1,14,13,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g717,nor,n2108,"n1864, n1875",2,0,0,0,6,16,16,3,0,37427,0,45320,19178,0,6424,3175,0,0,37427,0,45320,19178,0,6424,3175,0
g718,xnor,n32[10],"n1837, n1857",2,0,0,1,10,8,8,7,0,13,0,11,4,0,0,1,0,0,13,0,11,4,0,0,1,0
g719,nor,n3143,"n3104, n3069",2,0,0,0,10,7,7,7,0,4,0,4,1,0,0,0,0,0,4,0,4,1,0,0,0,0
g720,nor,n2469,"n2193, n2324",2,0,0,0,9,13,13,6,0,7533,0,9037,3675,0,1074,687,0,0,7533,0,9037,3675,0,1074,687,0
g721,nor,n2348,"n2185, n2302",2,0,0,0,9,15,15,6,0,13265,0,16086,6849,0,2338,1112,0,0,13265,0,16086,6849,0,2338,1112,0
g722,nor,n3133,"n3322, n32[3]",2,0,0,1,11,8,8,8,0,5,0,4,1,0,0,0,0,0,5,0,4,1,0,0,0,0
g723,xnor,n1709,"n1632, n1657",2,0,0,0,8,12,12,5,0,420,0,412,130,0,12,21,0,0,420,0,412,130,0,12,21,0
g724,or,n3228,"n3212, n3189",2,0,0,0,7,5,5,4,0,4,0,2,1,0,0,0,0,0,4,0,2,1,0,0,0,0
g725,nor,n2296,"n2113, n2170",2,0,0,0,8,16,16,5,0,917,0,1043,522,0,232,104,0,0,917,0,1043,522,0,232,104,0
g726,or,n31[7],"n3225, n3253",2,0,0,1,8,4,4,5,0,3,0,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0
g727,not,n920,n922,1,0,0,0,15,8,4,3,0,2,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0
g728,or,n646,"n525, n641",2,0,0,0,2,10,4,4,0,65,0,68,4,0,0,0,0,0,65,0,68,4,0,0,0,0
g729,xnor,n2259,"n2033, n2053",2,0,0,0,7,15,15,4,0,11871,0,14264,5838,0,1742,1076,0,0,11871,0,14264,5838,0,1742,1076,0
g730,nor,n1499,"n1498, n1483",2,0,0,0,12,10,10,9,0,113,0,140,64,0,24,11,0,0,113,0,140,64,0,24,11,0
g731,not,n245,n25[4],1,0,0,1,13,14,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g732,nor,n700,"n112, n659",2,0,0,0,2,7,2,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g733,not,n2791,n2790,1,0,0,0,11,12,12,8,0,401,0,490,217,0,82,30,0,0,401,0,490,217,0,82,30,0
g734,nor,n1061,"n948, n1038",2,0,0,0,8,15,15,5,0,422,0,512,254,0,81,84,0,0,422,0,512,254,0,81,84,0
g735,nor,n2535,"n2214, n2436",2,0,0,0,9,14,14,6,0,607,0,694,345,0,154,63,0,0,607,0,694,345,0,154,63,0
g736,nor,n2710,"n2633, n2674",2,0,0,0,10,13,13,7,0,266,0,310,151,0,68,22,0,0,266,0,310,151,0,68,22,0
g737,not,n3074,n32[8],1,0,0,1,13,7,7,10,0,8,0,7,3,0,0,0,0,0,8,0,7,3,0,0,0,0
g738,xnor,n2637,"n2388, n2549",2,0,0,0,8,9,9,5,0,195,0,221,75,0,9,21,0,0,195,0,221,75,0,9,21,0
g739,not,n1654,n1653,1,0,0,0,8,13,13,5,0,41,0,39,14,0,0,2,0,0,41,0,39,14,0,0,2,0
g740,nor,n1771,"n1735, n1749",2,0,0,0,9,11,11,6,0,119,0,116,37,0,2,6,0,0,119,0,116,37,0,2,6,0
g741,nor,n519,"n167, n348",2,0,0,0,11,14,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g742,or,n552,"n404, n487",2,0,0,0,11,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g743,not,n1954,n1953,1,0,0,0,7,12,12,4,0,1877,0,2206,829,0,178,186,0,0,1877,0,2206,829,0,178,186,0
g744,not,n2805,n2804,1,0,0,0,11,12,12,8,0,749,0,902,373,0,114,66,0,0,749,0,902,373,0,114,66,0
g745,xor,n3308,"n2978, n2988",2,0,0,0,6,14,14,3,0,24718,0,30016,12715,0,3740,2720,0,0,24718,0,30016,12715,0,3740,2720,0
g746,xnor,n2602,"n2478, n2380",2,0,0,0,8,14,14,5,0,215,0,237,122,0,54,33,0,0,215,0,237,122,0,54,33,0
g747,nor,n2571,"n2409, n2500",2,0,0,0,9,15,15,6,0,1737,0,2100,979,0,439,113,0,0,1737,0,2100,979,0,439,113,0
g748,nor,n1231,"n1091, n1177",2,0,0,0,9,14,14,6,0,1416,0,1756,793,0,280,147,0,0,1416,0,1756,793,0,280,147,0
g749,or,n820,"n720, n681",2,0,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g750,buf,n13[8],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g751,not,n2423,n2422,1,0,0,0,8,15,15,5,0,6101,0,7424,3209,0,1146,494,0,0,6101,0,7424,3209,0,1146,494,0
g752,not,n668,n667,1,0,0,0,4,7,3,5,0,2,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0
g753,nor,n1655,"n1543, n1595",2,0,0,0,7,10,10,4,0,275,0,271,85,0,9,11,0,0,275,0,271,85,0,9,11,0
g754,nor,n2448,"n1931, n2346",2,0,0,0,7,14,14,4,0,48,0,53,27,0,12,10,0,0,48,0,53,27,0,12,10,0
g755,nor,n3055,"n3011, n3054",2,0,0,0,14,10,10,11,0,28,0,34,14,0,4,2,0,0,28,0,34,14,0,4,2,0
g756,not,n55,n30[0],1,0,0,1,14,20,6,2,0,12,0,34,18,0,1,0,0,0,12,0,34,18,0,1,0,0
g757,nor,n2758,"n2679, n2695",2,0,0,0,11,13,13,8,0,2821,0,3420,1453,0,490,239,0,0,2821,0,3420,1453,0,490,239,0
g758,or,n549,"n441, n492",2,0,0,0,11,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g759,xor,n2256,"n2014, n2077",2,0,0,0,7,11,11,4,0,2249,0,2630,972,0,196,226,0,0,2249,0,2630,972,0,196,226,0
g760,nor,n2493,"n2379, n2447",2,0,0,0,9,14,14,6,0,4693,0,5615,2258,0,634,435,0,0,4693,0,5615,2258,0,634,435,0
g761,nor,n2067,"n1864, n1861",2,0,0,0,6,17,17,3,0,1618,0,1821,921,0,408,215,0,0,1618,0,1821,921,0,408,215,0
g762,nor,n1973,"n1887, n1876",2,0,0,0,6,14,14,3,0,24873,0,29563,11591,0,2970,2376,0,0,24873,0,29563,11591,0,2970,2376,0
g763,not,n2062,n2061,1,0,0,0,7,12,12,4,0,8,0,8,5,0,2,2,0,0,8,0,8,5,0,2,2,0
g764,or,n594,"n423, n503",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g765,xnor,n3320,"n3029, n3041",2,0,0,0,12,9,9,9,0,9,0,8,3,0,0,1,0,0,9,0,8,3,0,0,1,0
g766,nor,n2487,"n2410, n2400",2,0,0,0,8,14,14,5,0,4338,0,5228,2162,0,668,386,0,0,4338,0,5228,2162,0,668,386,0
g767,nor,n1163,"n1054, n1117",2,0,0,0,9,15,15,6,0,5420,0,6580,2740,0,784,560,0,0,5420,0,6580,2740,0,784,560,0
g768,not,n1962,n1961,1,0,0,0,7,15,15,4,0,13409,0,16000,6367,0,1722,1259,0,0,13409,0,16000,6367,0,1722,1259,0
g769,dff,n30[6],"n1, 1'b1, n0, n590",4,1,1,1,13,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g770,xor,n940,"n967, n987",2,0,0,0,6,17,17,3,0,49383,0,60097,25826,0,7816,5502,0,0,49383,0,60097,25826,0,7816,5502,0
g771,xor,n945,"n1186, n1192",2,0,0,0,9,12,12,6,0,1851,0,2253,949,0,281,190,0,0,1851,0,2253,949,0,281,190,0
g772,nor,n3244,"n3151, n3164",2,0,0,0,8,6,6,5,0,4,0,3,1,0,0,0,0,0,4,0,3,1,0,0,0,0
g773,not,n2009,n2008,1,0,0,0,7,14,14,4,0,11464,0,13564,5225,0,1248,1115,0,0,11464,0,13564,5225,0,1248,1115,0
g774,or,n545,"n374, n456",2,0,0,0,11,18,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g775,xnor,n1235,"n1026, n1136",2,0,0,0,8,13,13,5,0,1881,0,2332,1058,0,376,198,0,0,1881,0,2332,1058,0,376,198,0
g776,xnor,n1423,"n1374, n1348",2,0,0,0,10,10,10,7,0,553,0,674,288,0,88,57,0,0,553,0,674,288,0,88,57,0
g777,not,n2741,n2740,1,0,0,0,10,12,12,7,0,977,0,1168,469,0,130,90,0,0,977,0,1168,469,0,130,90,0
g778,nor,n1568,"n1521, n1534",2,0,0,0,6,14,14,3,0,692,0,669,219,0,6,45,0,0,692,0,669,219,0,6,45,0
g779,nor,n1621,"n1519, n1555",2,0,0,0,6,14,14,3,0,1989,0,1953,621,0,48,100,0,0,1989,0,1953,621,0,48,100,0
g780,nor,n1094,"n1002, n1078",2,0,0,0,8,10,10,5,0,1433,0,1668,605,0,104,152,0,0,1433,0,1668,605,0,104,152,0
g781,nor,n1838,"n1812, n1825",2,0,0,0,11,10,10,8,0,66,0,64,20,0,1,3,0,0,66,0,64,20,0,1,3,0
g782,not,n172,n924,1,0,0,0,14,12,3,3,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g783,buf,n12[22],n10[14],1,0,0,1,12,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g784,xnor,n1033,"n940, n1018",2,0,0,0,7,16,16,4,0,49383,0,60097,25826,0,7815,5502,0,0,49383,0,60097,25826,0,7815,5502,0
g785,nor,n2547,"n2375, n2510",2,0,0,0,9,14,14,6,0,3032,0,3648,1501,0,456,273,0,0,3032,0,3648,1501,0,456,273,0
g786,nor,n2008,"n1887, n1875",2,0,0,0,6,13,13,3,0,17467,0,20608,7854,0,1799,1715,0,0,17467,0,20608,7854,0,1799,1715,0
g787,not,n2964,n23[3],1,0,0,1,5,17,17,2,0,86191,0,105451,46522,0,14866,9993,0,0,86191,0,105451,46522,0,14866,9993,0
g788,not,n1703,n1702,1,0,0,0,9,11,11,6,0,131,0,129,41,0,4,5,0,0,131,0,129,41,0,4,5,0
g789,xnor,n1776,"n1707, n1745",2,0,0,0,8,10,10,5,0,67,0,62,21,0,0,5,0,0,67,0,62,21,0,0,5,0
g790,nor,n2292,"n2094, n2162",2,0,0,0,8,17,17,5,0,3766,0,4496,2128,0,959,276,0,0,3766,0,4496,2128,0,959,276,0
g791,nor,n751,"n180, n660",2,0,0,0,5,8,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g792,buf,n11[18],n10[2],1,0,0,1,13,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g793,xnor,n1825,"n1789, n1767",2,0,0,0,10,10,10,7,0,145,0,140,45,0,3,8,0,0,145,0,140,45,0,3,8,0
g794,not,n3111,n3320,1,0,0,0,13,8,8,10,0,4,0,4,2,0,0,0,0,0,4,0,4,2,0,0,0,0
g795,nor,n1003,"n957, n992",2,0,0,0,7,15,15,4,0,4673,0,5614,2257,0,585,484,0,0,4673,0,5614,2257,0,585,484,0
g796,nor,n470,"n273, n102",2,0,0,0,12,11,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g797,nor,n1331,"n1259, n1306",2,0,0,0,9,13,13,6,0,961,0,1190,551,0,201,108,0,0,961,0,1190,551,0,201,108,0
g798,nor,n3046,"n3032, n3045",2,0,0,0,13,11,11,10,0,64,0,75,26,0,4,6,0,0,64,0,75,26,0,4,6,0
g799,or,n3229,"n3190, n3211",2,0,0,0,7,5,5,4,0,4,0,2,1,0,0,0,0,0,4,0,2,1,0,0,0,0
g800,or,n608,"n445, n491",2,0,0,0,13,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g801,nor,n2284,"n2041, n2220",2,0,0,0,7,17,17,4,0,1199,0,1412,679,0,307,97,0,0,1199,0,1412,679,0,307,97,0
g802,nor,n2776,"n2720, n2757",2,0,0,0,11,13,13,8,0,665,0,811,373,0,164,42,0,0,665,0,811,373,0,164,42,0
g803,buf,n10[24],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g804,xnor,n1492,"n1479, n1484",2,0,0,0,11,9,9,8,0,30,0,36,17,0,7,3,0,0,30,0,36,17,0,7,3,0
g805,nor,n477,"n156, n102",2,0,0,0,11,10,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g806,nor,n2515,"n2344, n2418",2,0,0,0,8,15,15,5,0,472,0,544,268,0,120,46,0,0,472,0,544,268,0,120,46,0
g807,not,n142,n31[1],1,0,0,1,9,3,3,6,0,2,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0
g808,nor,n2532,"n2455, n2453",2,0,0,0,8,12,12,5,0,1541,0,1821,696,0,162,150,0,0,1541,0,1821,696,0,162,150,0
g809,not,n1900,n1899,1,0,0,0,7,18,18,4,0,7454,0,9029,4185,0,1846,506,0,0,7454,0,9029,4185,0,1846,506,0
g810,nor,n1309,"n1167, n1262",2,0,0,0,9,13,13,6,0,36,0,44,22,0,6,11,0,0,36,0,44,22,0,6,11,0
g811,dff,n21[2],"n1, 1'b1, n0, n838",4,1,1,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g812,not,n82,n25[1],1,0,0,1,13,18,6,2,0,12,0,34,18,0,1,0,0,0,12,0,34,18,0,1,0,0
g813,nor,n489,"n290, n102",2,0,0,0,12,17,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g814,xnor,n2888,"n2821, n2847",2,0,0,0,11,10,10,8,0,749,0,900,372,0,114,67,0,0,749,0,900,372,0,114,67,0
g815,nor,n1632,"n1563, n1592",2,0,0,0,7,13,13,4,0,1498,0,1476,467,0,44,69,0,0,1498,0,1476,467,0,44,69,0
g816,nor,n977,"n965, n964",2,0,0,0,6,15,15,3,0,62797,0,76428,32875,0,9965,7072,0,0,62797,0,76428,32875,0,9965,7072,0
g817,nor,n3149,"n3076, n3100",2,0,0,0,11,7,7,8,0,4,0,4,1,0,0,0,0,0,4,0,4,1,0,0,0,0
g818,or,n597,"n426, n506",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g819,not,n2090,n2089,1,0,0,0,7,18,18,4,0,7427,0,8973,4176,0,1847,509,0,0,7427,0,8973,4176,0,1847,509,0
g820,not,n1866,n23[0],1,0,0,1,5,11,11,2,0,187677,0,226110,94814,0,31446,15853,0,0,187677,0,226110,94814,0,31446,15853,0
g821,or,n604,"n442, n490",2,0,0,0,13,15,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g822,or,n843,"n737, n694",2,0,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g823,xnor,n2867,"n2822, n2820",2,0,0,0,11,10,10,8,0,71,0,79,40,0,18,7,0,0,71,0,79,40,0,18,7,0
g824,xnor,n2837,"n2790, n2819",2,0,0,0,11,11,11,8,0,557,0,674,288,0,98,48,0,0,557,0,674,288,0,98,48,0
g825,not,n1896,n1895,1,0,0,0,7,17,17,4,0,14974,0,18285,8096,0,3136,1121,0,0,14974,0,18285,8096,0,3136,1121,0
g826,or,n3248,"n3178, n3238",2,0,0,0,7,5,5,4,0,4,0,2,1,0,0,0,0,0,4,0,2,1,0,0,0,0
g827,nor,n2862,"n2781, n2843",2,0,0,0,12,11,11,9,0,124,0,147,70,0,32,8,0,0,124,0,147,70,0,32,8,0
g828,xnor,n1707,"n1549, n1653",2,0,0,0,7,11,11,4,0,67,0,62,21,0,0,6,0,0,67,0,62,21,0,0,6,0
g829,nor,n713,"n110, n663",2,0,0,0,2,8,2,7,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g830,not,n2871,n2870,1,0,0,0,12,12,12,9,0,281,0,344,157,0,66,18,0,0,281,0,344,157,0,66,18,0
g831,nor,n2584,"n2318, n2522",2,0,0,0,9,9,9,6,0,1222,0,1426,523,0,102,122,0,0,1222,0,1426,523,0,102,122,0
g832,xnor,n1488,"n1460, n1470",2,0,0,0,11,9,9,8,0,23,0,26,13,0,5,3,0,0,23,0,26,13,0,5,3,0
g833,xnor,n2656,"n2538, n2402",2,0,0,0,8,14,14,5,0,2293,0,2800,1276,0,542,155,0,0,2293,0,2800,1276,0,542,155,0
g834,nor,n1850,"n1834, n1849",2,0,0,0,12,10,10,9,0,79,0,77,24,0,2,3,0,0,79,0,77,24,0,2,3,0
g835,nor,n2110,"n1886, n1875",2,0,0,0,6,14,14,3,0,24873,0,29563,11591,0,2970,2376,0,0,24873,0,29563,11591,0,2970,2376,0
g836,nor,n2668,"n2579, n2628",2,0,0,0,10,14,14,7,0,1628,0,1990,902,0,378,111,0,0,1628,0,1990,902,0,378,111,0
g837,nor,n2546,"n2374, n2525",2,0,0,0,9,15,15,6,0,1362,0,1606,773,0,349,106,0,0,1362,0,1606,773,0,349,106,0
g838,xnor,n1836,"n1808, n1793",2,0,0,0,11,9,9,8,0,13,0,11,4,0,1,1,0,0,13,0,11,4,0,1,1,0
g839,xnor,n2769,"n2691, n2636",2,0,0,0,9,12,12,6,0,135,0,150,77,0,34,17,0,0,135,0,150,77,0,34,17,0
g840,xnor,n1151,"n1029, n1043",2,0,0,0,8,11,11,5,0,5655,0,6654,2497,0,505,594,0,0,5655,0,6654,2497,0,505,594,0
g841,nor,n398,"n253, n103",2,0,0,0,13,16,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g842,not,n1946,n1945,1,0,0,0,7,15,15,4,0,7533,0,9038,3676,0,1074,687,0,0,7533,0,9038,3676,0,1074,687,0
g843,xor,n2538,"n2433, n2371",2,0,0,0,8,15,15,5,0,2293,0,2800,1276,0,543,155,0,0,2293,0,2800,1276,0,543,155,0
g844,or,n889,"n622, n813",2,0,0,0,4,3,3,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
g845,nor,n1969,"n1890, n1878",2,0,0,0,6,16,16,3,0,44951,0,54420,22997,0,7664,3828,0,0,44951,0,54420,22997,0,7664,3828,0
g846,nor,n2714,"n2606, n2651",2,0,0,0,10,13,13,7,0,1306,0,1578,660,0,212,114,0,0,1306,0,1578,660,0,212,114,0
g847,nor,n1678,"n1657, n1632",2,0,0,0,8,13,13,5,0,539,0,531,168,0,16,24,0,0,539,0,531,168,0,16,24,0
g848,nor,n733,"n215, n649",2,0,0,0,3,8,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g849,or,n578,"n410, n515",2,0,0,0,11,10,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g850,not,n127,n21[2],1,0,0,1,5,5,3,2,0,4,0,2,1,0,0,0,0,0,4,0,2,1,0,0,0,0
g851,nor,n510,"n159, n346",2,0,0,0,10,2,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g852,or,n922,"n30[6], n46",2,0,0,1,14,9,5,2,0,3,0,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0
g853,nor,n2924,"n2886, n2906",2,0,0,0,13,10,10,10,0,47,0,54,26,0,12,3,0,0,47,0,54,26,0,12,3,0
g854,nor,n402,"n246, n103",2,0,0,0,13,21,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g855,or,n50,"n25[6], n25[5]",2,0,0,1,13,8,4,2,0,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0
g856,buf,n13[12],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g857,not,n209,n21[5],1,0,0,1,5,5,3,2,0,4,0,2,1,0,0,0,0,0,4,0,2,1,0,0,0,0
g858,dff,n28[13],"n1, 1'b1, n0, n544",4,1,1,1,12,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g859,nor,n1648,"n1571, n1617",2,0,0,0,7,13,13,4,0,1264,0,1241,394,0,32,62,0,0,1264,0,1241,394,0,32,62,0
g860,nor,n2675,"n2534, n2588",2,0,0,0,11,12,12,8,0,1241,0,1475,576,0,146,118,0,0,1241,0,1475,576,0,146,118,0
g861,nor,n1608,"n1522, n1552",2,0,0,0,6,13,13,3,0,695,0,687,216,0,19,33,0,0,695,0,687,216,0,19,33,0
g862,nor,n1455,"n1301, n1425",2,0,0,0,9,11,11,6,0,120,0,147,70,0,25,15,0,0,120,0,147,70,0,25,15,0
g863,not,n2401,n2400,1,0,0,0,8,14,14,5,0,4338,0,5227,2163,0,668,386,0,0,4338,0,5227,2163,0,668,386,0
g864,not,n2851,n2850,1,0,0,0,12,11,11,9,0,427,0,512,209,0,61,38,0,0,427,0,512,209,0,61,38,0
g865,nor,n2282,"n2085, n2217",2,0,0,0,7,11,11,4,0,1222,0,1428,523,0,102,122,0,0,1222,0,1428,523,0,102,122,0
g866,not,n3082,n3300,1,0,0,0,13,7,7,10,0,4,0,3,2,0,0,0,0,0,4,0,3,2,0,0,0,0
g867,not,n3071,n32[10],1,0,0,1,11,7,7,8,0,8,0,7,3,0,0,0,0,0,8,0,7,3,0,0,0,0
g868,nor,n1274,"n1224, n1218",2,0,0,0,9,14,14,6,0,1851,0,2256,949,0,280,190,0,0,1851,0,2256,949,0,280,190,0
g869,or,n845,"n739, n696",2,0,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g870,not,n1938,n1937,1,0,0,0,7,17,17,4,0,3273,0,3924,1851,0,833,227,0,0,3273,0,3924,1851,0,833,227,0
g871,nor,n3210,"n3069, n3155",2,0,0,0,6,6,6,3,0,4,0,3,1,0,0,0,0,0,4,0,3,1,0,0,0,0
g872,xnor,n2257,"n1929, n1905",2,0,0,0,7,15,15,4,0,18413,0,22357,9579,0,3338,1520,0,0,18413,0,22357,9579,0,3338,1520,0
g873,nor,n371,"n265, n103",2,0,0,0,13,13,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g874,nor,n1476,"n1445, n1461",2,0,0,0,10,10,10,7,0,75,0,92,43,0,16,8,0,0,75,0,92,43,0,16,8,0
g875,xnor,n3277,"n2839, n2858",2,0,0,0,12,8,8,9,0,141,0,161,57,0,8,15,0,0,141,0,161,57,0,8,15,0
g876,not,n2397,n2396,1,0,0,0,8,15,15,5,0,3032,0,3648,1502,0,456,273,0,0,3032,0,3648,1502,0,456,273,0
g877,xnor,n3029,"n3291, n3275",2,0,0,0,11,10,10,8,0,91,0,103,35,0,4,10,0,0,91,0,103,35,0,4,10,0
g878,xnor,n2689,"n2600, n2598",2,0,0,0,9,14,14,6,0,830,0,983,470,0,213,62,0,0,830,0,983,470,0,213,62,0
g879,nor,n1255,"n1235, n1209",2,0,0,0,8,12,12,5,0,465,0,577,264,0,96,49,0,0,465,0,577,264,0,96,49,0
g880,buf,n12[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g881,or,n853,"n746, n718",2,0,0,0,3,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g882,nor,n1692,"n1658, n1633",2,0,0,0,9,14,14,6,0,539,0,532,168,0,16,24,0,0,539,0,532,168,0,16,24,0
g883,or,n543,"n372, n454",2,0,0,0,10,17,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g884,nor,n1785,"n1758, n1763",2,0,0,0,11,11,11,8,0,171,0,168,53,0,5,7,0,0,171,0,168,53,0,5,7,0
g885,nor,n2228,"n1978, n2009",2,0,0,0,8,13,13,5,0,11464,0,13564,5224,0,1248,1115,0,0,11464,0,13564,5224,0,1248,1115,0
g886,not,n145,n31[8],1,0,0,1,9,3,3,6,0,2,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0
g887,not,n99,n98,1,0,0,0,15,15,6,4,0,2,0,4,3,0,1,0,0,0,2,0,4,3,0,1,0,0
g888,nor,n1800,"n1768, n1774",2,0,0,0,10,11,11,7,0,67,0,64,21,0,0,4,0,0,67,0,64,21,0,0,4,0
g889,dff,n28[7],"n1, 1'b1, n0, n549",4,1,1,1,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g890,nor,n725,"n206, n651",2,0,0,0,3,8,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g891,nor,n2711,"n2535, n2667",2,0,0,0,9,13,13,6,0,135,0,152,77,0,34,16,0,0,135,0,152,77,0,34,16,0
g892,or,n3160,"n3154, n3134",2,0,0,0,7,7,7,4,0,5,0,3,1,0,0,0,0,0,5,0,3,1,0,0,0,0
g893,nor,n2982,"n2971, n2977",2,0,0,0,6,17,17,3,0,137781,0,167898,72568,0,22292,15537,0,0,137781,0,167898,72568,0,22292,15537,0
g894,xnor,n1400,"n1327, n1354",2,0,0,0,9,11,11,6,0,29,0,33,18,0,5,9,0,0,29,0,33,18,0,5,9,0
g895,nor,n1109,"n948, n1064",2,0,0,0,8,17,17,5,0,2873,0,3562,1632,0,586,317,0,0,2873,0,3562,1632,0,586,317,0
