gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g193,nor,n216,"n128, n12[1]",2,0,0,1,2,9,7,2,0,35,0,58,3,0,0,0,0,0,35,0,58,3,0,0,0,0
g194,or,n283,"n12[2], n262",2,0,0,1,4,6,5,2,0,34,0,35,2,0,0,0,0,0,34,0,35,2,0,0,0,0
g195,dff,n14[6],"n558, 1'b1, n0, n576",4,1,1,1,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g196,dff,n13[5],"n522, n538, n0, n570",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g197,or,n541,"n558, n504",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g198,nor,n485,"n474, n483",2,0,0,0,4,13,2,3,0,0,0,14,3,0,1,0,0,0,0,0,14,3,0,1,0,0
g199,or,n360,"n325, n344",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g200,dff,n6[11],"1'b1, 1'b1, n0, n357",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g201,nor,n330,"n130, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g202,not,n171,n398,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g203,nor,n278,"n154, n256",2,0,0,0,7,14,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g204,or,n239,"n12[0], n216",2,0,0,1,3,8,7,2,0,35,0,36,2,0,0,0,0,0,35,0,36,2,0,0,0,0
g205,xor,n383,"n415, n381",2,0,0,0,5,2,-1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0
g206,nor,n255,"n145, n214",2,0,0,0,5,7,6,3,0,34,0,36,2,0,0,0,0,0,34,0,36,2,0,0,0,0
g207,or,n361,"n326, n345",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g208,not,n549,n14[1],1,0,0,1,3,12,8,2,0,4,0,54,15,0,2,0,0,0,4,0,54,15,0,2,0,0
g209,xnor,n4[8],"n384, n6[8]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g210,nor,n481,"n14[2], n479",2,0,0,1,3,15,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g211,not,n422,n7[9],1,0,0,1,2,7,3,-1,0,0,0,22,6,0,1,0,0,0,0,0,22,6,0,1,0,0
g212,nor,n118,"n74, n116",2,0,0,0,6,17,4,3,0,0,0,4,2,0,1,0,0,0,0,0,4,2,0,1,0,0
g213,nor,n50,"n45, n48",2,0,0,0,5,20,6,3,0,0,0,48,14,0,1,0,0,0,0,0,48,14,0,1,0,0
g214,nor,n403,"n114, n115",2,0,0,0,6,16,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g215,not,n425,n559,1,0,0,0,6,7,3,5,0,0,0,51,14,0,2,0,0,0,0,0,51,14,0,2,0,0
g216,xnor,n7[0],"n2[16], n376",2,0,0,1,1,5,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0
g217,not,n387,n5[7],1,0,0,1,4,7,12,2,0,40,0,57,5,0,1,2,0,0,40,0,57,5,0,1,2,0
g218,nor,n446,"n418, n444",2,0,0,0,3,6,2,16,0,0,0,34,8,0,1,0,0,0,0,0,34,8,0,1,0,0
g219,nor,n487,"n14[4], n485",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g220,buf,n4[23],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g221,nor,n280,"n153, n256",2,0,0,0,7,19,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g222,nor,n221,"n175, n126",2,0,0,0,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g223,not,n70,n10[7],1,0,0,1,5,24,5,2,0,0,0,46,24,0,1,0,0,0,0,0,46,24,0,1,0,0
g224,xnor,n4[15],"n384, n6[15]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g225,nor,n272,"n191, n257",2,0,0,0,5,17,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g226,buf,n4[19],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g227,nor,n265,"n217, n259",2,0,0,0,6,10,7,4,0,0,0,22,1,0,0,0,0,0,0,0,22,1,0,0,0,0
g228,nor,n460,"n7[11], n458",2,0,0,1,2,6,2,25,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g229,not,n60,n59,1,0,0,0,6,18,7,4,0,0,0,8,3,0,1,0,0,0,0,0,8,3,0,1,0,0
g230,xnor,n4[2],"n384, n6[2]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g231,or,n557,"n546, n556",2,0,0,0,4,8,4,3,0,1,0,54,14,0,2,0,0,0,1,0,54,14,0,2,0,0
g232,dff,n6[6],"1'b1, 1'b1, n0, n362",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g233,dff,n13[15],"n519, n528, n0, n560",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g234,not,n420,n7[11],1,0,0,1,2,7,3,-1,0,0,0,14,4,0,1,0,0,0,0,0,14,4,0,1,0,0
g235,nor,n35,"n8[2], n34",2,0,0,1,4,13,18,2,0,44,0,59,5,0,1,2,0,0,44,0,59,5,0,1,2,0
g236,nor,n463,"n7[12], n461",2,0,0,1,2,6,2,27,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g237,not,n511,n7[15],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g238,nor,n580,"n481, n482",2,0,0,0,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g239,not,n178,n5[3],1,0,0,1,4,10,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g240,xor,n560,"n7[15], n470",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
g241,nor,n342,"n13[10], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g242,not,n141,n13[9],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g243,not,n510,n7[2],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g244,xnor,n384,"n377, n383",2,0,0,0,5,1,-1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
g245,not,n179,n9[1],1,0,0,1,4,14,2,2,0,5,0,21,2,0,0,0,0,0,5,0,21,2,0,0,0,0
g246,dff,n6[12],"1'b1, 1'b1, n0, n356",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g247,not,n181,n9[6],1,0,0,1,4,16,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g248,nor,n457,"n7[10], n455",2,0,0,1,2,6,2,23,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g249,xnor,n381,"n378, n8[0]",2,0,0,1,4,3,-1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,0
g250,nor,n243,"n158, n209",2,0,0,0,3,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g251,not,n127,n13[0],1,0,0,1,3,4,2,2,0,1,0,2,1,0,0,0,0,0,1,0,2,1,0,0,0,0
g252,nor,n299,"n126, n292",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g253,nor,n207,"n144, n126",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g254,not,n500,n7[7],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g255,nor,n316,"n127, n307",2,0,0,0,4,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g256,not,n130,n13[3],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g257,or,n529,"n558, n497",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g258,or,n21,"n10[15], n10[14]",2,0,0,1,5,12,9,2,0,3,0,20,2,0,0,0,0,0,3,0,20,2,0,0,0,0
g259,nor,n254,"n159, n209",2,0,0,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g260,dff,n13[7],"n521, n536, n0, n568",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g261,or,n553,"n547, n544",2,0,0,0,4,11,7,3,0,4,0,54,14,0,2,0,0,0,4,0,54,14,0,2,0,0
g262,not,n136,n13[5],1,0,0,1,4,4,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g263,not,n143,n8[3],1,0,0,1,4,18,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g264,buf,n4[25],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g265,not,n509,n14[0],1,0,0,1,3,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g266,or,n29,"n10[13], n28",2,0,0,1,5,12,9,2,0,3,0,20,2,0,0,0,0,0,3,0,20,2,0,0,0,0
g267,nor,n402,"n111, n112",2,0,0,0,6,18,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g268,dff,n10[11],"1'b1, 1'b1, n0, n253",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g269,nor,n565,"n457, n458",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g270,not,n92,n91,1,0,0,0,7,24,5,4,0,0,0,52,27,0,1,0,0,0,0,0,52,27,0,1,0,0
g271,nor,n312,"n236, n309",2,0,0,0,5,10,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g272,not,n57,n56,1,0,0,0,6,18,7,4,0,0,0,18,6,0,1,0,0,0,0,0,18,6,0,1,0,0
g273,xnor,n4[9],"n384, n6[9]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g274,nor,n571,"n439, n440",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g275,nor,n240,"n151, n209",2,0,0,0,3,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g276,xnor,n377,"n11[0], n12[0]",2,0,0,1,4,2,-1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0
g277,nor,n106,"n75, n104",2,0,0,0,6,22,4,3,0,0,0,28,14,0,1,0,0,0,0,0,28,14,0,1,0,0
g278,or,n537,"n558, n503",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g279,not,n472,n14[0],1,0,0,1,3,16,3,2,0,0,0,22,6,0,1,0,0,0,0,0,22,6,0,1,0,0
g280,dff,n13[10],"n516, n533, n0, n565",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g281,not,n195,n11[2],1,0,0,1,4,13,2,2,0,2,0,23,2,0,0,0,0,0,2,0,23,2,0,0,0,0
g282,nor,n46,"n8[1], n8[0]",2,0,0,1,4,22,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g283,nor,n581,"n479, n478",2,0,0,0,4,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g284,nor,n568,"n448, n449",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g285,not,n429,n7[12],1,0,0,1,2,7,3,-1,0,0,0,10,3,0,1,0,0,0,0,0,10,3,0,1,0,0
g286,dff,n14[0],"n558, 1'b1, n0, n509",4,1,1,1,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g287,nor,n242,"n163, n209",2,0,0,0,3,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g288,nor,n570,"n442, n443",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g289,nor,n320,"n174, n308",2,0,0,0,5,10,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g290,not,n388,n5[1],1,0,0,1,4,5,10,2,0,38,0,57,5,0,1,2,0,0,38,0,57,5,0,1,2,0
g291,nor,n569,"n445, n446",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g292,nor,n494,"n471, n492",2,0,0,0,4,12,2,3,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
g293,nor,n464,"n429, n462",2,0,0,0,3,6,2,28,0,0,0,10,2,0,1,0,0,0,0,0,10,2,0,1,0,0
g294,not,n196,n5[5],1,0,0,1,4,9,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g295,nor,n303,"n126, n282",2,0,0,0,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g296,nor,n443,"n421, n441",2,0,0,0,3,6,2,14,0,0,0,38,9,0,1,0,0,0,0,0,38,9,0,1,0,0
g297,nor,n337,"n13[15], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g298,dff,n14[7],"n558, 1'b1, n0, n575",4,1,1,1,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g299,xnor,n4[14],"n384, n6[14]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g300,dff,n12[2],"1'b1, 1'b1, n0, n369",4,1,1,1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g301,nor,n493,"n14[6], n491",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g302,xnor,n4[3],"n384, n6[3]",2,0,0,1,6,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g303,nor,n306,"n274, n304",2,0,0,0,3,3,2,4,0,32,0,34,2,0,0,0,0,0,32,0,34,2,0,0,0,0
g304,not,n459,n458,1,0,0,0,4,7,3,25,0,0,0,14,4,0,1,0,0,0,0,0,14,4,0,1,0,0
g305,not,n66,n10[4],1,0,0,1,5,24,5,2,0,0,0,64,33,0,1,0,0,0,0,0,64,33,0,1,0,0
g306,nor,n454,"n7[9], n452",2,0,0,1,2,6,2,21,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g307,not,n132,n5[6],1,0,0,1,4,10,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g308,not,n417,n7[4],1,0,0,1,2,7,3,-1,0,0,0,42,11,0,1,0,0,0,0,0,42,11,0,1,0,0
g309,nor,n442,"n7[5], n440",2,0,0,1,2,6,2,13,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g310,nor,n62,"n39, n60",2,0,0,0,5,17,6,3,0,0,0,8,2,0,1,0,0,0,0,0,8,2,0,1,0,0
g311,not,n492,n491,1,0,0,0,5,13,3,4,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0
g312,not,n495,n7[0],1,0,0,1,2,6,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g313,nor,n394,"n87, n88",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g314,or,n359,"n324, n343",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g315,or,n355,"n319, n339",2,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g316,not,n256,n257,1,0,0,0,6,5,4,4,0,32,0,56,3,0,0,0,0,0,32,0,56,3,0,0,0,0
g317,not,n149,n396,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g318,not,n64,n10[13],1,0,0,1,5,18,5,2,0,0,0,10,6,0,1,0,0,0,0,0,10,6,0,1,0,0
g319,nor,n409,"n58, n59",2,0,0,0,5,16,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g320,nor,n399,"n102, n103",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g321,nor,n326,"n138, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g322,nor,n274,"n175, n256",2,0,0,0,5,4,3,3,0,32,0,35,2,0,0,0,0,0,32,0,35,2,0,0,0,0
g323,dff,n6[10],"1'b1, 1'b1, n0, n358",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g324,not,n89,n88,1,0,0,0,7,24,5,4,0,0,0,58,30,0,1,0,0,0,0,0,58,30,0,1,0,0
g325,dff,n10[10],"1'b1, 1'b1, n0, n251",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g326,nor,n219,"n179, n126",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g327,nor,n245,"n166, n209",2,0,0,0,3,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g328,buf,n4[29],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g329,nor,n47,"n43, n40",2,0,0,0,5,21,6,3,0,0,0,58,17,0,1,0,0,0,0,0,58,17,0,1,0,0
g330,not,n197,n9[7],1,0,0,1,4,13,10,2,0,4,0,20,2,0,0,0,0,0,4,0,20,2,0,0,0,0
g331,not,n110,n109,1,0,0,0,7,19,5,4,0,0,0,16,9,0,1,0,0,0,0,0,16,9,0,1,0,0
g332,not,n167,n412,1,0,0,0,6,18,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g333,or,n556,"n551, n555",2,0,0,0,4,9,5,3,0,2,0,54,14,0,2,0,0,0,2,0,54,14,0,2,0,0
g334,or,n555,"n553, n552",2,0,0,0,5,10,6,4,0,3,0,54,14,0,2,0,0,0,3,0,54,14,0,2,0,0
g335,not,n546,n14[4],1,0,0,1,3,9,5,2,0,1,0,54,15,0,2,0,0,0,1,0,54,15,0,2,0,0
g336,or,n33,"n8[6], n8[5]",2,0,0,1,4,10,15,2,0,43,0,57,5,0,1,2,0,0,43,0,57,5,0,1,2,0
g337,not,n107,n106,1,0,0,0,7,21,5,4,0,0,0,22,12,0,1,0,0,0,0,0,22,12,0,1,0,0
g338,nor,n567,"n451, n452",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g339,or,n526,"n558, n7[1]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g340,nor,n258,"n389, n211",2,0,0,0,7,9,6,5,0,1,0,20,1,0,0,0,0,0,1,0,20,1,0,0,0,0
g341,not,n389,n414,1,0,0,0,7,10,7,4,0,1,0,20,2,0,0,0,0,0,1,0,20,2,0,0,0,0
g342,not,n192,n8[5],1,0,0,1,4,15,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g343,or,n552,"n549, n545",2,0,0,0,4,11,7,3,0,4,0,54,14,0,2,0,0,0,4,0,54,14,0,2,0,0
g344,nor,n84,"n10[3], n82",2,0,0,1,5,20,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g345,nor,n298,"n126, n289",2,0,0,0,2,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g346,xor,n407,"n8[7], n62",2,0,0,1,4,17,5,2,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0
g347,or,n25,"n24, n23",2,0,0,0,7,16,13,4,0,5,0,22,2,0,0,0,0,0,5,0,22,2,0,0,0,0
g348,nor,n234,"n10[0], n209",2,0,0,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g349,dff,n10[5],"1'b1, 1'b1, n0, n247",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g350,nor,n490,"n14[5], n488",2,0,0,1,3,12,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g351,or,n534,"n558, n502",2,0,0,0,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g352,nor,n329,"n135, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g353,not,n504,n7[1],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g354,nor,n208,"n190, n126",2,0,0,0,2,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g355,nor,n408,"n61, n62",2,0,0,0,5,16,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g356,not,n184,n8[1],1,0,0,1,4,20,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g357,not,n174,n12[2],1,0,0,1,4,7,4,2,0,34,0,102,5,0,0,1,0,0,34,0,102,5,0,0,1,0
g358,dff,n13[0],"n527, n542, n0, n7[0]",4,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g359,not,n498,n7[12],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g360,or,n415,"n372, n382",2,0,0,0,5,3,8,3,0,37,0,57,4,0,1,2,0,0,37,0,57,4,0,1,2,0
g361,dff,n6[13],"1'b1, 1'b1, n0, n355",4,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g362,not,n182,n8[6],1,0,0,1,4,15,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g363,not,n503,n7[6],1,0,0,1,2,6,2,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
g364,dff,n13[1],"n526, n541, n0, n574",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g365,not,n168,n411,1,0,0,0,6,18,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g366,not,n75,n10[10],1,0,0,1,5,23,5,2,0,0,0,28,15,0,1,0,0,0,0,0,28,15,0,1,0,0
g367,not,n550,n14[5],1,0,0,1,3,9,5,2,0,1,0,54,15,0,2,0,0,0,1,0,54,15,0,2,0,0
g368,nor,n321,"n126, n306",2,0,0,0,2,2,1,0,0,16,0,17,1,0,0,0,0,0,16,0,17,1,0,0,0,0
g369,not,n162,n409,1,0,0,0,6,15,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g370,nor,n439,"n7[4], n437",2,0,0,1,2,6,2,11,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g371,dff,n14[1],"n558, 1'b1, n0, n581",4,1,1,1,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g372,not,n116,n115,1,0,0,0,7,18,5,4,0,0,0,4,3,0,1,0,0,0,0,0,4,3,0,1,0,0
g373,not,n83,n82,1,0,0,0,7,21,5,4,0,0,0,70,36,0,1,0,0,0,0,0,70,36,0,1,0,0
g374,nor,n109,"n73, n107",2,0,0,0,6,20,4,3,0,0,0,22,11,0,1,0,0,0,0,0,22,11,0,1,0,0
g375,or,n19,"n10[9], n10[8]",2,0,0,1,5,18,15,2,0,7,0,22,2,0,0,0,0,0,7,0,22,2,0,0,0,0
g376,not,n444,n443,1,0,0,0,4,7,3,15,0,0,0,34,9,0,1,0,0,0,0,0,34,9,0,1,0,0
g377,not,n183,n5[1],1,0,0,1,4,7,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g378,dff,n13[3],"n524, n540, n0, n572",4,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g379,nor,n563,"n463, n464",2,0,0,0,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g380,or,n512,"n558, n7[12]",2,0,0,1,2,5,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g381,nor,n467,"n419, n465",2,0,0,0,3,6,2,30,0,0,0,6,1,0,1,0,0,0,0,0,6,1,0,1,0,0
g382,buf,n4[16],n4[31],1,0,0,1,5,0,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g383,nor,n351,"n13[1], n322",2,0,0,1,4,3,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g384,not,n193,n9[5],1,0,0,1,4,13,2,2,0,4,0,21,2,0,0,0,0,0,4,0,21,2,0,0,0,0
g385,nor,n449,"n428, n447",2,0,0,0,3,6,2,18,0,0,0,30,7,0,1,0,0,0,0,0,30,7,0,1,0,0
g386,nor,n235,"n9[0], n211",2,0,0,1,4,7,6,2,0,34,0,36,2,0,0,0,0,0,34,0,36,2,0,0,0,0
g387,nor,n397,"n96, n97",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g388,or,n375,"n387, n5[6]",2,0,0,1,4,6,11,2,0,40,0,57,4,0,1,2,0,0,40,0,57,4,0,1,2,0
g389,nor,n99,"n10[8], n97",2,0,0,1,5,23,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g390,nor,n301,"n261, n283",2,0,0,0,5,5,4,3,0,33,0,35,2,0,0,0,0,0,33,0,35,2,0,0,0,0
g391,not,n45,n8[2],1,0,0,1,4,21,7,2,0,0,0,48,15,0,1,0,0,0,0,0,48,15,0,1,0,0
g392,nor,n319,"n129, n307",2,0,0,0,5,3,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
