gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g193,dff,n20[0],"n1, 1'b1, n0, n5[0]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g194,nor,n96,"n254, n67",2,0,0,0,3,8,8,3,0,19,0,489,121,0,20,2,0,0,0,0,1,3,0,0,1,0
g195,dff,n17[8],"n1, 1'b1, n0, n4[8]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g196,nor,n127,"n77, n115",2,0,0,0,3,7,7,3,0,14,0,364,89,0,14,0,0,0,0,0,2,3,0,1,3,0
g197,buf,n10[0],1'b0,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g198,nor,n282,"n13[5], n280",2,0,0,1,5,2,2,5,0,0,0,2,0,0,0,0,0,0,52,0,207,299,0,46,221,0
g199,nor,n307,"n306, n304",2,0,0,0,6,5,5,6,0,1,0,46,11,0,1,0,0,0,24,0,93,139,0,22,102,0
g200,dff,n10[10],"n1, 1'b1, n0, n25[10]",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g201,not,n290,n289,1,0,0,0,7,3,3,7,0,0,0,14,4,0,1,0,0,0,61,0,248,367,0,59,267,0
g202,nor,n237,"n33, n206",2,0,0,0,3,4,4,3,0,0,0,53,13,0,4,0,0,0,2,0,10,16,0,1,10,0
g203,nor,n216,"n12[6], n187",2,0,0,1,2,9,9,2,0,5,0,94,23,0,2,0,0,0,1,0,3,3,0,1,4,0
g204,xnor,n26,"n257, n24[0]",2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,6,5,0,2,9,0
g205,not,n47,n11[1],1,0,0,1,2,10,10,2,0,42,0,929,232,0,27,0,0,0,0,0,0,1,0,0,0,0
g206,dff,n11[5],"n1, 1'b1, n0, n3[5]",4,1,1,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g207,dff,n19[2],"n1, 1'b1, n0, n6[2]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g208,nor,n172,"n153, n156",2,0,0,0,5,6,6,5,0,1,0,38,9,0,3,1,0,0,2,0,6,6,0,1,6,0
g209,dff,n17[0],"n1, 1'b1, n0, n4[0]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g210,nor,n136,"n57, n124",2,0,0,0,3,6,6,3,0,1,0,75,18,0,8,0,0,0,0,0,2,3,0,1,3,0
g211,not,n267,n13[11],1,0,0,1,6,3,3,6,0,0,0,2,1,0,1,0,0,0,14,0,33,47,0,8,38,0
g212,nor,n91,"n46, n60",2,0,0,0,3,12,12,3,0,7,0,148,34,0,7,0,0,0,0,0,1,3,0,0,1,0
g213,nor,n105,"n71, n97",2,0,0,0,3,8,8,3,0,10,0,244,60,0,10,1,0,0,0,0,2,4,0,0,2,0
g214,dff,n19[3],"n1, 1'b1, n0, n6[3]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g215,nor,n79,"n38, n54",2,0,0,0,3,9,9,3,0,5,0,193,45,0,11,0,0,0,0,0,1,3,0,0,1,0
g216,dff,n12[3],"n1, 1'b1, n0, n9[3]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g217,dff,n10[5],"n1, 1'b1, n0, n25[5]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g218,nor,n218,"n135, n178",2,0,0,0,5,6,6,5,0,1,0,30,7,0,4,0,0,0,1,0,5,8,0,2,7,0
g219,not,n180,n179,1,0,0,0,4,4,4,4,0,1,0,23,6,0,6,0,0,0,1,0,2,6,0,1,4,0
g220,not,n281,n280,1,0,0,0,5,3,3,5,0,0,0,26,7,0,1,0,0,0,45,0,187,284,0,42,200,0
g221,dff,n21[0],"n1, 1'b1, n0, n6[0]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g222,not,n97,n96,1,0,0,0,4,9,9,4,0,10,0,244,61,0,10,1,0,0,0,0,1,4,0,0,1,0
g223,xnor,n13[5],"n257, n228",2,0,0,1,4,3,3,4,0,0,0,28,7,0,1,1,0,0,7,0,19,16,0,4,21,0
g224,xor,n13[10],"n249, n228",2,0,0,1,5,3,3,5,0,0,0,8,2,0,2,0,0,0,13,0,32,37,0,7,32,0
g225,dff,n19[5],"n1, 1'b1, n0, n6[5]",4,1,1,1,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g226,nor,n193,"n45, n131",2,0,0,0,3,9,9,3,0,9,0,187,47,0,4,0,0,0,0,0,3,2,0,1,3,0
g227,nor,n25[4],"n279, n280",2,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,90,0,375,564,0,84,400,0
g228,nor,n166,"n65, n135",2,0,0,0,4,6,6,4,0,2,0,79,19,0,6,0,0,0,0,0,3,6,0,1,4,0
g229,dff,n18[1],"n1, 1'b1, n0, n8[1]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g230,or,n224,"n171, n209",2,0,0,0,4,9,9,4,0,2,0,48,11,0,2,0,0,0,5,0,12,19,0,2,12,0
g231,nor,n161,"n65, n128",2,0,0,0,4,9,9,4,0,1,0,49,11,0,2,0,0,0,0,0,3,6,0,1,4,0
g232,or,n120,"n78, n105",2,0,0,0,3,7,7,3,0,10,0,243,60,0,10,1,0,0,1,0,2,4,0,0,3,0
g233,dff,n11[7],"n1, 1'b1, n0, n3[7]",4,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g234,not,n39,n16[5],1,0,0,1,2,10,10,2,0,1,0,49,12,0,2,0,0,0,0,0,0,1,0,0,0,0
g235,dff,n16[5],"n1, 1'b1, n0, n5[5]",4,1,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g236,not,n266,n310,1,0,0,0,3,3,3,9,0,0,0,42,11,0,1,0,0,0,39,0,149,224,0,32,166,0
g237,nor,n82,"n49, n67",2,0,0,0,3,8,8,3,0,4,0,122,29,0,15,0,0,0,0,0,1,3,0,0,1,0
g238,dff,n11[2],"n1, 1'b1, n0, n3[2]",4,1,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g239,dff,n10[3],"n1, 1'b1, n0, n25[3]",4,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g240,dff,n10[8],"n1, 1'b1, n0, n25[8]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g241,not,n74,n73,1,0,0,0,3,9,9,3,0,10,0,256,64,0,10,1,0,0,0,0,0,1,0,0,1,0
g242,xor,n13[3],"n15[3], n237",2,0,0,1,2,3,3,2,0,0,0,36,9,0,2,0,0,0,2,0,10,16,0,2,10,0
g243,dff,n17[6],"n1, 1'b1, n0, n4[6]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g244,not,n35,n23[0],1,0,0,1,2,8,8,2,0,42,0,843,211,0,22,3,0,0,0,0,0,1,0,0,0,0
g245,xnor,n197,"n67, n143",2,0,0,0,4,9,9,4,0,8,0,187,47,0,4,1,0,0,1,0,5,10,0,0,7,0
g246,not,n95,n94,1,0,0,0,4,10,10,4,0,11,0,256,64,0,10,1,0,0,0,0,1,4,0,0,1,0
g247,nor,n291,"n13[8], n289",2,0,0,1,5,2,2,5,0,0,0,2,0,0,0,0,0,0,66,0,270,401,0,65,291,0
g248,not,n133,n132,1,0,0,0,4,6,6,4,0,2,0,73,18,0,8,0,0,0,0,0,2,4,0,1,3,0
g249,dff,n12[0],"n1, 1'b1, n0, n9[0]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g250,nor,n183,"n103, n148",2,0,0,0,3,6,6,3,0,1,0,29,7,0,4,0,0,0,1,0,2,5,0,1,4,0
g251,xor,n14[10],"n248, n221",2,0,0,1,4,7,7,4,0,1,0,47,11,0,2,0,0,0,3,0,14,19,0,6,16,0
g252,nor,n83,"n35, n64",2,0,0,0,3,7,7,3,0,28,0,561,139,0,16,3,0,0,0,0,1,1,0,0,1,0
g253,dff,n17[7],"n1, 1'b1, n0, n4[7]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g254,xnor,n50,"n19[5], n19[1]",2,0,0,1,2,12,12,2,0,7,0,147,34,0,7,1,0,0,0,0,0,0,0,0,1,0
g255,or,n209,"n144, n162",2,0,0,0,5,10,10,5,0,3,0,48,11,0,2,0,0,0,4,0,9,15,0,1,8,0
g256,nor,n139,"n57, n113",2,0,0,0,3,7,7,3,0,3,0,144,34,0,8,0,0,0,0,0,2,3,0,1,3,0
g257,not,n72,n71,1,0,0,0,3,8,8,3,0,9,0,244,61,0,10,1,0,0,0,0,0,1,0,0,1,0
g258,not,n46,n11[5],1,0,0,1,2,13,13,2,0,15,0,247,58,0,11,0,0,0,0,0,0,1,0,0,0,0
g259,nor,n238,"n30, n204",2,0,0,0,3,4,4,3,0,0,0,69,17,0,4,0,0,0,1,0,7,11,0,2,8,0
g260,nor,n25[3],"n276, n277",2,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,88,0,359,542,0,78,388,0
g261,or,n257,"n28, n207",2,0,0,0,3,2,2,3,0,1,0,28,7,0,1,2,0,0,2,0,6,5,0,2,8,0
g262,nor,n289,"n259, n287",2,0,0,0,6,2,2,6,0,0,0,18,4,0,1,0,0,0,61,0,248,366,0,59,267,0
g263,not,n43,n12[7],1,0,0,1,2,5,5,2,0,10,0,208,53,0,8,0,0,0,0,0,0,1,0,0,0,0
g264,or,n206,"n157, n164",2,0,0,0,4,4,4,4,0,1,0,54,13,0,6,0,0,0,2,0,9,15,0,1,10,0
g265,nor,n164,"n67, n133",2,0,0,0,4,5,5,4,0,1,0,55,13,0,6,0,0,0,0,0,3,6,0,1,4,0
g266,buf,n10[3],1'b0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g267,xor,n114,"n80, n75",2,0,0,0,3,7,7,3,0,7,0,192,46,0,22,4,0,0,0,0,1,1,0,1,2,0
g268,xnor,n76,"n16[1], n19[1]",2,0,0,1,2,8,8,2,0,33,0,832,205,0,46,1,0,0,0,0,0,0,0,0,1,0
g269,dff,n12[6],"n1, 1'b1, n0, n9[6]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g270,xnor,n71,"n19[3], n16[3]",2,0,0,1,2,8,8,2,0,23,0,609,150,0,35,3,0,0,0,0,0,0,0,0,1,0
g271,not,n170,n169,1,0,0,0,4,7,7,4,0,1,0,6,2,0,2,0,0,0,3,0,3,5,0,0,3,0
g272,or,n162,"n126, n116",2,0,0,0,4,11,11,4,0,4,0,48,11,0,2,0,0,0,2,0,5,9,0,1,5,0
g273,dff,n16[4],"n1, 1'b1, n0, n5[4]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g274,nor,n155,"n62, n114",2,0,0,0,3,6,6,3,0,4,0,119,29,0,9,4,0,0,0,0,2,1,0,1,3,0
g275,nor,n157,"n68, n143",2,0,0,0,3,5,5,3,0,1,0,55,13,0,6,0,0,0,1,0,6,9,0,0,6,0
g276,dff,n15[4],"n1, 1'b1, n0, n7[4]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g277,xor,n168,"n118, n57",2,0,0,0,3,9,9,3,0,1,0,48,11,0,3,0,0,0,1,0,3,5,0,1,3,0
g278,dff,n23[0],"n1, 1'b1, n0, n3[0]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g279,xnor,n201,"n63, n131",2,0,0,0,4,10,10,4,0,2,0,48,11,0,2,1,0,0,0,0,2,2,0,1,5,0
g280,nor,n132,"n78, n112",2,0,0,0,3,6,6,3,0,2,0,92,22,0,10,0,0,0,0,0,2,3,0,1,3,0
g281,dff,n19[4],"n1, 1'b1, n0, n6[4]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g282,not,n262,n13[5],1,0,0,1,5,3,3,5,0,0,0,26,7,0,1,0,0,0,7,0,19,17,0,4,21,0
g283,xnor,n61,"n16[2], n18[2]",2,0,0,1,2,6,6,2,0,14,0,367,90,0,24,2,0,0,0,0,0,0,0,0,1,0
g284,nor,n92,"n37, n54",2,0,0,0,3,12,12,3,0,2,0,50,11,0,3,0,0,0,0,0,1,3,0,0,1,0
g285,not,n49,n17[3],1,0,0,1,2,8,8,2,0,6,0,159,39,0,19,0,0,0,0,0,0,1,0,0,0,0
g286,xnor,n53,"n27, n12[4]",2,0,0,1,2,8,8,2,0,12,0,419,98,0,34,2,0,0,0,0,0,1,0,0,1,0
g287,nor,n185,"n43, n127",2,0,0,0,3,9,9,3,0,9,0,187,47,0,4,0,0,0,0,0,3,4,0,1,3,0
g288,not,n287,n286,1,0,0,0,7,3,3,7,0,0,0,18,5,0,1,0,0,0,56,0,226,330,0,53,243,0
g289,dff,n10[9],"n1, 1'b1, n0, n25[9]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g290,nor,n106,"n72, n96",2,0,0,0,4,7,7,4,0,9,0,244,60,0,10,1,0,0,0,0,2,4,0,0,2,0
g291,nor,n243,"n161, n224",2,0,0,0,5,8,8,5,0,1,0,48,11,0,2,0,0,0,5,0,16,25,0,3,16,0
g292,nor,n88,"n47, n65",2,0,0,0,3,9,9,3,0,28,0,647,160,0,21,0,0,0,0,0,1,3,0,0,1,0
g293,nor,n310,"n309, n308",2,0,0,0,2,3,3,8,0,0,0,45,11,0,1,0,0,0,39,0,149,223,0,32,166,0
g294,or,n150,"n35, n117",2,0,0,0,3,11,11,3,0,14,0,282,71,0,6,0,0,0,1,0,1,2,0,1,2,0
g295,nor,n143,"n106, n120",2,0,0,0,4,6,6,4,0,9,0,243,60,0,10,1,0,0,1,0,5,8,0,0,5,0
g296,nor,n292,"n265, n290",2,0,0,0,6,2,2,6,0,0,0,14,3,0,1,0,0,0,66,0,270,403,0,65,291,0
g297,nor,n300,"n13[11], n298",2,0,0,1,6,2,2,6,0,0,0,2,0,0,0,0,0,0,98,0,362,521,0,89,389,0
g298,nor,n129,"n61, n121",2,0,0,0,3,5,5,3,0,3,0,112,27,0,14,0,0,0,0,0,2,3,0,1,3,0
g299,xor,n13[4],"n15[4], n229",2,0,0,1,2,3,3,2,0,0,0,32,8,0,2,0,0,0,1,0,7,9,0,3,6,0
g300,not,n178,n177,1,0,0,0,4,7,7,4,0,2,0,36,9,0,6,0,0,0,1,0,2,4,0,1,4,0
g301,buf,n10[6],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g302,xor,n13[9],"n244, n229",2,0,0,1,4,3,3,4,0,0,0,12,3,0,2,0,0,0,5,0,24,31,0,9,28,0
g303,dff,n12[2],"n1, 1'b1, n0, n9[2]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g304,dff,n11[10],"n1, 1'b1, n0, n3[10]",4,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g305,dff,n12[4],"n1, 1'b1, n0, n9[4]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g306,dff,n24[0],"n1, 1'b1, n0, n7[0]",4,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g307,or,n147,"n44, n124",2,0,0,0,3,7,7,3,0,2,0,21,5,0,4,0,0,0,1,0,1,4,0,1,2,0
g308,nor,n25[8],"n291, n292",2,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,132,0,541,804,0,130,582,0
g309,or,n109,"n38, n92",2,0,0,0,3,11,11,3,0,2,0,49,11,0,3,0,0,0,1,0,1,4,0,0,1,0
g310,xor,n111,"n89, n76",2,0,0,0,3,7,7,3,0,5,0,186,45,0,25,0,0,0,0,0,1,3,0,1,2,0
g311,nor,n211,"n133, n192",2,0,0,0,5,6,6,5,0,1,0,18,4,0,2,0,0,0,1,0,5,10,0,2,7,0
g312,nor,n280,"n263, n278",2,0,0,0,4,2,2,4,0,0,0,30,7,0,1,0,0,0,45,0,187,283,0,42,200,0
g313,not,n256,n11[2],1,0,0,1,2,10,10,2,0,21,0,513,128,0,20,2,0,0,0,0,0,1,0,0,0,0
g314,nor,n25[9],"n294, n295",2,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,142,0,591,870,0,148,638,0
g315,or,n306,"n302, n303",2,0,0,0,7,6,6,7,0,2,0,46,11,0,1,0,0,0,15,0,54,86,0,10,64,0
g316,or,n212,"n41, n172",2,0,0,0,3,5,5,3,0,1,0,37,9,0,3,1,0,0,3,0,6,7,0,1,6,0
g317,nor,n81,"n48, n69",2,0,0,0,3,7,7,3,0,5,0,150,36,0,19,0,0,0,0,0,1,3,0,0,1,0
g318,nor,n25[11],"n300, n301",2,0,0,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,196,0,725,1044,0,178,778,0
g319,not,n153,n154,1,0,0,0,4,7,7,4,0,2,0,48,12,0,5,1,0,0,2,0,3,4,0,0,3,0
g320,not,n40,n17[1],1,0,0,1,2,8,8,2,0,8,0,260,63,0,37,0,0,0,0,0,0,1,0,0,0,0
g321,not,n36,n17[4],1,0,0,1,2,8,8,2,0,5,0,126,31,0,17,0,0,0,0,0,0,1,0,0,0,0
g322,not,n65,n66,1,0,0,0,3,7,7,3,0,36,0,962,236,0,54,0,0,0,0,0,0,2,0,0,1,0
g323,xnor,n103,"n53, n17[9]",2,0,0,1,2,7,7,2,0,1,0,29,7,0,4,1,0,0,0,0,0,1,0,0,2,0
g324,or,n227,"n214, n204",2,0,0,0,5,5,5,5,0,1,0,9,2,0,2,0,0,0,5,0,12,19,0,3,14,0
g325,not,n296,n295,1,0,0,0,7,3,3,7,0,0,0,6,2,0,1,0,0,0,71,0,295,437,0,74,319,0
g326,buf,n10[8],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g327,nor,n203,"n154, n181",2,0,0,0,4,5,5,4,0,0,0,10,2,0,2,0,0,0,3,0,6,7,0,1,6,0
g328,dff,n15[3],"n1, 1'b1, n0, n7[3]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g329,dff,n16[2],"n1, 1'b1, n0, n5[2]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g330,dff,n12[1],"n1, 1'b1, n0, n9[1]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g331,nor,n98,"n74, n94",2,0,0,0,4,8,8,4,0,10,0,256,63,0,10,1,0,0,0,0,2,4,0,0,2,0
g332,dff,n17[5],"n1, 1'b1, n0, n4[5]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g333,not,n186,n185,1,0,0,0,4,8,8,4,0,4,0,93,24,0,2,0,0,0,0,0,3,5,0,1,3,0
g334,not,n137,n136,1,0,0,0,4,6,6,4,0,1,0,60,15,0,6,0,0,0,0,0,2,4,0,1,3,0
g335,buf,n10[5],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g336,not,n48,n17[2],1,0,0,1,2,7,7,2,0,7,0,196,48,0,29,0,0,0,0,0,0,1,0,0,0,0
g337,not,n260,n13[10],1,0,0,1,6,3,3,6,0,0,0,6,2,0,1,0,0,0,13,0,32,38,0,7,32,0
g338,nor,n295,"n261, n293",2,0,0,0,6,2,2,6,0,0,0,10,2,0,1,0,0,0,71,0,295,436,0,74,319,0
g339,nor,n245,"n198, n223",2,0,0,0,5,4,4,5,0,0,0,5,1,0,2,0,0,0,11,0,22,31,0,3,24,0
g340,not,n263,n13[4],1,0,0,1,3,3,3,3,0,0,0,30,8,0,1,0,0,0,1,0,7,10,0,3,6,0
g341,xnor,n77,"n16[1], n18[1]",2,0,0,1,2,7,7,2,0,17,0,504,123,0,28,1,0,0,0,0,0,0,0,0,1,0
g342,nor,n215,"n130, n180",2,0,0,0,5,5,5,5,0,1,0,22,5,0,4,0,0,0,1,0,5,10,0,2,7,0
g343,not,n302,n14[13],1,0,0,1,6,7,7,6,0,2,0,46,12,0,1,0,0,0,7,0,27,48,0,5,32,0
g344,nor,n176,"n16[5], n142",2,0,0,1,2,10,10,2,0,2,0,49,11,0,2,0,0,0,0,0,3,4,0,1,3,0
g345,nor,n213,"n137, n184",2,0,0,0,5,6,6,5,0,1,0,14,3,0,2,0,0,0,1,0,5,10,0,2,7,0
g346,xnor,n68,"n16[3], n33",2,0,0,1,2,6,6,2,0,34,0,945,233,0,55,5,0,0,0,0,0,1,0,0,1,0
g347,dff,n11[3],"n1, 1'b1, n0, n3[3]",4,1,1,1,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g348,not,n44,n17[5],1,0,0,1,2,8,8,2,0,8,0,132,32,0,18,2,0,0,0,0,0,1,0,0,0,0
g349,xnor,n59,"n16[5], n41",2,0,0,1,2,14,14,2,0,22,0,348,81,0,15,1,0,0,0,0,0,1,0,0,1,0
g350,or,n204,"n171, n166",2,0,0,0,4,5,5,4,0,2,0,78,19,0,6,0,0,0,1,0,6,10,0,2,8,0
g351,xor,n13[7],"n246, n239",2,0,0,1,4,3,3,4,0,0,0,20,5,0,2,0,0,0,5,0,21,35,0,6,24,0
g352,nor,n195,"n129, n179",2,0,0,0,4,4,4,4,0,0,0,22,5,0,4,0,0,0,1,0,5,8,0,2,7,0
g353,nor,n246,"n195, n234",2,0,0,0,4,3,3,4,0,0,0,21,5,0,4,0,0,0,3,0,11,19,0,4,14,0
g354,xnor,n199,"n69, n138",2,0,0,0,4,9,9,4,0,8,0,187,47,0,4,1,0,0,1,0,5,10,0,0,7,0
g355,xor,n14[11],"n243, n220",2,0,0,1,5,7,7,5,0,1,0,47,11,0,2,0,0,0,6,0,23,34,0,6,22,0
g356,nor,n304,"n14[11], n14[10]",2,0,0,1,5,6,6,5,0,1,0,47,11,0,1,0,0,0,9,0,38,53,0,12,38,0
g357,or,n217,"n41, n176",2,0,0,0,3,9,9,3,0,2,0,48,11,0,2,0,0,0,1,0,3,5,0,1,3,0
g358,dff,n11[1],"n1, 1'b1, n0, n3[1]",4,1,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g359,nor,n163,"n64, n156",2,0,0,0,3,4,4,3,0,3,0,42,10,0,3,2,0,0,0,0,3,2,0,1,4,0
g360,nor,n232,"n180, n206",2,0,0,0,5,3,3,5,0,0,0,1,0,0,2,0,0,0,3,0,12,21,0,2,14,0
g361,dff,n17[9],"n1, 1'b1, n0, n4[9]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g362,not,n67,n68,1,0,0,0,3,6,6,3,0,32,0,853,211,0,45,3,0,0,0,0,0,2,0,0,1,0
g363,nor,n131,"n62, n117",2,0,0,0,3,5,5,3,0,14,0,278,68,0,9,3,0,0,0,0,2,1,0,1,3,0
g364,nor,n285,"n13[6], n283",2,0,0,1,5,2,2,5,0,0,0,2,0,0,0,0,0,0,56,0,226,327,0,53,243,0
g365,or,n308,"n305, n307",2,0,0,0,7,4,4,7,0,1,0,45,11,0,1,0,0,0,39,0,148,223,0,32,166,0
g366,nor,n25[10],"n297, n298",2,0,0,1,7,1,1,0,0,0,0,1,0,0,0,0,0,0,168,0,657,948,0,162,702,0
g367,not,n278,n277,1,0,0,0,5,3,3,5,0,0,0,30,8,0,1,0,0,0,44,0,179,273,0,39,194,0
g368,not,n34,n11[11],1,0,0,1,2,15,15,2,0,8,0,100,24,0,4,0,0,0,0,0,0,1,0,0,0,0
g369,nor,n252,"n194, n231",2,0,0,0,5,7,7,5,0,4,0,93,23,0,2,0,0,0,2,0,12,18,0,2,14,0
g370,nor,n122,"n85, n110",2,0,0,0,3,12,12,3,0,7,0,99,23,0,4,0,0,0,1,0,3,5,0,0,2,0
g371,dff,n15[1],"n1, 1'b1, n0, n7[1]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g372,not,n261,n13[9],1,0,0,1,5,3,3,5,0,0,0,10,3,0,1,0,0,0,5,0,24,32,0,9,28,0
g373,nor,n181,"n51, n147",2,0,0,0,3,6,6,3,0,1,0,21,5,0,4,0,0,0,1,0,2,4,0,1,3,0
g374,nor,n189,"n99, n151",2,0,0,0,3,10,10,3,0,13,0,282,71,0,6,0,0,0,1,0,2,5,0,1,4,0
g375,dff,n17[11],"n1, 1'b1, n0, n4[11]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g376,xnor,n56,"n18[5], n18[1]",2,0,0,1,2,7,7,2,0,12,0,294,69,0,18,3,0,0,0,0,0,0,0,0,1,0
g377,nor,n87,"n17[5], n63",2,0,0,1,2,8,8,2,0,5,0,111,26,0,14,2,0,0,0,0,1,1,0,0,1,0
g378,not,n31,n17[6],1,0,0,1,2,8,8,2,0,2,0,13,4,0,4,0,0,0,0,0,0,1,0,0,0,0
g379,xor,n13[8],"n242, n237",2,0,0,1,4,3,3,4,0,0,0,16,4,0,2,0,0,0,5,0,21,35,0,6,24,0
g380,dff,n17[4],"n1, 1'b1, n0, n4[4]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g381,not,n38,n11[4],1,0,0,1,2,10,10,2,0,7,0,242,57,0,14,0,0,0,0,0,0,1,0,0,0,0
g382,or,n152,"n31, n125",2,0,0,0,3,7,7,3,0,2,0,13,3,0,4,0,0,0,3,0,2,4,0,0,2,0
g383,nor,n173,"n27, n139",2,0,0,0,3,6,6,3,0,2,0,94,22,0,6,0,0,0,0,0,3,4,0,1,3,0
g384,or,n207,"n158, n163",2,0,0,0,4,3,3,4,0,3,0,41,10,0,3,2,0,0,1,0,6,4,0,2,8,0
g385,xor,n117,"n83, n75",2,0,0,0,3,6,6,3,0,28,0,560,139,0,16,3,0,0,0,0,1,1,0,1,2,0
g386,dff,n10[7],"n1, 1'b1, n0, n25[7]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
