gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g197,not,n131,n8[4],1,0,0,1,5,25,5,2,0,0,0,64,33,0,1,0,0,0,0,0,64,33,0,1,0,0
g198,nor,n498,"n93, n94",2,0,0,0,5,15,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g199,nor,n492,"n111, n112",2,0,0,0,5,14,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g200,buf,n3[8],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g201,not,n295,n294,1,0,0,0,3,8,4,1,0,2,0,4,2,0,0,0,0,0,2,0,4,2,0,0,0,0
g202,buf,n3[20],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g203,nor,n490,"n117, n118",2,0,0,0,5,13,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g204,dff,n15[3],"1'b1, 1'b1, n0, n385",4,1,1,1,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g205,or,n349,"n320, n322",2,0,0,0,6,13,8,4,0,7,0,11,3,0,1,0,0,0,7,0,11,3,0,1,0,0
g206,not,n98,n97,1,0,0,0,6,17,7,4,0,0,0,98,30,0,1,0,0,0,0,0,98,30,0,1,0,0
g207,not,n259,n15[12],1,0,0,1,4,12,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g208,or,n484,"n42, n53",2,0,0,0,6,14,9,3,0,7,0,11,4,0,1,0,0,0,7,0,11,4,0,1,0,0
g209,dff,n14[2],"1'b1, 1'b1, n0, n416",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g210,nor,n174,"n138, n172",2,0,0,0,6,22,4,3,0,0,0,22,11,0,1,0,0,0,0,0,22,11,0,1,0,0
g211,or,n50,"n36, n49",2,0,0,0,6,18,13,3,0,10,0,12,4,0,1,0,0,0,10,0,12,4,0,1,0,0
g212,buf,n3[42],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g213,nor,n344,"n314, n285",2,0,0,0,6,8,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g214,buf,n3[54],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g215,not,n133,n8[5],1,0,0,1,5,25,5,2,0,0,0,58,30,0,1,0,0,0,0,0,58,30,0,1,0,0
g216,nor,n180,"n129, n178",2,0,0,0,6,21,4,3,0,0,0,10,5,0,1,0,0,0,0,0,10,5,0,1,0,0
g217,nor,n150,"n130, n148",2,0,0,0,6,25,4,3,0,0,0,70,35,0,1,0,0,0,0,0,70,35,0,1,0,0
g218,nor,n271,"n14[0], n463",2,0,0,1,4,11,8,2,0,1,0,6,0,0,0,1,0,0,1,0,6,0,0,0,1,0
g219,or,n70,"n65, n69",2,0,0,0,6,6,7,4,0,11,0,19,4,0,4,1,0,0,11,0,19,4,0,4,1,0
g220,not,n204,n479,1,0,0,0,6,18,2,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g221,or,n320,"n237, n241",2,0,0,0,5,14,9,3,0,8,0,11,3,0,1,0,0,0,8,0,11,3,0,1,0,0
g222,not,n207,n492,1,0,0,0,6,13,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g223,nor,n333,"n306, n274",2,0,0,0,6,11,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g224,xor,n455,"n463, n446",2,0,0,0,5,1,-1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
g225,nor,n366,"n223, n324",2,0,0,0,3,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g226,buf,n3[51],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g227,nor,n470,"n158, n159",2,0,0,0,6,22,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g228,dff,n11[2],"1'b1, 1'b1, n0, n441",4,1,1,1,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g229,not,n205,n487,1,0,0,0,6,10,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g230,nor,n94,"n74, n92",2,0,0,0,5,16,6,3,0,0,0,118,35,0,1,0,0,0,0,0,118,35,0,1,0,0
g231,nor,n360,"n221, n324",2,0,0,0,3,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g232,nor,n408,"n321, n372",2,0,0,0,5,7,4,3,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,1,0
g233,nor,n489,"n120, n121",2,0,0,0,5,13,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g234,nor,n126,"n15[14], n124",2,0,0,1,4,12,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g235,or,n21,"n15[15], n15[14]",2,0,0,1,4,20,15,2,0,13,0,11,4,0,1,0,0,0,13,0,11,4,0,1,0,0
g236,nor,n274,"n218, n462",2,0,0,0,6,12,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g237,nor,n424,"n220, n410",2,0,0,0,2,9,4,5,0,3,0,5,1,0,1,0,0,0,3,0,5,1,0,1,0,0
g238,nor,n287,"n225, n462",2,0,0,0,6,9,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g239,xor,n338,"n463, n7[0]",2,0,0,1,4,6,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
g240,nor,n332,"n305, n280",2,0,0,0,6,11,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g241,dff,n14[0],"1'b1, 1'b1, n0, n294",4,1,1,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g242,buf,n3[48],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g243,nor,n273,"n230, n462",2,0,0,0,6,11,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g244,nor,n52,"n44, n51",2,0,0,0,7,16,11,4,0,8,0,12,4,0,1,0,0,0,8,0,12,4,0,1,0,0
g245,or,n58,"n15[9], n15[8]",2,0,0,1,4,8,9,2,0,13,0,19,4,0,4,1,0,0,13,0,19,4,0,4,1,0
g246,dff,n15[15],"1'b1, 1'b1, n0, n389",4,1,1,1,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g247,not,n239,n5[0],1,0,0,1,4,9,2,2,0,7,0,16,4,0,1,1,0,0,7,0,16,4,0,1,1,0
g248,dff,n15[9],"1'b1, 1'b1, n0, n378",4,1,1,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g249,nor,n93,"n15[3], n91",2,0,0,1,4,16,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g250,or,n23,"n15[9], n15[8]",2,0,0,1,4,16,11,2,0,9,0,11,4,0,1,0,0,0,9,0,11,4,0,1,0,0
g251,buf,n3[52],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g252,nor,n397,"n192, n341",2,0,0,0,2,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
g253,not,n248,n4[4],1,0,0,1,4,8,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g254,not,n245,n15[11],1,0,0,1,4,12,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g255,nor,n152,"n8[4], n150",2,0,0,1,5,24,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g256,not,n134,n8[8],1,0,0,1,5,25,5,2,0,0,0,40,21,0,1,0,0,0,0,0,40,21,0,1,0,0
g257,not,n246,n5[1],1,0,0,1,4,8,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g258,xor,n3[63],"n454, n455",2,0,0,1,6,0,-1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
g259,dff,n15[7],"1'b1, 1'b1, n0, n380",4,1,1,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g260,or,n44,"n38, n39",2,0,0,0,6,17,12,3,0,9,0,12,4,0,1,0,0,0,9,0,12,4,0,1,0,0
g261,not,n502,n520,1,0,0,0,3,9,3,4,0,0,0,2,1,0,1,0,0,0,0,0,2,1,0,1,0,0
g262,dff,n8[10],"1'b1, 1'b1, n0, n366",4,1,1,1,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g263,nor,n123,"n15[13], n121",2,0,0,1,4,14,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g264,not,n206,n490,1,0,0,0,6,12,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g265,nor,n476,"n176, n177",2,0,0,0,6,21,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g266,not,n220,n2[1],1,0,0,1,1,10,5,-1,0,3,0,5,2,0,1,0,0,0,3,0,5,2,0,1,0,0
g267,not,n456,n4[3],1,0,0,1,4,9,9,2,0,19,0,120,8,0,5,2,0,0,19,0,120,8,0,5,2,0
g268,nor,n114,"n15[10], n112",2,0,0,1,4,14,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g269,dff,n8[1],"1'b1, 1'b1, n0, n361",4,1,1,1,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g270,not,n217,n470,1,0,0,0,7,21,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g271,nor,n393,"n462, n342",2,0,0,0,6,11,6,3,0,5,0,11,3,0,1,0,0,0,5,0,11,3,0,1,0,0
g272,not,n252,n15[1],1,0,0,1,4,16,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g273,not,n107,n106,1,0,0,0,6,16,7,4,0,0,0,68,21,0,1,0,0,0,0,0,68,21,0,1,0,0
g274,nor,n396,"n192, n336",2,0,0,0,2,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g275,nor,n495,"n102, n103",2,0,0,0,5,14,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g276,or,n24,"n15[13], n15[12]",2,0,0,1,4,19,14,2,0,12,0,11,4,0,1,0,0,0,12,0,11,4,0,1,0,0
g277,not,n211,n465,1,0,0,0,7,24,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g278,nor,n472,"n164, n165",2,0,0,0,6,23,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g279,nor,n359,"n199, n324",2,0,0,0,3,23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g280,nor,n354,"n236, n291",2,0,0,0,8,7,3,3,0,2,0,23,2,0,0,1,0,0,2,0,23,2,0,0,1,0
g281,nor,n475,"n173, n174",2,0,0,0,6,21,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g282,or,n373,"n266, n350",2,0,0,0,4,11,6,3,0,5,0,5,1,0,1,0,0,0,5,0,5,1,0,1,0,0
g283,not,n221,n466,1,0,0,0,7,25,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g284,nor,n430,"n408, n426",2,0,0,0,5,6,3,3,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
g285,buf,n3[35],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g286,buf,n3[23],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g287,nor,n173,"n8[11], n171",2,0,0,1,5,22,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g288,not,n166,n165,1,0,0,0,7,24,5,4,0,0,0,34,18,0,1,0,0,0,0,0,34,18,0,1,0,0
g289,xor,n486,"n15[15], n127",2,0,0,1,4,11,5,2,0,0,0,3,1,0,1,0,0,0,0,0,3,1,0,1,0,0
g290,not,n209,n493,1,0,0,0,6,13,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g291,or,n53,"n47, n52",2,0,0,0,7,15,10,4,0,8,0,11,4,0,1,0,0,0,8,0,11,4,0,1,0,0
g292,not,n208,n469,1,0,0,0,7,22,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g293,nor,n401,"n242, n354",2,0,0,0,5,19,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g294,dff,n15[10],"1'b1, 1'b1, n0, n377",4,1,1,1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g295,nor,n28,"n22, n27",2,0,0,0,5,20,15,3,0,11,0,13,4,0,1,0,0,0,11,0,13,4,0,1,0,0
g296,buf,n3[7],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g297,or,n431,"n192, n428",2,0,0,0,2,8,3,6,0,3,0,4,1,0,1,0,0,0,3,0,4,1,0,1,0,0
g298,or,n374,"n11[2], n363",2,0,0,1,8,12,7,2,0,7,0,10,3,0,1,0,0,0,7,0,10,3,0,1,0,0
g299,nor,n351,"n235, n276",2,0,0,0,3,9,6,3,0,1,0,4,0,0,0,1,0,0,1,0,4,0,0,0,1,0
g300,nor,n439,"n417, n436",2,0,0,0,5,11,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g301,buf,n3[19],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g302,not,n154,n153,1,0,0,0,7,25,5,4,0,0,0,58,30,0,1,0,0,0,0,0,58,30,0,1,0,0
g303,nor,n328,"n313, n273",2,0,0,0,6,10,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g304,or,n51,"n45, n50",2,0,0,0,7,17,12,4,0,9,0,12,4,0,1,0,0,0,9,0,12,4,0,1,0,0
g305,buf,n3[10],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g306,not,n504,n519,1,0,0,0,3,11,3,4,0,0,0,6,2,0,1,0,0,0,0,0,6,2,0,1,0,0
g307,not,n214,n483,1,0,0,0,6,20,4,4,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g308,nor,n49,"n8[4], n48",2,0,0,1,5,19,14,2,0,10,0,13,4,0,1,0,0,0,10,0,13,4,0,1,0,0
g309,nor,n392,"n192, n353",2,0,0,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g310,not,n78,n15[8],1,0,0,1,4,16,7,2,0,0,0,68,21,0,1,0,0,0,0,0,68,21,0,1,0,0
g311,not,n507,n506,1,0,0,0,3,11,3,6,0,0,0,6,2,0,1,0,0,0,0,0,6,2,0,1,0,0
g312,nor,n385,"n192, n337",2,0,0,0,2,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g313,nor,n99,"n15[5], n97",2,0,0,1,4,16,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g314,nor,n301,"n239, n192",2,0,0,0,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g315,not,n240,n12[2],1,0,0,1,4,15,4,2,0,8,0,14,4,0,1,0,0,0,8,0,14,4,0,1,0,0
g316,nor,n468,"n152, n153",2,0,0,0,6,23,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g317,buf,n3[13],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g318,not,n84,n15[10],1,0,0,1,4,15,7,2,0,0,0,48,15,0,1,0,0,0,0,0,48,15,0,1,0,0
g319,buf,n3[16],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g320,not,n202,n481,1,0,0,0,5,20,4,3,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g321,nor,n404,"n203, n353",2,0,0,0,7,19,3,5,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g322,nor,n318,"n244, n235",2,0,0,0,5,11,8,3,0,1,0,6,0,0,0,1,0,0,1,0,6,0,0,0,1,0
g323,nor,n482,"n190, n191",2,0,0,0,5,21,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g324,nor,n377,"n192, n328",2,0,0,0,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g325,dff,n9[0],"1'b1, 1'b1, n0, n270",4,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g326,or,n40,"n8[13], n8[12]",2,0,0,1,5,17,12,2,0,10,0,11,4,0,1,0,0,0,10,0,11,4,0,1,0,0
g327,not,n122,n121,1,0,0,0,6,14,7,4,0,0,0,18,6,0,1,0,0,0,0,0,18,6,0,1,0,0
g328,nor,n97,"n75, n95",2,0,0,0,5,16,6,3,0,0,0,108,32,0,1,0,0,0,0,0,108,32,0,1,0,0
g329,dff,n15[14],"1'b1, 1'b1, n0, n390",4,1,1,1,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g330,buf,n3[14],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g331,buf,n3[60],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g332,or,n60,"n15[7], n15[6]",2,0,0,1,4,8,9,2,0,13,0,19,4,0,4,1,0,0,13,0,19,4,0,4,1,0
g333,nor,n380,"n192, n333",2,0,0,0,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g334,dff,n15[2],"1'b1, 1'b1, n0, n386",4,1,1,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g335,nor,n518,"n513, n517",2,0,0,0,2,14,3,3,0,0,0,13,3,0,1,0,0,0,0,0,13,3,0,1,0,0
g336,nor,n147,"n132, n145",2,0,0,0,6,27,4,3,0,0,0,76,38,0,1,0,0,0,0,0,76,38,0,1,0,0
g337,not,n157,n156,1,0,0,0,7,24,5,4,0,0,0,52,27,0,1,0,0,0,0,0,52,27,0,1,0,0
g338,dff,n8[9],"1'b1, 1'b1, n0, n365",4,1,1,1,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g339,nor,n316,"n260, n193",2,0,0,0,5,11,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g340,not,n291,n290,1,0,0,0,7,8,4,4,0,8,0,34,6,0,1,1,0,0,8,0,34,6,0,1,1,0
g341,not,n75,n15[4],1,0,0,1,4,17,7,2,0,0,0,108,33,0,1,0,0,0,0,0,108,33,0,1,0,0
g342,nor,n421,"n192, n411",2,0,0,0,2,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g343,nor,n386,"n192, n352",2,0,0,0,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g344,nor,n323,"n250, n193",2,0,0,0,5,13,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g345,nor,n177,"n142, n175",2,0,0,0,6,22,4,3,0,0,0,16,8,0,1,0,0,0,0,0,16,8,0,1,0,0
g346,not,n19,n15[5],1,0,0,1,4,19,14,2,0,10,0,12,5,0,1,0,0,0,10,0,12,5,0,1,0,0
g347,dff,n14[1],"1'b1, 1'b1, n0, n397",4,1,1,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g348,nor,n399,"n238, n329",2,0,0,0,6,10,7,3,0,2,0,4,0,0,0,1,0,0,2,0,4,0,0,0,1,0
g349,nor,n306,"n258, n193",2,0,0,0,5,12,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g350,nor,n412,"n400, n404",2,0,0,0,6,18,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g351,or,n59,"n15[13], n15[12]",2,0,0,1,4,7,8,2,0,12,0,19,4,0,4,1,0,0,12,0,19,4,0,4,1,0
g352,buf,n3[2],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g353,or,n61,"n15[11], n15[10]",2,0,0,1,4,7,8,2,0,12,0,19,4,0,4,1,0,0,12,0,19,4,0,4,1,0
g354,not,n181,n180,1,0,0,0,7,21,5,4,0,0,0,4,3,0,1,0,0,0,0,0,4,3,0,1,0,0
g355,buf,n3[17],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g356,nor,n117,"n15[11], n115",2,0,0,1,4,14,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g357,dff,n14[3],"1'b1, 1'b1, n0, n392",4,1,1,1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g358,not,n257,n15[3],1,0,0,1,4,14,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g359,not,n56,n15[5],1,0,0,1,4,9,10,2,0,12,0,20,5,0,4,1,0,0,12,0,20,5,0,4,1,0
g360,dff,n12[1],"1'b1, 1'b1, n0, n421",4,1,1,1,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g361,not,n238,n14[2],1,0,0,1,5,9,6,2,0,2,0,8,1,0,0,2,0,0,2,0,8,1,0,0,2,0
g362,nor,n112,"n81, n110",2,0,0,0,5,15,6,3,0,0,0,58,17,0,1,0,0,0,0,0,58,17,0,1,0,0
g363,nor,n469,"n155, n156",2,0,0,0,6,23,3,3,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0
g364,nor,n31,"n19, n30",2,0,0,0,5,18,13,3,0,10,0,12,4,0,1,0,0,0,10,0,12,4,0,1,0,0
g365,not,n237,n12[0],1,0,0,1,4,13,10,2,0,10,0,17,4,0,1,1,0,0,10,0,17,4,0,1,1,0
g366,nor,n402,"n241, n354",2,0,0,0,5,19,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g367,dff,n5[0],"1'b1, 1'b1, n0, n299",4,1,1,1,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g368,nor,n368,"n224, n324",2,0,0,0,3,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g369,not,n172,n171,1,0,0,0,7,23,5,4,0,0,0,22,12,0,1,0,0,0,0,0,22,12,0,1,0,0
g370,nor,n288,"n206, n462",2,0,0,0,6,11,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g371,xnor,n454,"n451, n450",2,0,0,0,5,1,-1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
g372,not,n229,n478,1,0,0,0,7,18,2,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g373,nor,n268,"n234, n480",2,0,0,0,6,13,8,3,0,6,0,12,3,0,1,0,0,0,6,0,12,3,0,1,0,0
g374,nor,n304,"n247, n193",2,0,0,0,5,12,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g375,not,n258,n15[7],1,0,0,1,4,13,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g376,nor,n146,"n8[2], n144",2,0,0,1,5,27,4,2,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g377,nor,n521,"n513, n514",2,0,0,0,2,8,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
g378,nor,n286,"n216, n462",2,0,0,0,6,11,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g379,or,n410,"n219, n373",2,0,0,0,2,10,5,4,0,4,0,5,1,0,1,0,0,0,4,0,5,1,0,1,0,0
g380,nor,n506,"n501, n503",2,0,0,0,2,12,2,5,0,0,0,10,2,0,1,0,0,0,0,0,10,2,0,1,0,0
g381,nor,n111,"n15[9], n109",2,0,0,1,4,15,6,2,0,0,0,5,1,0,0,0,0,0,0,0,5,1,0,0,0,0
g382,buf,n3[28],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g383,buf,n3[36],n3[63],1,0,0,1,7,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g384,dff,n15[8],"1'b1, 1'b1, n0, n379",4,1,1,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g385,or,n342,"n11[0], n268",2,0,0,1,7,12,7,2,0,6,0,11,3,0,1,0,0,0,6,0,11,3,0,1,0,0
g386,nor,n493,"n108, n109",2,0,0,0,5,14,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g387,nor,n106,"n79, n104",2,0,0,0,5,15,6,3,0,0,0,78,23,0,1,0,0,0,0,0,78,23,0,1,0,0
g388,nor,n282,"n198, n462",2,0,0,0,6,11,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g389,nor,n118,"n82, n116",2,0,0,0,5,14,6,3,0,0,0,38,11,0,1,0,0,0,0,0,38,11,0,1,0,0
g390,xor,n522,"n521, n512",2,0,0,0,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
g391,not,n178,n177,1,0,0,0,7,22,5,4,0,0,0,10,6,0,1,0,0,0,0,0,10,6,0,1,0,0
g392,nor,n496,"n99, n100",2,0,0,0,5,15,5,3,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0
g393,nor,n381,"n192, n334",2,0,0,0,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g394,dff,n4[6],"1'b1, 1'b1, n0, n302",4,1,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g395,xnor,n447,"n7[0], n8[0]",2,0,0,1,4,3,-1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,0
