gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff
g416,dff,n10[1],"1'b1, 1'b1, n0, n364",4,1,1,1,4,24,0,1
g417,or,n473,"n448, n457",2,0,0,0,4,2,1,0
g418,nor,n312,"n198, n194",2,0,0,0,5,16,3,3
g419,xor,n515,"n10[15], n184",2,0,0,1,5,21,3,2
g420,dff,n15[1],"1'b1, 1'b1, n0, n384",4,1,1,1,3,13,0,1
g421,not,n212,n515,1,0,0,0,6,20,2,3
g422,or,n422,"n299, n391",2,0,0,0,8,11,5,4
g423,not,n540,n17[14],1,0,0,1,3,22,2,2
g424,nor,n91,"n15[2], n89",2,0,0,1,4,16,6,2
g425,nor,n464,"n202, n453",2,0,0,0,3,3,2,3
g426,nor,n88,"n15[1], n15[0]",2,0,0,1,4,19,6,2
g427,not,n99,n98,1,0,0,0,6,18,7,4
g428,not,n167,n166,1,0,0,0,7,26,5,4
g429,nor,n390,"n193, n344",2,0,0,0,2,10,1,0
g430,nor,n403,"n193, n358",2,0,0,0,2,6,1,0
g431,not,n238,n501,1,0,0,0,7,26,2,4
g432,or,n30,"n25, n27",2,0,0,0,5,19,13,3
g433,not,n74,n15[13],1,0,0,1,4,15,7,2
g434,not,n142,n10[0],1,0,0,1,5,29,5,2
g435,nor,n383,"n193, n336",2,0,0,0,2,11,1,0
g436,not,n228,n531,1,0,0,0,6,14,4,4
g437,not,n226,n529,1,0,0,0,6,14,4,4
g438,nor,n387,"n193, n341",2,0,0,0,2,8,1,0
g439,nor,n297,"n221, n498",2,0,0,0,6,14,3,4
g440,not,n258,n15[5],1,0,0,1,4,15,4,2
g441,nor,n536,"n89, n88",2,0,0,0,5,18,5,3
g442,not,n205,n15[2],1,0,0,1,4,14,4,2
g443,not,n132,n10[4],1,0,0,1,5,27,5,2
g444,dff,n16[47],"1'b1, 1'b1, n0, n574",4,1,1,1,2,4,0,1
g445,dff,n15[6],"1'b1, 1'b1, n0, n396",4,1,1,1,3,10,0,1
g446,nor,n122,"n87, n120",2,0,0,0,5,15,6,3
g447,nor,n307,"n266, n193",2,0,0,0,2,8,1,0
g448,dff,n17[7],"1'b1, 1'b1, n0, n550",4,1,1,1,2,6,0,1
g449,nor,n375,"n231, n332",2,0,0,0,3,21,1,0
g450,dff,n17[5],"1'b1, 1'b1, n0, n563",4,1,1,1,2,6,0,1
g451,nor,n342,"n316, n295",2,0,0,0,6,9,2,4
g452,not,n139,n10[11],1,0,0,1,5,25,5,2
g453,or,n471,"n444, n461",2,0,0,0,4,2,1,0
g454,not,n266,n4[1],1,0,0,1,4,9,2,2
g455,nor,n288,"n211, n498",2,0,0,0,6,12,3,4
g456,nor,n121,"n15[12], n119",2,0,0,1,4,15,6,2
g457,xor,n575,"n17[6], n2[6]",2,0,0,1,1,5,1,0
g458,nor,n397,"n193, n352",2,0,0,0,2,12,1,0
g459,xor,n573,"n17[7], n2[7]",2,0,0,1,1,5,1,0
g460,nor,n450,"n11[0], n439",2,0,0,1,6,7,2,2
g461,dff,n5[3],"1'b1, 1'b1, n0, n306",4,1,1,1,3,9,0,1
g462,not,n176,n175,1,0,0,0,7,25,5,4
g463,not,n102,n101,1,0,0,0,6,17,7,4
g464,nor,n376,"n224, n332",2,0,0,0,3,21,1,0
g465,not,n96,n95,1,0,0,0,6,18,7,4
g466,nor,n346,"n212, n332",2,0,0,0,3,19,1,0
g467,nor,n461,"n204, n453",2,0,0,0,3,3,2,3
g468,not,n155,n154,1,0,0,0,7,27,5,4
g469,buf,n3[4],n3[7],1,0,0,1,7,0,-1,3
g470,dff,n16[31],"1'b1, 1'b1, n0, n569",4,1,1,1,2,4,0,1
g471,or,n279,"n245, n8[1]",2,0,0,1,4,10,9,2
g472,nor,n408,"n252, n362",2,0,0,0,5,19,3,3
g473,nor,n326,"n243, n197",2,0,0,0,2,15,9,3
g474,buf,n3[11],n3[15],1,0,0,1,7,0,-1,3
g475,or,n43,"n10[15], n10[14]",2,0,0,1,5,17,11,2
g476,not,n77,n15[2],1,0,0,1,4,17,7,2
g477,not,n19,n15[2],1,0,0,1,4,23,17,2
g478,nor,n94,"n15[3], n92",2,0,0,1,4,17,6,2
g479,not,n38,n10[3],1,0,0,1,5,23,17,2
g480,nor,n337,"n312, n283",2,0,0,0,6,15,2,4
g481,nor,n363,"n223, n332",2,0,0,0,3,26,1,0
g482,buf,n3[48],n3[55],1,0,0,1,7,0,-1,3
g483,nor,n394,"n193, n348",2,0,0,0,2,11,1,0
g484,nor,n178,"n143, n176",2,0,0,0,6,24,4,3
g485,nor,n414,"n239, n361",2,0,0,0,7,19,3,5
g486,nor,n345,"n320, n288",2,0,0,0,6,11,2,4
g487,not,n233,n510,1,0,0,0,7,22,2,4
g488,not,n542,n17[11],1,0,0,1,3,15,2,2
g489,or,n355,"n500, n317",2,0,0,0,6,14,8,4
g490,not,n179,n178,1,0,0,0,7,24,5,4
g491,buf,n3[1],n3[7],1,0,0,1,7,0,-1,3
g492,nor,n154,"n132, n152",2,0,0,0,6,26,4,3
g493,nor,n446,"n16[39], n441",2,0,0,1,3,3,2,2
g494,nor,n299,"n242, n244",2,0,0,0,7,10,3,3
g495,nor,n272,"n8[0], n499",2,0,0,1,4,10,9,2
g496,nor,n188,"n12[1], n12[0]",2,0,0,1,4,22,6,2
g497,or,n499,"n478, n498",2,0,0,0,6,3,3,4
g498,dff,n15[11],"1'b1, 1'b1, n0, n404",4,1,1,1,3,9,0,1
g499,or,n551,"n17[12], n1",2,0,0,1,1,17,1,0
g500,nor,n49,"n38, n47",2,0,0,0,6,22,16,3
g501,not,n136,n10[7],1,0,0,1,5,26,5,2
g502,dff,n15[5],"1'b1, 1'b1, n0, n397",4,1,1,1,3,11,0,1
g503,xor,n490,"n499, n483",2,0,0,0,5,2,-1,3
g504,or,n420,"n260, n400",2,0,0,0,6,8,7,3
g505,buf,n3[9],n3[15],1,0,0,1,7,0,-1,3
g506,not,n85,n15[10],1,0,0,1,4,16,7,2
g507,dff,n12[2],"1'b1, 1'b1, n0, n430",4,1,1,1,3,16,0,1
g508,nor,n460,"n199, n453",2,0,0,0,3,3,2,3
g509,nor,n311,"n205, n194",2,0,0,0,5,13,3,3
g510,nor,n349,"n314, n285",2,0,0,0,6,12,2,4
g511,xnor,n3[47],"n491, n6[40]",2,0,0,1,6,0,-1,2
g512,or,n437,"n193, n432",2,0,0,0,2,6,5,4
g513,nor,n322,"n262, n194",2,0,0,0,5,13,3,3
g514,nor,n293,"n225, n498",2,0,0,0,6,10,3,4
g515,not,n138,n10[9],1,0,0,1,5,26,5,2
g516,buf,n3[54],n3[55],1,0,0,1,7,0,-1,3
g517,dff,n8[0],"1'b1, 1'b1, n0, n301",4,1,1,1,3,4,0,1
g518,buf,n3[36],n3[39],1,0,0,1,7,0,-1,3
g519,or,n34,"n15[7], n33",2,0,0,1,4,17,11,2
g520,nor,n505,"n156, n157",2,0,0,0,6,25,3,3
g521,dff,n17[18],"1'b1, 1'b1, n0, n564",4,1,1,1,2,33,0,1
g522,xnor,n3[63],"n491, n6[56]",2,0,0,1,6,0,-1,2
g523,or,n25,"n15[13], n15[12]",2,0,0,1,4,20,14,2
g524,or,n468,"n458, n451",2,0,0,0,5,13,1,0
g525,xnor,n480,"n13[0], n14[0]",2,0,0,1,4,4,-1,2
g526,or,n52,"n46, n51",2,0,0,0,7,19,13,4
g527,nor,n425,"n338, n385",2,0,0,0,3,10,1,0
g528,buf,n3[37],n3[39],1,0,0,1,7,0,-1,3
g529,dff,n10[10],"1'b1, 1'b1, n0, n377",4,1,1,1,4,20,0,1
g530,not,n187,n12[2],1,0,0,1,4,23,7,2
g531,dff,n8[3],"1'b1, 1'b1, n0, n399",4,1,1,1,3,7,0,1
g532,dff,n17[14],"1'b1, 1'b1, n0, n565",4,1,1,1,2,23,0,1
g533,not,n185,n12[1],1,0,0,1,4,23,7,2
g534,or,n436,"n435, n427",2,0,0,0,4,10,4,3
g535,not,n170,n169,1,0,0,0,7,25,5,4
g536,not,n539,n17[2],1,0,0,1,3,8,2,2
g537,nor,n335,"n319, n297",2,0,0,0,6,13,2,4
g538,dff,n11[0],"1'b1, 1'b1, n0, n469",4,1,1,1,5,5,0,1
g539,or,n488,"n5[6], n487",2,0,0,1,4,5,4,2
g540,dff,n15[4],"1'b1, 1'b1, n0, n398",4,1,1,1,3,11,0,1
g541,dff,n16[63],"1'b1, 1'b1, n0, n573",4,1,1,1,2,4,0,1
g542,dff,n17[17],"1'b1, 1'b1, n0, n557",4,1,1,1,2,30,0,1
g543,nor,n189,"n185, n186",2,0,0,0,5,22,6,3
g544,dff,n17[0],"1'b1, 1'b1, n0, n555",4,1,1,1,2,6,0,1
g545,nor,n298,"n217, n498",2,0,0,0,6,12,3,4
g546,not,n229,n2[1],1,0,0,1,1,13,7,-1
g547,not,n235,n536,1,0,0,0,6,17,4,4
g548,not,n217,n525,1,0,0,0,6,13,4,4
g549,not,n300,n299,1,0,0,0,8,9,4,4
g550,buf,n3[33],n3[39],1,0,0,1,7,0,-1,3
g551,nor,n172,"n141, n170",2,0,0,0,6,24,4,3
g552,buf,n3[51],n3[55],1,0,0,1,7,0,-1,3
g553,not,n441,n440,1,0,0,0,4,4,3,4
g554,or,n66,"n59, n61",2,0,0,0,5,8,8,3
g555,not,n149,n148,1,0,0,0,7,28,5,4
g556,dff,n6[56],"1'b1, 1'b1, n0, n470",4,1,1,1,5,1,0,1
g557,nor,n434,"n407, n422",2,0,0,0,9,10,4,4
g558,nor,n148,"n133, n146",2,0,0,0,6,29,4,3
g559,not,n202,n16[15],1,0,0,1,3,4,3,2
g560,not,n245,n8[0],1,0,0,1,4,6,2,2
g561,not,n198,n15[1],1,0,0,1,4,17,4,2
g562,nor,n116,"n85, n114",2,0,0,0,5,15,6,3
g563,or,n33,"n30, n32",2,0,0,0,6,18,12,4
g564,nor,n512,"n177, n178",2,0,0,0,6,23,3,3
g565,dff,n15[9],"1'b1, 1'b1, n0, n393",4,1,1,1,3,10,0,1
g566,not,n493,n5[7],1,0,0,1,4,8,7,2
g567,nor,n440,"n437, n428",2,0,0,0,3,5,4,3
g568,nor,n393,"n193, n347",2,0,0,0,2,11,1,0
g569,nor,n325,"n264, n194",2,0,0,0,5,14,3,3
g570,nor,n502,"n147, n148",2,0,0,0,6,28,3,3
g571,nor,n386,"n193, n333",2,0,0,0,2,5,1,0
g572,or,n428,"n8[3], n424",2,0,0,1,4,6,5,2
g573,nor,n165,"n10[8], n163",2,0,0,1,5,26,4,2
g574,dff,n17[6],"1'b1, 1'b1, n0, n556",4,1,1,1,2,6,0,1
g575,not,n247,n4[0],1,0,0,1,4,9,2,2
g576,nor,n327,"n248, n245",2,0,0,0,5,10,9,3
g577,not,n220,n527,1,0,0,0,6,13,4,4
g578,buf,n3[40],n3[47],1,0,0,1,7,0,-1,3
g579,not,n55,n15[1],1,0,0,1,4,12,12,2
g580,nor,n284,"n247, n8[1]",2,0,0,1,4,8,7,2
g581,buf,n3[56],n3[63],1,0,0,1,7,0,-1,3
g582,dff,n10[0],"1'b1, 1'b1, n0, n354",4,1,1,1,4,4,0,1
g583,buf,n3[24],n3[31],1,0,0,1,7,0,-1,3
g584,dff,n15[3],"1'b1, 1'b1, n0, n382",4,1,1,1,3,11,0,1
g585,nor,n444,"n16[55], n441",2,0,0,1,3,3,2,2
g586,nor,n287,"n220, n498",2,0,0,0,6,12,3,4
g587,or,n67,"n60, n62",2,0,0,0,5,7,7,3
g588,nor,n452,"n426, n438",2,0,0,0,5,12,2,2
g589,nor,n89,"n81, n86",2,0,0,0,5,17,6,3
g590,not,n207,n530,1,0,0,0,6,14,4,4
g591,or,n54,"n48, n53",2,0,0,0,7,17,11,4
g592,xnor,n489,"n486, n482",2,0,0,0,5,2,-1,3
g593,nor,n128,"n84, n126",2,0,0,0,5,13,6,3
g594,buf,n3[45],n3[47],1,0,0,1,7,0,-1,3
g595,or,n45,"n39, n40",2,0,0,0,6,19,13,3
g596,not,n129,n10[6],1,0,0,1,5,26,5,2
g597,not,n478,n516,1,0,0,0,6,4,4,4
g598,nor,n429,"n193, n416",2,0,0,0,2,17,1,0
g599,buf,n3[57],n3[63],1,0,0,1,7,0,-1,3
g600,nor,n159,"n10[6], n157",2,0,0,1,5,25,4,2
g601,buf,n3[52],n3[55],1,0,0,1,7,0,-1,3
g602,nor,n169,"n138, n167",2,0,0,0,6,25,4,3
g603,or,n44,"n10[2], n10[0]",2,0,0,1,5,24,18,2
g604,not,n126,n125,1,0,0,0,6,14,7,4
g605,nor,n285,"n207, n498",2,0,0,0,6,13,3,4
g606,nor,n163,"n136, n161",2,0,0,0,6,25,4,3
g607,nor,n507,"n162, n163",2,0,0,0,6,24,3,3
g608,not,n215,n504,1,0,0,0,7,24,2,4
g609,buf,n3[44],n3[47],1,0,0,1,7,0,-1,3
g610,not,n495,n4[1],1,0,0,1,4,10,9,2
g611,or,n485,"n493, n484",2,0,0,0,5,7,6,3
g612,not,n439,n438,1,0,0,0,6,8,3,5
g613,xor,n571,"n17[1], n2[1]",2,0,0,1,1,5,1,0
g614,dff,n16[55],"1'b1, 1'b1, n0, n575",4,1,1,1,2,4,0,1
g615,xor,n522,"n15[15], n128",2,0,0,1,4,12,5,2
g616,nor,n427,"n11[2], n417",2,0,0,1,7,11,5,2
g617,or,n330,"n236, n229",2,0,0,0,2,12,6,-1
g618,not,n270,n15[11],1,0,0,1,4,13,4,2
g619,or,n550,"n17[8], n1",2,0,0,1,1,7,1,0
g620,nor,n353,"n325, n296",2,0,0,0,6,13,2,4
g621,nor,n150,"n10[3], n148",2,0,0,1,5,28,4,2
g622,nor,n532,"n100, n101",2,0,0,0,5,16,5,3
g623,or,n407,"n243, n340",2,0,0,0,8,11,5,3
g624,nor,n343,"n331, n292",2,0,0,0,6,11,2,4
g625,not,n543,n17[6],1,0,0,1,3,8,2,2
g626,nor,n168,"n10[9], n166",2,0,0,1,5,26,4,2
g627,not,n111,n110,1,0,0,0,6,17,7,4
g628,dff,n10[8],"1'b1, 1'b1, n0, n374",4,1,1,1,4,22,0,1
g629,nor,n50,"n10[4], n49",2,0,0,1,5,21,15,2
g630,or,n521,"n24, n34",2,0,0,0,5,16,10,3
g631,nor,n310,"n267, n193",2,0,0,0,2,7,1,0
g632,nor,n430,"n193, n418",2,0,0,0,2,17,1,0
g633,or,n555,"n17[1], n1",2,0,0,1,1,7,1,0
g634,nor,n53,"n45, n52",2,0,0,0,7,18,12,4
g635,dff,n10[12],"1'b1, 1'b1, n0, n376",4,1,1,1,4,20,0,1
g636,buf,n3[32],n3[39],1,0,0,1,7,0,-1,3
g637,nor,n410,"n251, n362",2,0,0,0,5,19,3,3
g638,nor,n557,"n545, n1",2,0,0,0,1,31,1,0
g639,dff,n15[7],"1'b1, 1'b1, n0, n395",4,1,1,1,3,10,0,1
g640,nor,n506,"n159, n160",2,0,0,0,6,24,3,3
g641,dff,n17[2],"1'b1, 1'b1, n0, n560",4,1,1,1,2,6,0,1
g642,nor,n367,"n209, n332",2,0,0,0,3,22,1,0
g643,buf,n3[26],n3[31],1,0,0,1,7,0,-1,3
g644,or,n64,"n57, n56",2,0,0,0,5,9,9,3
g645,or,n71,"n66, n70",2,0,0,0,6,7,7,4
g646,nor,n289,"n228, n498",2,0,0,0,6,13,3,4
g647,not,n105,n104,1,0,0,0,6,17,7,4
g648,not,n194,n498,1,0,0,0,6,11,4,4
g649,dff,n10[3],"1'b1, 1'b1, n0, n373",4,1,1,1,4,24,0,1
g650,or,n381,"n8[2], n371",2,0,0,1,3,8,7,2
g651,dff,n6[8],"1'b1, 1'b1, n0, n475",4,1,1,1,5,1,0,1
g652,nor,n274,"n194, n11[0]",2,0,0,1,6,13,7,2
g653,nor,n109,"n15[8], n107",2,0,0,1,4,16,6,2
g654,nor,n513,"n180, n181",2,0,0,0,6,23,3,3
g655,nor,n368,"n222, n332",2,0,0,0,3,22,1,0
g656,not,n260,n8[2],1,0,0,1,5,9,8,2
g657,nor,n304,"n253, n193",2,0,0,0,2,8,1,0
g658,not,n214,n532,1,0,0,0,6,15,4,4
g659,dff,n10[11],"1'b1, 1'b1, n0, n375",4,1,1,1,4,20,0,1
g660,nor,n315,"n256, n194",2,0,0,0,5,10,3,3
g661,xnor,n482,"n9[0], n10[0]",2,0,0,1,4,3,-1,2
g662,not,n254,n15[12],1,0,0,1,4,13,4,2
g663,dff,n10[13],"1'b1, 1'b1, n0, n378",4,1,1,1,4,20,0,1
g664,not,n537,n17[7],1,0,0,1,3,8,2,2
g665,buf,n3[60],n3[63],1,0,0,1,7,0,-1,3
g666,or,n549,"n17[9], n1",2,0,0,1,1,9,1,0
g667,or,n476,"n442, n465",2,0,0,0,4,2,1,0
g668,buf,n3[6],n3[7],1,0,0,1,7,0,-1,3
g669,nor,n411,"n196, n350",2,0,0,0,5,8,7,3
g670,buf,n3[50],n3[55],1,0,0,1,7,0,-1,3
g671,or,n62,"n15[11], n15[10]",2,0,0,1,4,8,8,2
g672,nor,n395,"n193, n349",2,0,0,0,2,11,1,0
g673,dff,n10[6],"1'b1, 1'b1, n0, n368",4,1,1,1,4,21,0,1
g674,or,n402,"n369, n370",2,0,0,0,8,13,7,5
g675,not,n211,n526,1,0,0,0,6,13,4,4
g676,nor,n104,"n73, n102",2,0,0,0,5,16,6,3
g677,not,n426,n425,1,0,0,0,4,13,3,1
g678,not,n193,n1,1,0,0,0,1,5,2,-1
g679,or,n552,"n17[17], n1",2,0,0,1,1,29,1,0
g680,or,n487,"n4[2], n485",2,0,0,1,4,6,5,2
g681,nor,n292,"n219, n498",2,0,0,0,6,12,3,4
g682,not,n20,n15[5],1,0,0,1,4,20,14,2
g683,nor,n442,"n16[23], n441",2,0,0,1,3,3,2,2
g684,nor,n514,"n183, n184",2,0,0,0,6,21,3,3
g685,nor,n97,"n15[4], n95",2,0,0,1,4,17,6,2
g686,dff,n12[1],"1'b1, 1'b1, n0, n429",4,1,1,1,3,16,0,1
g687,nor,n100,"n15[5], n98",2,0,0,1,4,17,6,2
g688,not,n541,n17[3],1,0,0,1,3,8,2,2
g689,not,n249,n12[2],1,0,0,1,4,15,4,2
g690,buf,n3[17],n3[23],1,0,0,1,7,0,-1,3
g691,not,n123,n122,1,0,0,0,6,15,7,4
g692,nor,n282,"n257, n193",2,0,0,0,2,10,1,0
g693,nor,n527,"n115, n116",2,0,0,0,5,14,5,3
g694,nor,n362,"n243, n300",2,0,0,0,8,8,3,3
g695,dff,n15[12],"1'b1, 1'b1, n0, n390",4,1,1,1,3,9,0,1
g696,not,n225,n522,1,0,0,0,5,11,4,3
g697,dff,n13[0],"1'b1, 1'b1, n0, n403",4,1,1,1,3,5,0,1
g698,not,n190,n189,1,0,0,0,6,23,7,4
g699,nor,n560,"n541, n1",2,0,0,0,1,7,1,0
g700,nor,n418,"n409, n413",2,0,0,0,6,18,2,4
g701,nor,n382,"n193, n335",2,0,0,0,2,12,1,0
g702,nor,n291,"n237, n498",2,0,0,0,6,13,3,4
g703,or,n479,"n494, n5[4]",2,0,0,1,4,5,4,2
g704,not,n83,n15[11],1,0,0,1,4,16,7,2
g705,not,n223,n502,1,0,0,0,7,27,2,4
g706,nor,n341,"n315, n293",2,0,0,0,6,9,2,4
g707,nor,n127,"n15[14], n125",2,0,0,1,4,13,6,2
g708,not,n455,n454,1,0,0,0,3,13,3,7
g709,not,n221,n534,1,0,0,0,6,15,4,4
g710,nor,n531,"n103, n104",2,0,0,0,5,15,5,3
g711,xnor,n3[23],"n491, n6[16]",2,0,0,1,6,0,-1,2
g712,xnor,n3[55],"n491, n6[48]",2,0,0,1,6,0,-1,2
g713,nor,n356,"n328, n329",2,0,0,0,6,13,7,4
g714,nor,n370,"n496, n303",2,0,0,0,7,14,8,4
