gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g666,nor,n1258,"n435, n67",2,0,0,0,4,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g667,nor,n1690,"n152, n55",2,0,0,0,5,15,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g668,or,n2198,"n1295, n1685",2,0,0,0,6,14,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g669,or,n2176,"n1500, n854",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g670,nor,n1029,"n351, n66",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g671,nor,n962,"n712, n64",2,0,0,0,5,20,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g672,or,n2291,"n2237, n24[8]",2,0,0,1,5,10,10,2,0,22,0,16,4,0,0,8,0,0,1,0,0,1,0,0,0,0
g673,buf,n14[9],n11[9],1,0,0,1,7,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g674,dff,n21[31],"n1, 1'b1, n0, n1955",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g675,or,n1751,"n1132, n1525",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g676,buf,n14[16],n11[16],1,0,0,1,8,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g677,nor,n1434,"n428, n818",2,0,0,0,6,13,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g678,xnor,n36[1],"n2322, n25[29]",2,0,0,1,5,4,4,2,0,4,0,4,1,0,0,2,0,0,63,0,0,32,0,8,9,0
g679,not,n215,n35[22],1,0,0,1,7,7,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g680,xnor,n752,"n21[14], n24[14]",2,0,0,1,5,24,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
g681,not,n2241,n21[25],1,0,0,1,5,11,11,2,0,22,0,16,5,0,0,8,0,0,0,0,0,1,0,0,0,0
g682,or,n1935,"n1315, n938",2,0,0,0,6,15,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,10,0,0,1,0
g683,dff,n26[29],"n1, 1'b1, n0, n1799",4,1,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g684,dff,n24[3],"n1, 1'b1, n0, n2130",4,1,1,1,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g685,dff,n13[27],"n1, 1'b1, n0, n2151",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g686,nor,n1641,"n288, n52",2,0,0,0,2,13,2,5,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0
g687,xnor,n693,"n26[23], n33[19]",2,0,0,1,7,3,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
g688,not,n77,n23[3],1,0,0,1,5,16,3,2,0,3,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0
g689,nor,n1114,"n366, n60",2,0,0,0,5,26,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g690,not,n169,n29[3],1,0,0,1,8,18,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g691,or,n1826,"n1212, n892",2,0,0,0,6,22,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,1,0
g692,dff,n26[13],"n1, 1'b1, n0, n1904",4,1,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g693,nor,n1549,"n440, n47",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g694,dff,n13[6],"n1, 1'b1, n0, n2189",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g695,or,n1008,"n7[3], n821",2,0,0,1,1,10,5,3,0,4,0,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0
g696,not,n477,n34[21],1,0,0,1,7,12,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g697,or,n1904,"n1283, n1731",2,0,0,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g698,not,n2234,n21[23],1,0,0,1,5,11,11,2,0,22,0,16,5,0,0,8,0,0,0,0,0,1,0,0,0,0
g699,nor,n1531,"n123, n45",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g700,dff,n33[8],"n1, 1'b1, n0, n2055",4,1,1,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g701,dff,n30[11],"n1, 1'b1, n0, n2032",4,1,1,1,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g702,nor,n859,"n812, n45",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0
g703,dff,n28[30],"n1, 1'b1, n0, n1834",4,1,1,1,6,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g704,nor,n1321,"n612, n68",2,0,0,0,4,10,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0
g705,or,n1984,"n1354, n1691",2,0,0,0,6,14,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g706,xnor,n683,"n207, n498",2,0,0,0,9,11,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g707,dff,n13[13],"n1, 1'b1, n0, n2175",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g708,dff,n34[7],"n1, 1'b1, n0, n1996",4,1,1,1,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g709,not,n603,n35[27],1,0,0,1,8,7,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g710,or,n2272,"n2243, n24[6]",2,0,0,1,5,10,10,2,0,22,0,16,4,0,0,8,0,0,1,0,0,1,0,0,0,0
g711,nor,n1720,"n397, n66",2,0,0,0,5,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g712,or,n1762,"n1136, n1019",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g713,dff,n28[7],"n1, 1'b1, n0, n1899",4,1,1,1,7,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g714,not,n174,n31[20],1,0,0,1,8,12,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g715,or,n2136,"n1039, n1655",2,0,0,0,3,10,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g716,or,n2123,"n1442, n1643",2,0,0,0,3,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0
g717,nor,n1684,"n148, n56",2,0,0,0,5,15,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g718,or,n1805,"n1189, n875",2,0,0,0,6,20,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g719,or,n2167,"n1491, n826",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g720,or,n1906,"n1289, n979",2,0,0,0,6,10,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g721,dff,n34[31],"n1, 1'b1, n0, n1954",4,1,1,1,6,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g722,dff,n31[25],"n1, 1'b1, n0, n1880",4,1,1,1,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g723,nor,n1272,"n542, n57",2,0,0,0,6,25,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g724,not,n379,n30[3],1,0,0,1,8,18,3,2,0,3,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0
g725,not,n437,n24[17],1,0,0,1,5,14,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g726,or,n1030,"n347, n821",2,0,0,0,3,10,5,3,0,4,0,5,1,0,0,0,0,0,1,0,0,1,0,0,1,0
g727,nor,n1144,"n157, n61",2,0,0,0,6,20,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g728,xnor,n785,"n350, n488",2,0,0,0,6,7,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g729,not,n358,n21[25],1,0,0,1,5,15,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g730,nor,n1234,"n162, n57",2,0,0,0,6,25,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g731,buf,n16[13],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g732,not,n206,n35[6],1,0,0,1,7,8,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g733,not,n141,n24[0],1,0,0,1,5,16,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g734,nor,n927,"n658, n56",2,0,0,0,5,15,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,1,0
g735,dff,n13[4],"n1, 1'b1, n0, n2192",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g736,dff,n30[21],"n1, 1'b1, n0, n1995",4,1,1,1,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g737,not,n564,n11[24],1,0,0,1,8,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g738,not,n76,n23[0],1,0,0,1,5,16,3,2,0,3,0,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0
g739,not,n2244,n24[22],1,0,0,1,5,11,11,2,0,22,0,16,5,0,0,8,0,0,0,0,0,1,0,0,0,0
g740,or,n2306,"n2290, n2289",2,0,0,0,7,9,9,4,0,21,0,16,4,0,0,8,0,0,3,0,0,4,0,0,0,0
g741,dff,n21[13],"n1, 1'b1, n0, n2056",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g742,or,n1806,"n1190, n876",2,0,0,0,6,23,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,1,0
g743,or,n2035,"n1385, n1710",2,0,0,0,5,18,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0
g744,nor,n1602,"n273, n49",2,0,0,0,2,14,2,5,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0
g745,or,n2112,"n1434, n1635",2,0,0,0,3,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g746,nor,n1191,"n422, n58",2,0,0,0,4,23,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0
g747,or,n2110,"n1365, n1633",2,0,0,0,3,13,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g748,or,n1939,"n1320, n991",2,0,0,0,5,9,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,1,0
g749,not,n580,n25[31],1,0,0,1,5,8,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g750,or,n2051,"n1395, n1573",2,0,0,0,6,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g751,xnor,n633,"n549, n413",2,0,0,0,9,21,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g752,nor,n969,"n810, n55",2,0,0,0,5,15,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,1,0
g753,dff,n21[21],"n1, 1'b1, n0, n2012",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g754,dff,n32[6],"n1, 1'b1, n0, n1846",4,1,1,1,7,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g755,nor,n885,"n743, n63",2,0,0,0,5,21,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g756,not,n193,n28[28],1,0,0,1,7,23,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g757,nor,n820,"n626, n624",2,0,0,0,3,2,2,4,0,3,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0
g758,dff,n34[25],"n1, 1'b1, n0, n1988",4,1,1,1,7,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g759,or,n2292,"n2291, n2265",2,0,0,0,6,9,9,3,0,21,0,16,4,0,0,8,0,0,3,0,0,1,0,0,0,0
g760,dff,n28[20],"n1, 1'b1, n0, n1865",4,1,1,1,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g761,not,n112,n32[29],1,0,0,1,8,21,3,2,0,3,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g762,dff,n33[1],"n1, 1'b1, n0, n2071",4,1,1,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g763,or,n1776,"n1155, n1538",2,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g764,not,n411,n33[18],1,0,0,1,8,7,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g765,nor,n1665,"n114, n64",2,0,0,0,5,20,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g766,nor,n1672,"n127, n63",2,0,0,0,5,20,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g767,dff,n11[17],"n1, 1'b1, n0, n1776",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g768,or,n1787,"n1167, n1546",2,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g769,dff,n30[31],"n1, 1'b1, n0, n1961",4,1,1,1,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g770,xnor,n745,"n21[20], n24[20]",2,0,0,1,5,24,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
g771,dff,n22[3],"n1, 1'b1, n0, n2100",4,1,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g772,nor,n1536,"n563, n45",2,0,0,0,5,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g773,nor,n1470,"n571, n816",2,0,0,0,6,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0
g774,nor,n940,"n763, n56",2,0,0,0,5,16,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,1,0
g775,or,n2294,"n2285, n2263",2,0,0,0,6,9,9,3,0,21,0,16,4,0,0,8,0,0,3,0,0,2,0,0,0,0
g776,or,n2160,"n1479, n845",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g777,or,n1862,"n1240, n1725",2,0,0,0,6,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g778,nor,n1376,"n179, n53",2,0,0,0,6,16,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0
g779,dff,n30[12],"n1, 1'b1, n0, n2029",4,1,1,1,6,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g780,nor,n1256,"n168, n53",2,0,0,0,6,15,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0
g781,xnor,n767,"n21[8], n24[8]",2,0,0,1,5,24,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
g782,or,n1884,"n1262, n1105",2,0,0,0,6,24,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g783,xnor,n670,"n543, n500",2,0,0,0,9,11,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g784,or,n1801,"n1184, n869",2,0,0,0,6,23,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,1,0
g785,nor,n1607,"n323, n49",2,0,0,0,2,13,2,5,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0
g786,dff,n30[15],"n1, 1'b1, n0, n2017",4,1,1,1,6,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g787,nor,n1207,"n105, n57",2,0,0,0,6,23,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g788,not,n163,n29[6],1,0,0,1,8,18,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g789,dff,n27[2],"n1, 1'b1, n0, n2219",4,1,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g790,or,n1994,"n1358, n1663",2,0,0,0,5,14,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g791,nor,n994,"n689, n69",2,0,0,0,5,11,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g792,dff,n32[9],"n1, 1'b1, n0, n1840",4,1,1,1,6,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g793,xnor,n723,"n160, n136",2,0,0,0,9,21,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g794,or,n2122,"n1441, n1642",2,0,0,0,3,13,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g795,not,n469,n26[13],1,0,0,1,7,3,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g796,nor,n1738,"n143, n66",2,0,0,0,5,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g797,nor,n935,"n704, n63",2,0,0,0,5,20,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g798,dff,n28[16],"n1, 1'b1, n0, n1876",4,1,1,1,7,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g799,nor,n1222,"n423, n57",2,0,0,0,6,23,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g800,dff,n13[19],"n1, 1'b1, n0, n2164",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g801,nor,n1432,"n386, n50",2,0,0,0,6,14,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g802,or,n2018,"n1373, n1559",2,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g803,nor,n947,"n674, n55",2,0,0,0,5,16,2,4,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,1,0
g804,not,n393,n33[3],1,0,0,1,8,7,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
g805,dff,n35[18],"n1, 1'b1, n0, n1925",4,1,1,1,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g806,or,n2118,"n1439, n1640",2,0,0,0,3,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g807,nor,n1085,"n82, n48",2,0,0,0,5,2,2,4,0,1,0,1,0,0,0,0,0,0,65,0,2,36,0,8,9,0
g808,not,n166,n31[5],1,0,0,1,8,13,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g809,or,n2052,"n1396, n1574",2,0,0,0,6,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g810,buf,n15[15],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g811,nor,n1225,"n413, n57",2,0,0,0,6,23,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g812,dff,n28[21],"n1, 1'b1, n0, n1861",4,1,1,1,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g813,dff,n35[30],"n1, 1'b1, n0, n1905",4,1,1,1,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g814,or,n2114,"n1435, n1636",2,0,0,0,3,13,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0
g815,nor,n1410,"n588, n68",2,0,0,0,4,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0
g816,dff,n26[26],"n1, 1'b1, n0, n1820",4,1,1,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g817,nor,n1175,"n400, n816",2,0,0,0,6,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0
g818,nor,n1055,"n371, n818",2,0,0,0,6,13,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g819,xnor,n665,"n510, n134",2,0,0,0,8,16,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g820,or,n1854,"n1280, n909",2,0,0,0,6,25,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g821,nor,n2212,"n106, n2204",2,0,0,0,2,9,4,6,0,2,0,2,0,0,0,0,0,0,2,0,2,2,0,0,1,0
g822,or,n1759,"n1131, n1018",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,9,0,0,0,0
g823,nor,n1102,"n88, n59",2,0,0,0,5,25,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g824,nor,n847,"n714, n48",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0
g825,dff,n28[2],"n1, 1'b1, n0, n1928",4,1,1,1,7,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g826,buf,n12[7],n11[7],1,0,0,1,8,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g827,dff,n32[16],"n1, 1'b1, n0, n1826",4,1,1,1,7,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g828,xnor,n701,"n190, n512",2,0,0,0,9,11,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g829,not,n395,n30[31],1,0,0,1,8,17,3,2,0,3,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g830,xnor,n667,"n508, n174",2,0,0,0,9,11,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g831,dff,n11[12],"n1, 1'b1, n0, n1783",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g832,or,n1852,"n1234, n1094",2,0,0,0,6,24,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g833,nor,n1620,"n344, n52",2,0,0,0,2,14,2,5,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0
g834,nor,n1559,"n567, n45",2,0,0,0,5,7,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g835,nor,n854,"n724, n48",2,0,0,0,5,2,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0
g836,or,n1843,"n1229, n1091",2,0,0,0,6,24,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g837,or,n1842,"n1228, n902",2,0,0,0,6,22,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,1,0
g838,nor,n2208,"n27[0], n2205",2,0,0,1,3,8,3,2,0,1,0,2,0,0,0,0,0,0,1,0,2,0,0,0,2,0
g839,nor,n623,"n347, n2",2,0,0,0,1,7,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g840,dff,n26[10],"n1, 1'b1, n0, n1938",4,1,1,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g841,buf,n16[2],n15[10],1,0,0,1,7,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g842,dff,n35[15],"n1, 1'b1, n0, n1930",4,1,1,1,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g843,dff,n26[15],"n1, 1'b1, n0, n1878",4,1,1,1,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g844,or,n1817,"n1201, n884",2,0,0,0,5,22,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,4,0,0,1,0
g845,nor,n1724,"n402, n66",2,0,0,0,5,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0
g846,or,n2109,"n1433, n1632",2,0,0,0,3,12,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,0
g847,or,n1928,"n1427, n936",2,0,0,0,6,25,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,8,0,0,1,0
g848,or,n2003,"n1364, n1700",2,0,0,0,6,18,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g849,not,n490,n31[31],1,0,0,1,8,13,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g850,dff,n31[29],"n1, 1'b1, n0, n1870",4,1,1,1,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g851,xnor,n811,"n26[9], n33[5]",2,0,0,1,7,3,3,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
g852,xnor,n783,"n348, n537",2,0,0,0,6,7,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0
g853,nor,n1392,"n407, n816",2,0,0,0,6,6,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0
g854,or,n1756,"n1135, n1085",2,0,0,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,68,0,4,41,0,8,9,0
g855,not,n207,n34[13],1,0,0,1,8,12,3,2,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
g856,nor,n1039,"n354, n50",2,0,0,0,6,11,2,3,0,1,0,1,0,0,0,0,0,0,2,0,2,3,0,0,0,0
g857,or,n1812,"n1194, n1717",2,0,0,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,4,7,0,0,0,0
g858,dff,n31[30],"n1, 1'b1, n0, n1867",4,1,1,1,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
